Sample 1_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 2_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 3_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 4_Frequency [Hz]	Normal Sound Transmission Loss [dB]	
6,046875E+2	-2,978937E+0	6,046875E+2	1,325581E+0	6,046875E+2	2,476233E+0	6,046875E+2	1,266146E+0
6,062500E+2	-3,194184E+0	6,062500E+2	1,279546E+0	6,062500E+2	2,444567E+0	6,062500E+2	1,217748E+0
6,078125E+2	-3,373473E+0	6,078125E+2	1,149501E+0	6,078125E+2	2,394045E+0	6,078125E+2	1,163354E+0
6,093750E+2	-3,558867E+0	6,093750E+2	1,016130E+0	6,093750E+2	2,340409E+0	6,093750E+2	1,107460E+0
6,109375E+2	-7,420857E-2	6,109375E+2	6,285331E-1	6,109375E+2	2,272668E+0	6,109375E+2	1,038544E+0
6,125000E+2	2,601525E+0	6,125000E+2	2,192469E-1	6,125000E+2	2,201859E+0	6,125000E+2	9,677927E-1
6,140625E+2	2,478359E+0	6,140625E+2	-1,442603E+0	6,140625E+2	2,136413E+0	6,140625E+2	9,021673E-1
6,156250E+2	2,352971E+0	6,156250E+2	-3,590336E+0	6,156250E+2	2,068217E+0	6,156250E+2	8,352230E-1
6,171875E+2	2,242297E+0	6,171875E+2	-3,658084E+0	6,171875E+2	2,008419E+0	6,171875E+2	7,826347E-1
6,187500E+2	2,130152E+0	6,187500E+2	-3,725412E+0	6,187500E+2	1,946564E+0	6,187500E+2	7,291868E-1
6,203125E+2	2,037390E+0	6,203125E+2	-3,755706E+0	6,203125E+2	1,889433E+0	6,203125E+2	-1,234509E+0
6,218750E+2	1,943959E+0	6,218750E+2	-3,785612E+0	6,218750E+2	1,830405E+0	6,218750E+2	-4,207278E+0
6,234375E+2	1,875455E+0	6,234375E+2	-3,791206E+0	6,234375E+2	1,788254E+0	6,234375E+2	-4,240344E+0
6,250000E+2	1,806789E+0	6,250000E+2	-3,796612E+0	6,250000E+2	1,744913E+0	6,250000E+2	-4,273256E+0
6,265625E+2	1,758228E+0	6,265625E+2	-3,788908E+0	6,265625E+2	-6,541556E-1	6,265625E+2	-4,287302E+0
6,281250E+2	1,709749E+0	6,281250E+2	-3,781185E+0	6,281250E+2	-5,070897E+0	6,281250E+2	-4,301010E+0
6,296875E+2	1,689718E+0	6,296875E+2	-3,764075E+0	6,296875E+2	-5,058026E+0	6,296875E+2	-4,302416E+0
6,312500E+2	1,670081E+0	6,312500E+2	-3,746869E+0	6,312500E+2	-5,044825E+0	6,312500E+2	-4,303588E+0
6,328125E+2	-3,103881E-1	6,328125E+2	-3,723373E+0	6,328125E+2	-5,027012E+0	6,328125E+2	-4,296627E+0
6,343750E+2	-2,897464E+0	6,343750E+2	-3,699916E+0	6,343750E+2	-5,008965E+0	6,343750E+2	-4,289514E+0
6,359375E+2	-2,866621E+0	6,359375E+2	-3,673606E+0	6,359375E+2	-4,987258E+0	6,359375E+2	-4,279846E+0
6,375000E+2	-2,836059E+0	6,375000E+2	-3,647448E+0	6,375000E+2	-4,965321E+0	6,375000E+2	-4,270068E+0
6,390625E+2	-2,810626E+0	6,390625E+2	-3,613320E+0	6,390625E+2	-4,941414E+0	6,390625E+2	-4,248889E+0
6,406250E+2	-2,785368E+0	6,406250E+2	-3,579175E+0	6,406250E+2	-4,917242E+0	6,406250E+2	-4,227618E+0
6,421875E+2	-2,765745E+0	6,421875E+2	-3,548464E+0	6,421875E+2	-4,897519E+0	6,421875E+2	-4,201598E+0
6,437500E+2	-2,746258E+0	6,437500E+2	-3,518051E+0	6,437500E+2	-4,877545E+0	6,437500E+2	-4,175511E+0
6,453125E+2	-2,727246E+0	6,453125E+2	-3,484071E+0	6,453125E+2	-4,863337E+0	6,453125E+2	-4,147653E+0
6,468750E+2	-2,708314E+0	6,468750E+2	-3,450285E+0	6,468750E+2	-4,848892E+0	6,468750E+2	-4,119832E+0
6,484375E+2	-2,686686E+0	6,484375E+2	-3,406976E+0	6,484375E+2	-4,826249E+0	6,484375E+2	-4,071858E+0
6,500000E+2	-2,665132E+0	6,500000E+2	-3,363245E+0	6,500000E+2	-4,803334E+0	6,500000E+2	-4,023572E+0
6,515625E+2	-2,644305E+0	6,515625E+2	-3,324323E+0	6,515625E+2	-4,783553E+0	6,515625E+2	-3,983093E+0
6,531250E+2	-2,622992E+0	6,531250E+2	-3,285860E+0	6,531250E+2	-4,763189E+0	6,531250E+2	-3,942880E+0
6,546875E+2	-2,659311E+0	6,546875E+2	-3,242058E+0	6,546875E+2	-4,752986E+0	6,546875E+2	-3,895169E+0
6,562500E+2	-2,695539E+0	6,562500E+2	-3,198841E+0	6,562500E+2	-4,742647E+0	6,562500E+2	-3,847887E+0
6,578125E+2	-2,684634E+0	6,578125E+2	-3,151579E+0	6,578125E+2	-4,717113E+0	6,578125E+2	-3,794469E+0
6,593750E+2	-2,673844E+0	6,593750E+2	-3,104940E+0	6,593750E+2	-4,691452E+0	6,593750E+2	-3,741692E+0
6,609375E+2	-2,651151E+0	6,609375E+2	-3,068397E+0	6,609375E+2	-4,664302E+0	6,609375E+2	-3,667208E+0
6,625000E+2	-2,628799E+0	6,625000E+2	-3,032815E+0	6,625000E+2	-4,637336E+0	6,625000E+2	-3,593997E+0
6,640625E+2	-2,589284E+0	6,640625E+2	-2,958208E+0	6,640625E+2	-4,592421E+0	6,640625E+2	-3,529182E+0
6,656250E+2	-2,550355E+0	6,656250E+2	-2,885113E+0	6,656250E+2	-4,547914E+0	6,656250E+2	-3,465657E+0
6,671875E+2	-2,493112E+0	6,671875E+2	-2,792549E+0	6,671875E+2	-4,502947E+0	6,671875E+2	-3,352465E+0
6,687500E+2	-2,437198E+0	6,687500E+2	-2,702364E+0	6,687500E+2	-4,458730E+0	6,687500E+2	-3,241905E+0
6,703125E+2	-2,344553E+0	6,703125E+2	-2,588276E+0	6,703125E+2	-4,337125E+0	6,703125E+2	-3,095740E+0
6,718750E+2	-2,254194E+0	6,718750E+2	-2,476986E+0	6,718750E+2	-4,217782E+0	6,718750E+2	-2,953486E+0
6,734375E+2	-1,397400E+0	6,734375E+2	-2,331806E+0	6,734375E+2	-4,048930E+0	6,734375E+2	-2,779287E+0
6,750000E+2	-7,289957E-1	6,750000E+2	-2,191541E+0	6,750000E+2	-3,884433E+0	6,750000E+2	-2,610643E+0
6,765625E+2	-7,051080E-1	6,765625E+2	-2,018355E+0	6,765625E+2	-3,660075E+0	6,765625E+2	-2,393923E+0
6,781250E+2	-6,824606E-1	6,781250E+2	-1,851898E+0	6,781250E+2	-3,442817E+0	6,781250E+2	-2,185382E+0
6,796875E+2	-6,455186E-1	6,796875E+2	-1,640891E+0	6,796875E+2	-2,844986E+0	6,796875E+2	-5,045962E+0
6,812500E+2	-6,102896E-1	6,812500E+2	-1,439295E+0	6,812500E+2	-2,341252E+0	6,812500E+2	-8,801165E+0
6,828125E+2	-5,932895E-1	6,828125E+2	-1,198939E+0	6,828125E+2	-2,334639E+0	6,828125E+2	-3,943810E+0
6,843750E+2	-5,775544E-1	6,843750E+2	-9,712402E-1	6,843750E+2	-2,328806E+0	6,843750E+2	-1,364946E+0
6,859375E+2	-5,709414E-1	6,859375E+2	1,689856E+0	6,859375E+2	-2,317447E+0	6,859375E+2	-1,371574E+0
6,875000E+2	-5,654607E-1	6,875000E+2	3,278679E+0	6,875000E+2	-2,307010E+0	6,875000E+2	-1,378842E+0
6,890625E+2	-5,538269E-1	6,890625E+2	3,215945E+0	6,890625E+2	-2,328258E+0	6,890625E+2	-1,414734E+0
6,906250E+2	-5,434696E-1	6,906250E+2	3,153580E+0	6,906250E+2	-2,349815E+0	6,906250E+2	-1,450723E+0
6,921875E+2	-5,419068E-1	6,921875E+2	1,070033E+0	6,921875E+2	-2,371733E+0	6,921875E+2	-1,482664E+0
6,937500E+2	-5,415574E-1	6,937500E+2	-1,136229E+0	6,937500E+2	-2,393744E+0	6,937500E+2	-1,514538E+0
6,953125E+2	-5,296427E-1	6,953125E+2	-1,174798E+0	6,953125E+2	-2,436684E+0	6,953125E+2	-1,576929E+0
6,968750E+2	-5,194172E-1	6,968750E+2	-1,213168E+0	6,968750E+2	-2,479098E+0	6,968750E+2	-1,638473E+0
6,984375E+2	-5,039419E-1	6,984375E+2	-1,281818E+0	6,984375E+2	-2,536008E+0	6,984375E+2	-1,721209E+0
7,000000E+2	-4,907524E-1	7,000000E+2	-1,349500E+0	7,000000E+2	-2,592077E+0	7,000000E+2	-1,802527E+0
7,015625E+2	-4,627642E-1	7,015625E+2	-1,427708E+0	7,015625E+2	-2,662545E+0	7,015625E+2	-1,882911E+0
7,031250E+2	-4,381582E-1	7,031250E+2	-1,504576E+0	7,031250E+2	-2,731742E+0	7,031250E+2	-1,961658E+0
7,046875E+2	-4,038399E-1	7,046875E+2	-1,605679E+0	7,046875E+2	-2,788979E+0	7,046875E+2	-2,053001E+0
7,062500E+2	-3,740307E-1	7,062500E+2	-1,704894E+0	7,062500E+2	-2,844789E+0	7,062500E+2	-2,142204E+0
7,078125E+2	-3,038999E-1	7,078125E+2	-1,807872E+0	7,078125E+2	-2,909454E+0	7,078125E+2	-2,241731E+0
7,093750E+2	-2,417644E-1	7,093750E+2	-1,908570E+0	7,093750E+2	-2,972806E+0	7,093750E+2	-2,338680E+0
7,109375E+2	-1,674585E-1	7,109375E+2	-2,008923E+0	7,109375E+2	-3,021180E+0	7,109375E+2	-2,439693E+0
7,125000E+2	-1,035214E-1	7,125000E+2	-2,106963E+0	7,125000E+2	-3,068510E+0	7,125000E+2	-2,537691E+0
7,140625E+2	1,358117E+0	7,140625E+2	-6,651305E-1	7,140625E+2	-3,105831E+0	7,140625E+2	-1,683022E+0
7,156250E+2	2,331984E+0	7,156250E+2	2,732808E-1	7,156250E+2	-3,143319E+0	7,156250E+2	-1,072131E+0
7,171875E+2	2,038630E+0	7,171875E+2	1,682691E-1	7,171875E+2	-1,694135E+0	7,171875E+2	-1,289175E+0
7,187500E+2	1,752956E+0	7,187500E+2	6,549470E-2	7,187500E+2	-7,120741E-1	7,187500E+2	-1,500071E+0
7,203125E+2	1,396662E+0	7,203125E+2	-7,737165E-2	7,203125E+2	-9,482353E-1	7,203125E+2	-1,766514E+0
7,218750E+2	1,049159E+0	7,218750E+2	-2,165548E-1	7,218750E+2	-1,177082E+0	7,218750E+2	-2,024838E+0
7,234375E+2	5,987107E-1	7,234375E+2	-3,897438E-1	7,234375E+2	-1,472584E+0	7,234375E+2	-2,285647E+0
7,250000E+2	1,598001E-1	7,250000E+2	-5,580636E-1	7,250000E+2	-1,758337E+0	7,250000E+2	-2,537558E+0
7,265625E+2	-3,551331E-1	7,265625E+2	1,349804E+0	7,265625E+2	-2,103983E+0	7,265625E+2	-8,589930E-1
7,281250E+2	-8,573522E-1	7,281250E+2	2,133545E+0	7,281250E+2	-2,437867E+0	7,281250E+2	-1,072828E-1
7,296875E+2	-1,397228E+0	7,296875E+2	1,726313E+0	7,296875E+2	-8,688588E-1	7,296875E+2	-2,920787E-1
7,312500E+2	-1,923740E+0	7,312500E+2	1,347369E+0	7,312500E+2	-5,544504E-2	7,312500E+2	-4,687102E-1
7,328125E+2	4,665396E-1	7,328125E+2	1,043265E+0	7,328125E+2	-2,990722E-1	7,328125E+2	-6,344252E-1
7,343750E+2	1,697242E+0	7,343750E+2	7,589589E-1	7,343750E+2	-5,306294E-1	7,343750E+2	-7,923369E-1
7,359375E+2	1,538654E+0	7,359375E+2	7,226636E-1	7,359375E+2	-7,290419E-1	7,359375E+2	-9,377459E-1
7,375000E+2	1,386715E+0	7,375000E+2	6,845444E-1	7,375000E+2	-9,170851E-1	7,375000E+2	-1,076216E+0
7,390625E+2	1,371190E+0	7,390625E+2	6,666691E-1	7,390625E+2	-1,017998E+0	7,390625E+2	-1,153907E+0
7,406250E+2	1,354118E+0	7,406250E+2	6,452301E-1	7,406250E+2	-1,115615E+0	7,406250E+2	-1,230802E+0
7,421875E+2	1,421229E+0	7,421875E+2	-1,357740E+0	7,421875E+2	-1,111771E+0	7,421875E+2	-1,243122E+0
7,437500E+2	1,480467E+0	7,437500E+2	-2,862781E+0	7,437500E+2	-1,115334E+0	7,437500E+2	-1,262338E+0
7,453125E+2	1,615802E+0	7,453125E+2	-2,761959E+0	7,453125E+2	-1,001315E+0	7,453125E+2	-1,191994E+0
7,468750E+2	1,733654E+0	7,468750E+2	-2,673601E+0	7,468750E+2	-9,108534E-1	7,468750E+2	-1,144080E+0
7,484375E+2	1,941962E+0	7,484375E+2	4,544592E-1	7,484375E+2	-7,214486E-1	7,484375E+2	1,568661E+0
7,500000E+2	2,112984E+0	7,500000E+2	1,675586E+0	7,500000E+2	-5,710292E-1	7,500000E+2	1,462311E+0
7,515625E+2	1,422358E+0	7,515625E+2	1,606011E+0	7,515625E+2	-3,019855E-1	7,515625E+2	1,418508E+0
7,531250E+2	8,426096E-1	7,531250E+2	1,542305E+0	7,531250E+2	-9,942737E-2	7,531250E+2	1,380868E+0
7,546875E+2	1,445263E+0	7,546875E+2	1,456479E+0	7,546875E+2	1,053296E+0	7,546875E+2	1,332098E+0
7,562500E+2	1,810494E+0	7,562500E+2	1,376086E+0	7,562500E+2	1,610328E+0	7,562500E+2	1,288459E+0
7,578125E+2	1,634526E+0	7,578125E+2	1,259288E+0	7,578125E+2	1,857038E+0	7,578125E+2	2,138930E+0
7,593750E+2	1,473757E+0	7,593750E+2	1,148572E+0	7,593750E+2	1,858111E+0	7,593750E+2	3,546329E+0
7,609375E+2	1,142764E+0	7,609375E+2	2,558478E+0	7,609375E+2	1,817548E+0	7,609375E+2	3,520765E+0
7,625000E+2	8,474490E-1	7,625000E+2	4,573599E+0	7,625000E+2	1,779832E+0	7,625000E+2	3,499029E+0
7,640625E+2	-7,618189E-1	7,640625E+2	4,512428E+0	7,640625E+2	2,632066E+0	7,640625E+2	3,590560E+0
7,656250E+2	-1,854055E+0	7,656250E+2	4,457521E+0	7,656250E+2	4,654746E+0	7,656250E+2	3,699153E+0
7,671875E+2	-1,814357E+0	7,671875E+2	4,453236E+0	7,671875E+2	3,903764E+0	7,671875E+2	3,766581E+0
7,687500E+2	-1,775384E+0	7,687500E+2	4,457904E+0	7,687500E+2	3,349391E+0	7,687500E+2	3,843031E+0
7,703125E+2	-1,735862E+0	7,703125E+2	4,544126E+0	7,703125E+2	3,436840E+0	7,703125E+2	3,713961E+0
7,718750E+2	-1,696181E+0	7,718750E+2	4,644850E+0	7,718750E+2	3,561051E+0	7,718750E+2	3,519432E+0
7,734375E+2	3,521830E-1	7,734375E+2	4,688638E+0	7,734375E+2	3,592784E+0	7,734375E+2	3,556072E+0
7,750000E+2	4,262918E+0	7,750000E+2	4,739156E+0	7,750000E+2	3,645240E+0	7,750000E+2	3,614734E+0
7,765625E+2	4,353067E+0	7,765625E+2	5,719032E+0	7,765625E+2	5,630161E+0	7,765625E+2	3,578275E+0
7,781250E+2	4,452346E+0	7,781250E+2	-1,075083E+0	7,781250E+2	-2,239978E+0	7,781250E+2	3,568545E+0
7,796875E+2	4,530432E+0	7,796875E+2	-8,424126E-1	7,796875E+2	-2,116288E+0	7,796875E+2	7,091095E+0
7,812500E+2	4,615020E+0	7,812500E+2	-6,005564E-1	7,812500E+2	-1,984664E+0	7,812500E+2	-1,138391E+0
7,828125E+2	4,865032E+0	7,828125E+2	-5,088431E-1	7,828125E+2	-1,928709E+0	7,828125E+2	-9,059053E-1
7,843750E+2	-7,135007E-1	7,843750E+2	-4,160357E-1	7,843750E+2	-1,870215E+0	7,843750E+2	-6,706459E-1
7,859375E+2	-8,123377E-1	7,859375E+2	-4,425845E-1	7,859375E+2	-2,011010E+0	7,859375E+2	-1,149526E+0
7,875000E+2	-9,443652E-1	7,875000E+2	-4,842107E-1	7,875000E+2	-2,193499E+0	7,875000E+2	-1,825967E+0
7,890625E+2	-9,182031E-1	7,890625E+2	-4,004772E-1	7,890625E+2	-2,018746E+0	7,890625E+2	-1,588156E+0
7,906250E+2	-8,916434E-1	7,906250E+2	-3,156864E-1	7,906250E+2	-1,827778E+0	7,906250E+2	-1,339683E+0
7,921875E+2	-8,697557E-1	7,921875E+2	-2,440836E-1	7,921875E+2	-1,749083E+0	7,921875E+2	-1,099388E+0
7,937500E+2	-8,475566E-1	7,937500E+2	-1,726166E-1	7,937500E+2	-1,665404E+0	7,937500E+2	-8,496330E-1
7,953125E+2	-8,922918E-1	7,953125E+2	-1,831366E-1	7,953125E+2	-1,600582E+0	7,953125E+2	-7,788446E-1
7,968750E+2	-9,454573E-1	7,968750E+2	-2,033423E-1	7,968750E+2	-1,532838E+0	7,968750E+2	-7,079025E-1
7,984375E+2	-9,219862E-1	7,984375E+2	-1,241190E-1	7,984375E+2	-1,525361E+0	7,984375E+2	-7,486545E-1
8,000000E+2	-8,982579E-1	8,000000E+2	-4,511631E-2	8,000000E+2	-1,518865E+0	8,000000E+2	-7,959612E-1
8,015625E+2	-8,570668E-1	8,015625E+2	8,878881E-3	8,015625E+2	-1,522811E+0	8,015625E+2	-8,829761E-1
8,031250E+2	-8,141429E-1	8,031250E+2	6,024915E-2	8,031250E+2	-1,528024E+0	8,031250E+2	-9,801713E-1
8,046875E+2	-7,307438E-1	8,046875E+2	9,916403E-2	8,046875E+2	-1,507430E+0	8,046875E+2	-9,426242E-1
8,062500E+2	-6,408531E-1	8,062500E+2	1,363181E-1	8,062500E+2	-1,486417E+0	8,062500E+2	-9,054660E-1
8,078125E+2	-6,497050E-1	8,078125E+2	1,554958E-1	8,078125E+2	-1,390958E+0	8,078125E+2	-7,860582E-1
8,093750E+2	-6,592613E-1	8,093750E+2	1,721684E-1	8,093750E+2	-1,291004E+0	8,093750E+2	-6,652491E-1
8,109375E+2	-6,369908E-1	8,109375E+2	2,107937E-1	8,109375E+2	-1,293576E+0	8,109375E+2	-6,050191E-1
8,125000E+2	-6,138635E-1	8,125000E+2	2,479837E-1	8,125000E+2	-1,298938E+0	8,125000E+2	-5,450451E-1
8,140625E+2	-5,749646E-1	8,140625E+2	2,932898E-1	8,140625E+2	-8,675247E-1	8,140625E+2	-5,635744E-1
8,156250E+2	-5,351166E-1	8,156250E+2	3,374419E-1	8,156250E+2	-4,200930E-1	8,156250E+2	-5,859346E-1
8,171875E+2	-5,282302E-1	8,171875E+2	3,825239E-1	8,171875E+2	-5,759992E-1	8,171875E+2	-6,116117E-1
8,187500E+2	-5,220843E-1	8,187500E+2	4,269608E-1	8,187500E+2	-7,384226E-1	8,187500E+2	-6,417816E-1
8,203125E+2	-5,671574E-1	8,203125E+2	4,566329E-1	8,203125E+2	-8,714486E-1	8,203125E+2	-6,218191E-1
8,218750E+2	-6,155871E-1	8,218750E+2	4,853387E-1	8,218750E+2	-1,009027E+0	8,218750E+2	-6,030143E-1
8,234375E+2	-6,465245E-1	8,234375E+2	4,857198E-1	8,234375E+2	-1,116906E+0	8,234375E+2	-7,090459E-1
8,250000E+2	-6,797286E-1	8,250000E+2	4,838079E-1	8,250000E+2	-1,227912E+0	8,250000E+2	-8,199145E-1
8,265625E+2	-6,622995E-1	8,265625E+2	5,071035E-1	8,265625E+2	-1,368278E+0	8,265625E+2	-1,029089E+0
8,281250E+2	-6,444439E-1	8,281250E+2	5,302704E-1	8,281250E+2	-1,513725E+0	8,281250E+2	-1,248180E+0
8,296875E+2	-5,580569E-1	8,296875E+2	5,623998E-1	8,296875E+2	-2,166707E+0	8,296875E+2	-1,382017E+0
8,312500E+2	-4,684420E-1	8,312500E+2	5,956226E-1	8,312500E+2	-2,899117E+0	8,312500E+2	-1,519810E+0
8,328125E+2	-1,802017E-1	8,328125E+2	5,999701E-1	8,328125E+2	-1,024201E+0	8,328125E+2	-1,627002E+0
8,343750E+2	1,098328E-1	8,343750E+2	6,042926E-1	8,343750E+2	5,874686E-1	8,343750E+2	-1,736830E+0
8,359375E+2	3,383916E-1	8,359375E+2	5,308693E-1	8,359375E+2	6,658195E-1	8,359375E+2	-1,772088E+0
8,375000E+2	5,676361E-1	8,375000E+2	4,538627E-1	8,375000E+2	7,437449E-1	8,375000E+2	-1,808103E+0
8,390625E+2	3,227140E-1	8,390625E+2	3,278395E-1	8,390625E+2	8,035089E-1	8,390625E+2	-1,646814E+0
8,406250E+2	6,534042E-2	8,406250E+2	1,949216E-1	8,406250E+2	8,629669E-1	8,406250E+2	-1,489051E+0
8,421875E+2	-3,229779E-1	8,421875E+2	2,452930E-1	8,421875E+2	9,134616E-1	8,421875E+2	-1,371732E+0
8,437500E+2	-7,381711E-1	8,437500E+2	2,979410E-1	8,437500E+2	9,638063E-1	8,437500E+2	-1,257582E+0
8,453125E+2	-1,193726E+0	8,453125E+2	5,234411E-1	8,453125E+2	1,008895E+0	8,453125E+2	-1,489645E+0
8,468750E+2	-1,682179E+0	8,468750E+2	7,527096E-1	8,468750E+2	1,053790E+0	8,468750E+2	-1,726188E+0
8,484375E+2	-1,903064E+0	8,484375E+2	7,330235E-1	8,484375E+2	-4,216531E-1	8,484375E+2	-2,575286E+0
8,500000E+2	-2,129548E+0	8,500000E+2	7,130496E-1	8,500000E+2	-2,232169E+0	8,500000E+2	-3,459629E+0
8,515625E+2	-3,886519E-1	8,515625E+2	7,798753E-1	8,515625E+2	-2,281994E+0	8,515625E+2	-3,409377E+0
8,531250E+2	1,081899E+0	8,531250E+2	8,480796E-1	8,531250E+2	-2,331629E+0	8,531250E+2	-3,359848E+0
8,546875E+2	1,018768E+0	8,546875E+2	8,032097E-1	8,546875E+2	-2,374309E+0	8,546875E+2	-3,309939E+0
8,562500E+2	9,552437E-1	8,562500E+2	7,576196E-1	8,562500E+2	-2,417010E+0	8,562500E+2	-3,260783E+0
8,578125E+2	9,024644E-1	8,578125E+2	6,621831E-1	8,578125E+2	-2,440048E+0	8,578125E+2	-3,218526E+0
8,593750E+2	8,494362E-1	8,593750E+2	5,646781E-1	8,593750E+2	-2,462869E+0	8,593750E+2	-3,176953E+0
8,609375E+2	7,900193E-1	8,609375E+2	4,573489E-1	8,609375E+2	-1,296992E+0	8,609375E+2	-3,124638E+0
8,625000E+2	7,302619E-1	8,625000E+2	3,480069E-1	8,625000E+2	-3,078366E-1	8,625000E+2	-3,073206E+0
8,640625E+2	6,529814E-1	8,640625E+2	2,023024E-1	8,640625E+2	-3,517916E-1	8,640625E+2	-2,971227E+0
8,656250E+2	5,751547E-1	8,656250E+2	5,364566E-2	8,656250E+2	-3,955002E-1	8,656250E+2	-2,871475E+0
8,671875E+2	-1,071752E+0	8,671875E+2	3,398546E-1	8,671875E+2	-4,292152E-1	8,671875E+2	-1,687598E+0
8,687500E+2	-3,036714E+0	8,687500E+2	6,222329E-1	8,687500E+2	-4,627877E-1	8,687500E+2	-6,853982E-1
8,703125E+2	-2,912207E+0	8,703125E+2	5,202223E-1	8,703125E+2	-4,732001E-1	8,703125E+2	-7,470365E-1
8,718750E+2	-2,790095E+0	8,718750E+2	4,177853E-1	8,718750E+2	-4,834727E-1	8,718750E+2	-8,090939E-1
8,734375E+2	-1,335095E+0	8,734375E+2	4,677206E-1	8,734375E+2	-1,720162E+0	8,734375E+2	-9,038106E-1
8,750000E+2	-1,333778E-1	8,750000E+2	5,169653E-1	8,750000E+2	-3,038187E+0	8,750000E+2	-9,990699E-1
8,765625E+2	-7,273522E-2	8,765625E+2	5,662917E-1	8,765625E+2	-2,984782E+0	8,765625E+2	-1,116015E+0
8,781250E+2	-1,352298E-2	8,781250E+2	6,149039E-1	8,781250E+2	-2,932847E+0	8,781250E+2	-1,233012E+0
8,796875E+2	5,175106E-2	8,796875E+2	7,813286E-1	8,796875E+2	-2,871996E+0	8,796875E+2	-2,168476E+0
8,812500E+2	1,152669E-1	8,812500E+2	9,428662E-1	8,812500E+2	-2,812963E+0	8,812500E+2	-3,126982E+0
8,828125E+2	1,841975E-1	8,828125E+2	9,945180E-1	8,828125E+2	-2,763861E+0	8,828125E+2	-3,150776E+0
8,843750E+2	2,509428E-1	8,843750E+2	1,044960E+0	8,843750E+2	-2,716367E+0	8,843750E+2	-3,175231E+0
8,859375E+2	-7,508607E-1	8,859375E+2	2,507535E-1	8,859375E+2	-2,693420E+0	8,859375E+2	-3,134956E+0
8,875000E+2	-1,807550E+0	8,875000E+2	-5,921922E-1	8,875000E+2	-2,671209E+0	8,875000E+2	-3,096523E+0
8,890625E+2	-1,721256E+0	8,890625E+2	-4,964533E-1	8,890625E+2	-2,693049E+0	8,890625E+2	-2,989006E+0
8,906250E+2	-1,638314E+0	8,906250E+2	-4,036526E-1	8,906250E+2	-2,714391E+0	8,906250E+2	-2,885867E+0
8,921875E+2	-1,594562E+0	8,921875E+2	-2,960158E-1	8,921875E+2	-2,780654E+0	8,921875E+2	-2,701717E+0
8,937500E+2	-1,552484E+0	8,937500E+2	-1,924043E-1	8,937500E+2	-2,845229E+0	8,937500E+2	-2,526333E+0
8,953125E+2	-1,585668E+0	8,953125E+2	-1,519510E-1	8,953125E+2	-2,989257E+0	8,953125E+2	-2,320308E+0
8,968750E+2	-1,618127E+0	8,968750E+2	-1,140913E-1	8,968750E+2	-3,129782E+0	8,968750E+2	-2,125472E+0
8,984375E+2	-1,680690E+0	8,984375E+2	-1,729522E-1	8,984375E+2	-3,272654E+0	8,984375E+2	-1,962669E+0
9,000000E+2	-1,741525E+0	9,000000E+2	-2,312646E-1	9,000000E+2	-3,412122E+0	9,000000E+2	-1,807976E+0
9,015625E+2	-1,803942E+0	9,015625E+2	-2,691072E-1	9,015625E+2	-3,488040E+0	9,015625E+2	-1,646279E+0
9,031250E+2	-1,864567E+0	9,031250E+2	-3,063409E-1	9,031250E+2	-3,561995E+0	9,031250E+2	-1,491560E+0
9,046875E+2	-1,927985E+0	9,046875E+2	-3,878065E-1	9,046875E+2	-3,600987E+0	9,046875E+2	-1,343073E+0
9,062500E+2	-1,989686E+0	9,062500E+2	-4,681045E-1	9,062500E+2	-3,638936E+0	9,062500E+2	-1,200405E+0
9,078125E+2	-2,047584E+0	9,078125E+2	-5,643366E-1	9,078125E+2	-3,660441E+0	9,078125E+2	-1,060044E+0
9,093750E+2	-2,104084E+0	9,093750E+2	-6,593043E-1	9,093750E+2	-3,681416E+0	9,093750E+2	-9,248845E-1
9,109375E+2	-2,140132E+0	9,109375E+2	-7,638243E-1	9,109375E+2	-3,680709E+0	9,109375E+2	-7,661762E-1
9,125000E+2	-2,175296E+0	9,125000E+2	-8,668014E-1	9,125000E+2	-3,680119E+0	9,125000E+2	-6,130454E-1
9,140625E+2	-2,201027E+0	9,140625E+2	-1,007903E+0	9,140625E+2	-3,664998E+0	9,140625E+2	-4,146052E-1
9,156250E+2	-2,226253E+0	9,156250E+2	-1,146835E+0	9,156250E+2	-3,650507E+0	9,156250E+2	-2,234142E-1
9,171875E+2	-2,231477E+0	9,171875E+2	-1,366740E+0	9,171875E+2	-3,621714E+0	9,171875E+2	-7,271073E-2
9,187500E+2	-2,236949E+0	9,187500E+2	-1,583397E+0	9,187500E+2	-3,594182E+0	9,187500E+2	7,308074E-2
9,203125E+2	-2,232988E+0	9,203125E+2	-1,778918E+0	9,203125E+2	-3,527170E+0	9,203125E+2	1,752157E-1
9,218750E+2	-2,229703E+0	9,218750E+2	-1,970908E+0	9,218750E+2	-3,463409E+0	9,218750E+2	2,746500E-1
9,234375E+2	-2,221361E+0	9,234375E+2	-2,045315E+0	9,234375E+2	-3,343347E+0	9,234375E+2	3,774746E-1
9,250000E+2	-2,214013E+0	9,250000E+2	-2,118063E+0	9,250000E+2	-3,230547E+0	9,250000E+2	4,779370E-1
9,265625E+2	-2,184112E+0	9,265625E+2	-2,077165E+0	9,265625E+2	-3,024034E+0	9,265625E+2	5,951032E-1
