Sample 1_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 2_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 3_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 4_Frequency [Hz]	Absorption Coefficient on Hard Wall	
3,712500E+3	1,249124E-1	3,712500E+3	1,247903E-1	3,712500E+3	1,523310E-1	3,712500E+3	1,377424E-1
3,714062E+3	1,240046E-1	3,714062E+3	1,242316E-1	3,714062E+3	1,474782E-1	3,714062E+3	1,382918E-1
3,715625E+3	1,228138E-1	3,715625E+3	1,190338E-1	3,715625E+3	1,413252E-1	3,715625E+3	1,371701E-1
3,717187E+3	1,184663E-1	3,717187E+3	1,254930E-1	3,717187E+3	1,314787E-1	3,717187E+3	1,377096E-1
3,718750E+3	1,131651E-1	3,718750E+3	1,302155E-1	3,718750E+3	1,210210E-1	3,718750E+3	1,358386E-1
3,720312E+3	1,056503E-1	3,720312E+3	1,221927E-1	3,720312E+3	1,429834E-1	3,720312E+3	1,364515E-1
3,721875E+3	9,619156E-2	3,721875E+3	1,105043E-1	3,721875E+3	1,434859E-1	3,721875E+3	1,332520E-1
3,723437E+3	9,410170E-2	3,723437E+3	1,123436E-1	3,723437E+3	1,413793E-1	3,723437E+3	1,360416E-1
3,725000E+3	9,167840E-2	3,725000E+3	1,137306E-1	3,725000E+3	1,371323E-1	3,725000E+3	1,336192E-1
3,726562E+3	6,088848E-2	3,726562E+3	1,142370E-1	3,726562E+3	1,290863E-1	3,726562E+3	1,285313E-1
3,728125E+3	1,193042E-2	3,728125E+3	1,144426E-1	3,728125E+3	1,161156E-1	3,728125E+3	1,176770E-1
3,729687E+3	1,776026E-2	3,729687E+3	1,147347E-1	3,729687E+3	1,198611E-1	3,729687E+3	1,216735E-1
3,731250E+3	2,309385E-2	3,731250E+3	1,147307E-1	3,731250E+3	1,218166E-1	3,731250E+3	1,198868E-1
3,732812E+3	2,875337E-2	3,732812E+3	7,192496E-2	3,732812E+3	1,231010E-1	3,732812E+3	1,232404E-1
3,734375E+3	3,387512E-2	3,734375E+3	4,489339E-2	3,734375E+3	1,229640E-1	3,734375E+3	1,206023E-1
3,735937E+3	3,966952E-2	3,735937E+3	4,453373E-2	3,735937E+3	1,237430E-1	3,735937E+3	1,254823E-1
3,737500E+3	4,485214E-2	3,737500E+3	4,410997E-2	3,737500E+3	1,223577E-1	3,737500E+3	1,227326E-1
3,739062E+3	5,034002E-2	3,739062E+3	4,393485E-2	3,739062E+3	1,239373E-1	3,739062E+3	1,283716E-1
3,740625E+3	5,514836E-2	3,740625E+3	4,366569E-2	3,740625E+3	1,221115E-1	3,740625E+3	1,258452E-1
3,742187E+3	6,041549E-2	3,742187E+3	4,336938E-2	3,742187E+3	1,246012E-1	3,742187E+3	1,305490E-1
3,743750E+3	6,494091E-2	3,743750E+3	4,293489E-2	3,743750E+3	1,233878E-1	3,743750E+3	1,276909E-1
3,745312E+3	6,974486E-2	3,745312E+3	7,307547E-2	3,745312E+3	1,257299E-1	3,745312E+3	1,314309E-1
3,746875E+3	7,372243E-2	3,746875E+3	4,319554E-2	3,746875E+3	1,245871E-1	3,746875E+3	1,291548E-1
3,748437E+3	7,825966E-2	3,748437E+3	4,593187E-2	3,748437E+3	1,270656E-1	3,748437E+3	1,324586E-1
3,750000E+3	8,187837E-2	3,750000E+3	4,621054E-2	3,750000E+3	1,258140E-1	3,750000E+3	1,302250E-1
3,751562E+3	8,513331E-2	3,751562E+3	5,256195E-2	3,751562E+3	1,289506E-1	3,751562E+3	1,333223E-1
3,753125E+3	8,757681E-2	3,753125E+3	5,153731E-2	3,753125E+3	1,276698E-1	3,753125E+3	1,315613E-1
3,754687E+3	7,064065E-2	3,754687E+3	5,749137E-2	3,754687E+3	1,318951E-1	3,754687E+3	1,334892E-1
3,756250E+3	4,946409E-2	3,756250E+3	5,466311E-2	3,756250E+3	1,303954E-1	3,756250E+3	1,320748E-1
3,757812E+3	5,524034E-2	3,757812E+3	6,294435E-2	3,757812E+3	1,339776E-1	3,757812E+3	1,343763E-1
3,759375E+3	6,021469E-2	3,759375E+3	5,785432E-2	3,759375E+3	1,326252E-1	3,759375E+3	1,335747E-1
3,760937E+3	5,248419E-2	3,760937E+3	6,857889E-2	3,760937E+3	1,363605E-1	3,760937E+3	1,362180E-1
3,762500E+3	3,820322E-2	3,762500E+3	6,133420E-2	3,762500E+3	1,348958E-1	3,762500E+3	1,357284E-1
3,764062E+3	4,217503E-2	3,764062E+3	7,318240E-2	3,764062E+3	1,384998E-1	3,764062E+3	1,380573E-1
3,765625E+3	4,307001E-2	3,765625E+3	6,407049E-2	3,765625E+3	1,364347E-1	3,765625E+3	1,378379E-1
3,767187E+3	4,790695E-2	3,767187E+3	7,277221E-2	3,767187E+3	1,386520E-1	3,767187E+3	1,396354E-1
3,768750E+3	4,914567E-2	3,768750E+3	6,593699E-2	3,768750E+3	1,357779E-1	3,768750E+3	1,398311E-1
3,770312E+3	5,348637E-2	3,770312E+3	7,063363E-2	3,770312E+3	1,374373E-1	3,770312E+3	1,410475E-1
3,771875E+3	5,392118E-2	3,771875E+3	6,581448E-2	3,771875E+3	1,348568E-1	3,771875E+3	1,408884E-1
3,773437E+3	5,940843E-2	3,773437E+3	6,747638E-2	3,773437E+3	1,363777E-1	3,773437E+3	1,422886E-1
3,775000E+3	5,798153E-2	3,775000E+3	6,287780E-2	3,775000E+3	1,345668E-1	3,775000E+3	1,425487E-1
3,776562E+3	6,309036E-2	3,776562E+3	6,625413E-2	3,776562E+3	1,371697E-1	3,776562E+3	1,438635E-1
3,778125E+3	5,909320E-2	3,778125E+3	6,545878E-2	3,778125E+3	1,361696E-1	3,778125E+3	1,438219E-1
3,779687E+3	6,573060E-2	3,779687E+3	6,915243E-2	3,779687E+3	1,377210E-1	3,779687E+3	1,446872E-1
3,781250E+3	5,805206E-2	3,781250E+3	7,000249E-2	3,781250E+3	1,363466E-1	3,781250E+3	1,443243E-1
3,782812E+3	7,212803E-2	3,782812E+3	7,300609E-2	3,782812E+3	1,374393E-1	3,782812E+3	1,420784E-1
3,784375E+3	6,435811E-2	3,784375E+3	7,436518E-2	3,784375E+3	1,350216E-1	3,784375E+3	1,390508E-1
3,785937E+3	7,492058E-2	3,785937E+3	7,641343E-2	3,785937E+3	1,370044E-1	3,785937E+3	1,397918E-1
3,787500E+3	6,996698E-2	3,787500E+3	7,693861E-2	3,787500E+3	1,356418E-1	3,787500E+3	1,396130E-1
3,789062E+3	7,697845E-2	3,789062E+3	7,788147E-2	3,789062E+3	1,378544E-1	3,789062E+3	1,380422E-1
3,790625E+3	7,350487E-2	3,790625E+3	7,725481E-2	3,790625E+3	1,378520E-1	3,790625E+3	1,357658E-1
3,792187E+3	7,892362E-2	3,792187E+3	7,828614E-2	3,792187E+3	1,394999E-1	3,792187E+3	1,352885E-1
3,793750E+3	7,758697E-2	3,793750E+3	7,801719E-2	3,793750E+3	1,391553E-1	3,793750E+3	1,339981E-1
3,795312E+3	8,252141E-2	3,795312E+3	8,029385E-2	3,795312E+3	1,403472E-1	3,795312E+3	1,351736E-1
3,796875E+3	8,251966E-2	3,796875E+3	8,141713E-2	3,796875E+3	1,395773E-1	3,796875E+3	1,356628E-1
3,798437E+3	8,742225E-2	3,798437E+3	8,468081E-2	3,798437E+3	1,402127E-1	3,798437E+3	1,373180E-1
3,800000E+3	8,830557E-2	3,800000E+3	8,734758E-2	3,800000E+3	1,394478E-1	3,800000E+3	1,382683E-1
3,801562E+3	9,276665E-2	3,801562E+3	8,943251E-2	3,801562E+3	1,401868E-1	3,801562E+3	1,399127E-1
3,803125E+3	9,394235E-2	3,803125E+3	9,107145E-2	3,803125E+3	1,398267E-1	3,803125E+3	1,409197E-1
3,804687E+3	9,733597E-2	3,804687E+3	9,250409E-2	3,804687E+3	1,421367E-1	3,804687E+3	1,423770E-1
3,806250E+3	9,875923E-2	3,806250E+3	9,334078E-2	3,806250E+3	1,432518E-1	3,806250E+3	1,434030E-1
3,807812E+3	1,019450E-1	3,807812E+3	9,543055E-2	3,807812E+3	1,436224E-1	3,807812E+3	1,433733E-1
3,809375E+3	1,038119E-1	3,809375E+3	9,689538E-2	3,809375E+3	1,424917E-1	3,809375E+3	1,432460E-1
3,810937E+3	1,069281E-1	3,810937E+3	9,922348E-2	3,810937E+3	1,273739E-1	3,810937E+3	1,442821E-1
3,812500E+3	1,088676E-1	3,812500E+3	1,012101E-1	3,812500E+3	1,122301E-1	3,812500E+3	1,448836E-1
3,814062E+3	1,111701E-1	3,814062E+3	1,022756E-1	3,814062E+3	1,129737E-1	3,814062E+3	1,458131E-1
3,815625E+3	1,122816E-1	3,815625E+3	1,030496E-1	3,815625E+3	1,124964E-1	3,815625E+3	1,461120E-1
3,817187E+3	1,129797E-1	3,817187E+3	1,031021E-1	3,817187E+3	1,143779E-1	3,817187E+3	1,471133E-1
3,818750E+3	1,128709E-1	3,818750E+3	1,028447E-1	3,818750E+3	1,153243E-1	3,818750E+3	1,474263E-1
3,820312E+3	1,131223E-1	3,820312E+3	1,020068E-1	3,820312E+3	1,179088E-1	3,820312E+3	1,492329E-1
3,821875E+3	1,127324E-1	3,821875E+3	1,009228E-1	3,821875E+3	1,196149E-1	3,821875E+3	1,505050E-1
3,823437E+3	1,131628E-1	3,823437E+3	9,794465E-2	3,823437E+3	1,207204E-1	3,823437E+3	1,523262E-1
3,825000E+3	1,130493E-1	3,825000E+3	9,624929E-2	3,825000E+3	1,210617E-1	3,825000E+3	1,537105E-1
3,826562E+3	1,145330E-1	3,826562E+3	9,898865E-2	3,826562E+3	1,212442E-1	3,826562E+3	1,554780E-1
3,828125E+3	1,156089E-1	3,828125E+3	1,014608E-1	3,828125E+3	1,208986E-1	3,828125E+3	1,567998E-1
3,829687E+3	1,030087E-1	3,829687E+3	1,036886E-1	3,829687E+3	1,217948E-1	3,829687E+3	1,588253E-1
3,831250E+3	9,379473E-2	3,831250E+3	1,056282E-1	3,831250E+3	1,222521E-1	3,831250E+3	1,604584E-1
3,832812E+3	9,880361E-2	3,832812E+3	1,075253E-1	3,832812E+3	1,236897E-1	3,832812E+3	1,624409E-1
3,834375E+3	1,034753E-1	3,834375E+3	1,091359E-1	3,834375E+3	1,247552E-1	3,834375E+3	1,640015E-1
3,835937E+3	1,079407E-1	3,835937E+3	1,111173E-1	3,835937E+3	1,254926E-1	3,835937E+3	1,691437E-1
3,837500E+3	1,120607E-1	3,837500E+3	1,128375E-1	3,837500E+3	1,258043E-1	3,837500E+3	1,707372E-1
3,839062E+3	1,152014E-1	3,839062E+3	1,101548E-1	3,839062E+3	1,255951E-1	3,839062E+3	1,715981E-1
3,840625E+3	1,179641E-1	3,840625E+3	1,130411E-1	3,840625E+3	1,249998E-1	3,840625E+3	1,726092E-1
3,842187E+3	1,205938E-1	3,842187E+3	1,151178E-1	3,842187E+3	1,257886E-1	3,842187E+3	1,595771E-1
3,843750E+3	1,228591E-1	3,843750E+3	1,172532E-1	3,843750E+3	1,262715E-1	3,843750E+3	1,453144E-1
3,845312E+3	1,002058E-1	3,845312E+3	1,180605E-1	3,845312E+3	1,285762E-1	3,845312E+3	1,452209E-1
3,846875E+3	1,029098E-1	3,846875E+3	1,190884E-1	3,846875E+3	1,304360E-1	3,846875E+3	1,450957E-1
3,848437E+3	1,054372E-1	3,848437E+3	1,193190E-1	3,848437E+3	1,319936E-1	3,848437E+3	1,459164E-1
3,850000E+3	1,083048E-1	3,850000E+3	1,201844E-1	3,850000E+3	1,331238E-1	3,850000E+3	1,445732E-1
3,851562E+3	1,112516E-1	3,851562E+3	1,215883E-1	3,851562E+3	1,334384E-1	3,851562E+3	1,464024E-1
3,853125E+3	1,147856E-1	3,853125E+3	1,237081E-1	3,853125E+3	1,335532E-1	3,853125E+3	1,476026E-1
3,854687E+3	1,174099E-1	3,854687E+3	1,321877E-1	3,854687E+3	1,337933E-1	3,854687E+3	1,492510E-1
3,856250E+3	1,208890E-1	3,856250E+3	1,401795E-1	3,856250E+3	1,339966E-1	3,856250E+3	1,506565E-1
3,857812E+3	1,229298E-1	3,857812E+3	1,408918E-1	3,857812E+3	1,359952E-1	3,857812E+3	1,522525E-1
3,859375E+3	1,259435E-1	3,859375E+3	1,417521E-1	3,859375E+3	1,375051E-1	3,859375E+3	1,536681E-1
3,860937E+3	1,273758E-1	3,860937E+3	1,416982E-1	3,860937E+3	1,452863E-1	3,860937E+3	1,542013E-1
3,862500E+3	1,298052E-1	3,862500E+3	1,378882E-1	3,862500E+3	1,515805E-1	3,862500E+3	1,544394E-1
3,864062E+3	1,310920E-1	3,864062E+3	1,375174E-1	3,864062E+3	1,515082E-1	3,864062E+3	1,531713E-1
3,865625E+3	1,330089E-1	3,865625E+3	1,370678E-1	3,865625E+3	1,516525E-1	3,865625E+3	1,510595E-1
3,867187E+3	1,337719E-1	3,867187E+3	1,365866E-1	3,867187E+3	1,396041E-1	3,867187E+3	1,517180E-1
3,868750E+3	1,347984E-1	3,868750E+3	1,360718E-1	3,868750E+3	1,256640E-1	3,868750E+3	1,511863E-1
3,870312E+3	1,362089E-1	3,870312E+3	1,362628E-1	3,870312E+3	1,366823E-1	3,870312E+3	1,541952E-1
3,871875E+3	1,377355E-1	3,871875E+3	1,364450E-1	3,871875E+3	1,461803E-1	3,871875E+3	1,568875E-1
3,873437E+3	1,410402E-1	3,873437E+3	1,370036E-1	3,873437E+3	1,471767E-1	3,873437E+3	1,588217E-1
3,875000E+3	1,442291E-1	3,875000E+3	1,375319E-1	3,875000E+3	1,478667E-1	3,875000E+3	1,603627E-1
3,876562E+3	1,514433E-1	3,876562E+3	1,383919E-1	3,876562E+3	1,484759E-1	3,876562E+3	1,613941E-1
3,878125E+3	1,582464E-1	3,878125E+3	1,391560E-1	3,878125E+3	1,487617E-1	3,878125E+3	1,617711E-1
3,879687E+3	1,480294E-1	3,879687E+3	1,669317E-1	3,879687E+3	1,508055E-1	3,879687E+3	1,635666E-1
3,881250E+3	1,354784E-1	3,881250E+3	1,890080E-1	3,881250E+3	1,523601E-1	3,881250E+3	1,648410E-1
3,882812E+3	1,404962E-1	3,882812E+3	1,904251E-1	3,882812E+3	1,562193E-1	3,882812E+3	1,667899E-1
3,884375E+3	1,451563E-1	3,884375E+3	1,915776E-1	3,884375E+3	1,595432E-1	3,884375E+3	1,683523E-1
3,885937E+3	1,504808E-1	3,885937E+3	1,929396E-1	3,885937E+3	1,634779E-1	3,885937E+3	1,708418E-1
3,887500E+3	1,555000E-1	3,887500E+3	1,940559E-1	3,887500E+3	1,668772E-1	3,887500E+3	1,729372E-1
3,889062E+3	1,577442E-1	3,889062E+3	1,956161E-1	3,889062E+3	1,702489E-1	3,889062E+3	1,753251E-1
3,890625E+3	1,597577E-1	3,890625E+3	1,968667E-1	3,890625E+3	1,729242E-1	3,890625E+3	1,772722E-1
3,892187E+3	1,624569E-1	3,892187E+3	1,987651E-1	3,892187E+3	1,766300E-1	3,892187E+3	1,794365E-1
3,893750E+3	1,648811E-1	3,893750E+3	2,002789E-1	3,893750E+3	1,794257E-1	3,893750E+3	1,811219E-1
3,895312E+3	1,705385E-1	3,895312E+3	2,024648E-1	3,895312E+3	1,849089E-1	3,895312E+3	1,833859E-1
3,896875E+3	1,757197E-1	3,896875E+3	2,041834E-1	3,896875E+3	1,892886E-1	3,896875E+3	1,852191E-1
3,898437E+3	1,831825E-1	3,898437E+3	2,072320E-1	3,898437E+3	1,960558E-1	3,898437E+3	1,877805E-1
3,900000E+3	1,899867E-1	3,900000E+3	2,097205E-1	3,900000E+3	2,016300E-1	3,900000E+3	1,899574E-1
3,901562E+3	1,960168E-1	3,901562E+3	2,138520E-1	3,901562E+3	2,059366E-1	3,901562E+3	1,932676E-1
3,903125E+3	2,012087E-1	3,903125E+3	2,172098E-1	3,903125E+3	2,094073E-1	3,903125E+3	1,961703E-1
3,904687E+3	2,082863E-1	3,904687E+3	2,209869E-1	3,904687E+3	2,107968E-1	3,904687E+3	1,997110E-1
3,906250E+3	2,142861E-1	3,906250E+3	2,239314E-1	3,906250E+3	2,115916E-1	3,906250E+3	2,028210E-1
3,907812E+3	2,166471E-1	3,907812E+3	2,261969E-1	3,907812E+3	2,127648E-1	3,907812E+3	2,064322E-1
3,909375E+3	2,186991E-1	3,909375E+3	2,278633E-1	3,909375E+3	2,133373E-1	3,909375E+3	2,096361E-1
3,910937E+3	2,193454E-1	3,910937E+3	2,292969E-1	3,910937E+3	2,157234E-1	3,910937E+3	2,128412E-1
3,912500E+3	2,197949E-1	3,912500E+3	2,303167E-1	3,912500E+3	2,173843E-1	3,912500E+3	2,156866E-1
3,914062E+3	2,200001E-1	3,914062E+3	2,314223E-1	3,914062E+3	2,202871E-1	3,914062E+3	2,192424E-1
3,915625E+3	2,199675E-1	3,915625E+3	2,322100E-1	3,915625E+3	2,224485E-1	3,915625E+3	2,224430E-1
3,917187E+3	2,216078E-1	3,917187E+3	2,331690E-1	3,917187E+3	2,248265E-1	3,917187E+3	2,261116E-1
3,918750E+3	2,228158E-1	3,918750E+3	2,338649E-1	3,918750E+3	2,265324E-1	3,918750E+3	2,293957E-1
3,920312E+3	2,397686E-1	3,920312E+3	2,347196E-1	3,920312E+3	2,284630E-1	3,920312E+3	2,327358E-1
3,921875E+3	2,531220E-1	3,921875E+3	2,353462E-1	3,921875E+3	2,298755E-1	3,921875E+3	2,356785E-1
3,923437E+3	2,639708E-1	3,923437E+3	2,359934E-1	3,923437E+3	2,317909E-1	3,923437E+3	2,395120E-1
3,925000E+3	2,722458E-1	3,925000E+3	2,364391E-1	3,925000E+3	2,333395E-1	3,925000E+3	2,429004E-1
3,926562E+3	2,766694E-1	3,926562E+3	2,371760E-1	3,926562E+3	2,354386E-1	3,926562E+3	2,467368E-1
3,928125E+3	2,800769E-1	3,928125E+3	2,377273E-1	3,928125E+3	2,372521E-1	3,928125E+3	2,500724E-1
3,929687E+3	2,829398E-1	3,929687E+3	2,386864E-1	3,929687E+3	2,387811E-1	3,929687E+3	2,546200E-1
3,931250E+3	2,850438E-1	3,931250E+3	2,394637E-1	3,931250E+3	2,400213E-1	3,931250E+3	2,585880E-1
3,932812E+3	2,866685E-1	3,932812E+3	2,403848E-1	3,932812E+3	2,413655E-1	3,932812E+3	2,632335E-1
3,934375E+3	2,876922E-1	3,934375E+3	2,411263E-1	3,934375E+3	2,424213E-1	3,934375E+3	2,672785E-1
3,935937E+3	2,887654E-1	3,935937E+3	2,424677E-1	3,935937E+3	2,435768E-1	3,935937E+3	2,710161E-1
3,937500E+3	2,893370E-1	3,937500E+3	2,436239E-1	3,937500E+3	2,444409E-1	3,937500E+3	2,741692E-1
3,939062E+3	2,902381E-1	3,939062E+3	2,455053E-1	3,939062E+3	2,460540E-1	3,939062E+3	2,782547E-1
3,940625E+3	2,906984E-1	3,940625E+3	2,472024E-1	3,940625E+3	2,473725E-1	3,940625E+3	2,817207E-1
3,942187E+3	2,915311E-1	3,942187E+3	2,497534E-1	3,942187E+3	2,516538E-1	3,942187E+3	2,859386E-1
3,943750E+3	2,920006E-1	3,943750E+3	2,520911E-1	3,943750E+3	2,556275E-1	3,943750E+3	2,896156E-1
3,945312E+3	2,929463E-1	3,945312E+3	2,542774E-1	3,945312E+3	2,627892E-1	3,945312E+3	2,938052E-1
3,946875E+3	2,936320E-1	3,946875E+3	2,557839E-1	3,946875E+3	2,690057E-1	3,946875E+3	2,975175E-1
3,948437E+3	2,962043E-1	3,948437E+3	2,572640E-1	3,948437E+3	2,709711E-1	3,948437E+3	3,027732E-1
3,950000E+3	2,984748E-1	3,950000E+3	2,584824E-1	3,950000E+3	2,726054E-1	3,950000E+3	3,074917E-1
3,951562E+3	2,990925E-1	3,951562E+3	2,608707E-1	3,951562E+3	2,757113E-1	3,951562E+3	3,143088E-1
3,953125E+3	2,994111E-1	3,953125E+3	2,629297E-1	3,953125E+3	2,784685E-1	3,953125E+3	3,204475E-1
3,954687E+3	3,003424E-1	3,954687E+3	2,662768E-1	3,954687E+3	2,823574E-1	3,954687E+3	3,158326E-1
3,956250E+3	3,009957E-1	3,956250E+3	2,692283E-1	3,956250E+3	2,858572E-1	3,956250E+3	2,674721E-1
3,957812E+3	3,021172E-1	3,957812E+3	2,722998E-1	3,957812E+3	2,895648E-1	3,957812E+3	2,719254E-1
3,959375E+3	3,029811E-1	3,959375E+3	2,749047E-1	3,959375E+3	2,928244E-1	3,959375E+3	2,759023E-1
3,960937E+3	3,041247E-1	3,960937E+3	2,785031E-1	3,960937E+3	2,963485E-1	3,960937E+3	2,816432E-1
3,962500E+3	3,050293E-1	3,962500E+3	2,815295E-1	3,962500E+3	2,993643E-1	3,962500E+3	2,868641E-1
3,964062E+3	3,064253E-1	3,964062E+3	2,860304E-1	3,964062E+3	3,036009E-1	3,964062E+3	2,922073E-1
3,965625E+3	3,075678E-1	3,965625E+3	2,898177E-1	3,965625E+3	3,072426E-1	3,965625E+3	2,969782E-1
3,967187E+3	3,089350E-1	3,967187E+3	2,956964E-1	3,967187E+3	3,119792E-1	3,967187E+3	3,038658E-1
3,968750E+3	3,100114E-1	3,968750E+3	3,007719E-1	3,968750E+3	3,159852E-1	3,968750E+3	3,100473E-1
3,970312E+3	3,122381E-1	3,970312E+3	3,087810E-1	3,970312E+3	3,207600E-1	3,970312E+3	3,177582E-1
3,971875E+3	3,141444E-1	3,971875E+3	3,158818E-1	3,971875E+3	3,246114E-1	3,971875E+3	3,247182E-1
3,973437E+3	3,236879E-1	3,973437E+3	3,134662E-1	3,973437E+3	3,306014E-1	3,973437E+3	3,959847E-1
3,975000E+3	3,322584E-1	3,975000E+3	2,308860E-1	3,975000E+3	3,354566E-1	3,975000E+3	2,983514E-1
3,976562E+3	3,324393E-1	3,976562E+3	2,415985E-1	3,976562E+3	3,429759E-1	3,976562E+3	3,057539E-1
3,978125E+3	3,322561E-1	3,978125E+3	2,501811E-1	3,978125E+3	3,493141E-1	3,978125E+3	3,044951E-1
3,979687E+3	3,325052E-1	3,979687E+3	2,518546E-1	3,979687E+3	3,081033E-1	3,979687E+3	3,138010E-1
3,981250E+3	3,323534E-1	3,981250E+3	2,523633E-1	3,981250E+3	2,639916E-1	3,981250E+3	3,129470E-1
3,982812E+3	3,325679E-1	3,982812E+3	2,549578E-1	3,982812E+3	2,726226E-1	3,982812E+3	3,216842E-1
3,984375E+3	3,323275E-1	3,984375E+3	2,563327E-1	3,984375E+3	2,804792E-1	3,984375E+3	3,238385E-1
3,985937E+3	3,326561E-1	3,985937E+3	2,595326E-1	3,985937E+3	2,908573E-1	3,985937E+3	3,707171E-1
3,987500E+3	3,324632E-1	3,987500E+3	2,614645E-1	3,987500E+3	3,003977E-1	3,987500E+3	4,009340E-1
3,989062E+3	3,328447E-1	3,989062E+3	4,914917E-1	3,989062E+3	5,203392E-1	3,989062E+3	3,999105E-1
3,990625E+3	3,325921E-1	3,990625E+3	2,688801E-1	3,990625E+3	3,664734E-1	3,990625E+3	3,951482E-1
3,992187E+3	3,334689E-1	3,992187E+3	2,698163E-1	3,992187E+3	3,657436E-1	3,992187E+3	3,940076E-1
3,993750E+3	3,334953E-1	3,993750E+3	2,671261E-1	3,993750E+3	3,639890E-1	3,993750E+3	3,895441E-1
3,995312E+3	2,535840E-1	3,995312E+3	2,691896E-1	3,995312E+3	3,631048E-1	3,995312E+3	3,875855E-1
3,996875E+3	1,838949E-1	3,996875E+3	2,674060E-1	3,996875E+3	3,609205E-1	3,996875E+3	3,826679E-1
3,998437E+3	1,839411E-1	3,998437E+3	2,679225E-1	3,998437E+3	3,805796E-1	3,998437E+3	3,802623E-1
4,000000E+3	1,834561E-1	4,000000E+3	2,653174E-1	4,000000E+3	3,529836E-1	4,000000E+3	3,754509E-1
4,001562E+3	1,844883E-1	4,001562E+3	3,342352E-1	4,001562E+3	3,543221E-1	4,001562E+3	3,729622E-1
4,003125E+3	1,847864E-1	4,003125E+3	3,540441E-1	4,003125E+3	3,519229E-1	4,003125E+3	3,683066E-1
4,004687E+3	2,496750E-1	4,004687E+3	3,578255E-1	4,004687E+3	3,512472E-1	4,004687E+3	3,644039E-1
4,006250E+3	2,853525E-1	4,006250E+3	3,596393E-1	4,006250E+3	3,458569E-1	4,006250E+3	3,584951E-1
4,007812E+3	2,917938E-1	4,007812E+3	3,627073E-1	4,007812E+3	3,454503E-1	4,007812E+3	3,531722E-1
4,009375E+3	2,968072E-1	4,009375E+3	3,642904E-1	4,009375E+3	3,400622E-1	4,009375E+3	3,459938E-1
4,010937E+3	3,046734E-1	4,010937E+3	3,664231E-1	4,010937E+3	3,377217E-1	4,010937E+3	3,396828E-1
4,012500E+3	3,105653E-1	4,012500E+3	3,674414E-1	4,012500E+3	3,319523E-1	4,012500E+3	3,317797E-1
4,014062E+3	8,020946E-1	4,014062E+3	3,688558E-1	4,014062E+3	4,207774E-1	4,014062E+3	3,257183E-1
4,015625E+3	3,285781E-1	4,015625E+3	3,694223E-1	4,015625E+3	4,577567E-1	4,015625E+3	3,186082E-1
4,017187E+3	3,303672E-1	4,017187E+3	3,701385E-1	4,017187E+3	4,587523E-1	4,017187E+3	4,259049E-1
4,018750E+3	3,313190E-1	4,018750E+3	3,699941E-1	4,018750E+3	4,582901E-1	4,018750E+3	4,611592E-1
4,020312E+3	3,567141E-1	4,020312E+3	3,702288E-1	4,020312E+3	4,584013E-1	4,020312E+3	4,603228E-1
4,021875E+3	3,690044E-1	4,021875E+3	3,694048E-1	4,021875E+3	4,570173E-1	4,021875E+3	4,587493E-1
4,023437E+3	3,726442E-1	4,023437E+3	3,691433E-1	4,023437E+3	4,567829E-1	4,023437E+3	4,576906E-1
4,025000E+3	3,754396E-1	4,025000E+3	3,680904E-1	4,025000E+3	4,548924E-1	4,025000E+3	4,557387E-1
4,026562E+3	3,917177E-1	4,026562E+3	3,995809E-1	4,026562E+3	4,853418E-1	4,026562E+3	4,543400E-1
4,028125E+3	3,695486E-1	4,028125E+3	3,988702E-1	4,028125E+3	4,987293E-1	4,028125E+3	4,521346E-1
4,029687E+3	3,727781E-1	4,029687E+3	4,013492E-1	4,029687E+3	5,003188E-1	4,029687E+3	4,790837E-1
4,031250E+3	3,746723E-1	4,031250E+3	4,032392E-1	4,031250E+3	5,009082E-1	4,031250E+3	4,873895E-1
4,032812E+3	3,772396E-1	4,032812E+3	4,027257E-1	4,032812E+3	5,012212E-1	4,032812E+3	4,875989E-1
4,034375E+3	3,786164E-1	4,034375E+3	4,016456E-1	4,034375E+3	5,006487E-1	4,034375E+3	4,872651E-1
4,035937E+3	3,799700E-1	4,035937E+3	4,007815E-1	4,035937E+3	5,003659E-1	4,035937E+3	4,871274E-1
4,037500E+3	3,798444E-1	4,037500E+3	3,993415E-1	4,037500E+3	4,993036E-1	4,037500E+3	4,864671E-1
4,039062E+3	3,807932E-1	4,039062E+3	3,976638E-1	4,039062E+3	4,983006E-1	4,039062E+3	4,862310E-1
4,040625E+3	3,790925E-1	4,040625E+3	3,953455E-1	4,040625E+3	4,965411E-1	4,040625E+3	4,854240E-1
4,042187E+3	3,782275E-1	4,042187E+3	3,953331E-1	4,042187E+3	4,944051E-1	4,042187E+3	4,739023E-1
4,043750E+3	3,756503E-1	4,043750E+3	3,948734E-1	4,043750E+3	4,916056E-1	4,043750E+3	4,578986E-1
4,045312E+3	3,739568E-1	4,045312E+3	3,958615E-1	4,045312E+3	4,885290E-1	4,045312E+3	4,554252E-1
4,046875E+3	3,710730E-1	4,046875E+3	3,964689E-1	4,046875E+3	4,847942E-1	4,046875E+3	4,525933E-1
4,048437E+3	3,687443E-1	4,048437E+3	3,970781E-1	4,048437E+3	4,809042E-1	4,048437E+3	4,488416E-1
