Sample 1 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 1 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	
3,704687E+3	7,517053E-1	3,704687E+3	8,632087E-3	3,704687E+3	8,457017E-1	3,704687E+3	1,134287E-2	3,704687E+3	7,722686E-1	3,704687E+3	3,866835E-2	3,704687E+3	7,075058E-1	3,704687E+3	3,244881E-2
3,706250E+3	7,562393E-1	3,706250E+3	7,694148E-3	3,706250E+3	8,521659E-1	3,706250E+3	1,112109E-2	3,706250E+3	7,718555E-1	3,706250E+3	3,776782E-2	3,706250E+3	6,836667E-1	3,706250E+3	2,644613E-2
3,707812E+3	7,598048E-1	3,707812E+3	6,790793E-3	3,707812E+3	8,572437E-1	3,707812E+3	1,070101E-2	3,707812E+3	7,709522E-1	3,707812E+3	3,708601E-2	3,707812E+3	6,849926E-1	3,707812E+3	2,600499E-2
3,709375E+3	7,638344E-1	3,709375E+3	5,936300E-3	3,709375E+3	8,627626E-1	3,709375E+3	1,035186E-2	3,709375E+3	7,705988E-1	3,709375E+3	3,633631E-2	3,709375E+3	6,868734E-1	3,709375E+3	2,545869E-2
3,710937E+3	7,665914E-1	3,710937E+3	5,118036E-3	3,710937E+3	8,654945E-1	3,710937E+3	1,011756E-2	3,710937E+3	7,698685E-1	3,710937E+3	3,584979E-2	3,710937E+3	6,880967E-1	3,710937E+3	2,483821E-2
3,712500E+3	7,697399E-1	3,712500E+3	4,339476E-3	3,712500E+3	8,686148E-1	3,712500E+3	9,927653E-3	3,712500E+3	7,697269E-1	3,712500E+3	3,528965E-2	3,712500E+3	6,898388E-1	3,712500E+3	2,411153E-2
3,714062E+3	7,720640E-1	3,714062E+3	3,540483E-3	3,714062E+3	8,893432E-1	3,714062E+3	1,009386E-2	3,714062E+3	7,633910E-1	3,714062E+3	3,228359E-2	3,714062E+3	6,904661E-1	3,714062E+3	2,332711E-2
3,715625E+3	7,747428E-1	3,715625E+3	2,769116E-3	3,715625E+3	9,160174E-1	3,715625E+3	1,075959E-2	3,715625E+3	7,583277E-1	3,715625E+3	2,924801E-2	3,715625E+3	6,916401E-1	3,715625E+3	2,237575E-2
3,717187E+3	7,855983E-1	3,717187E+3	2,142445E-3	3,717187E+3	8,994711E-1	3,717187E+3	1,012256E-2	3,717187E+3	7,545188E-1	3,717187E+3	2,569125E-2	3,717187E+3	6,921268E-1	3,717187E+3	2,176650E-2
3,718750E+3	7,975577E-1	3,718750E+3	1,677097E-3	3,718750E+3	8,847318E-1	3,718750E+3	9,187732E-3	3,718750E+3	7,516984E-1	3,718750E+3	2,225001E-2	3,718750E+3	6,932896E-1	3,718750E+3	2,089349E-2
3,720312E+3	8,187359E-1	3,720312E+3	1,049855E-3	3,720312E+3	9,205221E-1	3,720312E+3	1,600984E-2	3,720312E+3	7,264056E-1	3,720312E+3	2,299452E-2	3,720312E+3	6,944286E-1	3,720312E+3	2,067815E-2
3,721875E+3	8,423226E-1	3,721875E+3	7,764236E-4	3,721875E+3	9,605562E-1	3,721875E+3	2,511402E-2	3,721875E+3	7,090025E-1	3,721875E+3	2,013656E-2	3,721875E+3	6,964379E-1	3,721875E+3	2,004680E-2
3,723437E+3	8,460748E-1	3,723437E+3	4,273843E-4	3,723437E+3	9,510446E-1	3,723437E+3	2,458054E-2	3,723437E+3	7,108674E-1	3,723437E+3	1,950125E-2	3,723437E+3	6,968899E-1	3,723437E+3	1,978372E-2
3,725000E+3	8,501833E-1	3,725000E+3	1,283687E-4	3,725000E+3	9,421159E-1	3,725000E+3	2,396969E-2	3,725000E+3	7,133992E-1	3,725000E+3	1,869583E-2	3,725000E+3	6,982063E-1	3,725000E+3	1,890574E-2
3,726562E+3	9,176809E-1	3,726562E+3	7,368759E-3	3,726562E+3	9,346814E-1	3,726562E+3	2,340176E-2	3,726562E+3	7,196982E-1	3,726562E+3	2,104381E-2	3,726562E+3	7,064641E-1	3,726562E+3	2,187254E-2
3,728125E+3	9,996308E-1	3,728125E+3	2,030384E-2	3,728125E+3	9,277009E-1	3,728125E+3	2,278811E-2	3,728125E+3	7,270725E-1	3,728125E+3	2,336941E-2	3,728125E+3	7,155847E-1	3,728125E+3	2,474847E-2
3,729687E+3	9,894239E-1	3,729687E+3	1,935854E-2	3,729687E+3	9,211428E-1	3,729687E+3	2,227522E-2	3,729687E+3	7,265296E-1	3,729687E+3	2,257620E-2	3,729687E+3	7,137287E-1	3,729687E+3	2,369464E-2
3,731250E+3	9,796911E-1	3,731250E+3	1,837204E-2	3,731250E+3	9,150175E-1	3,731250E+3	2,171808E-2	3,731250E+3	7,263002E-1	3,731250E+3	2,156208E-2	3,731250E+3	7,124740E-1	3,731250E+3	2,191876E-2
3,732812E+3	9,700591E-1	3,732812E+3	1,757617E-2	3,732812E+3	8,680090E-1	3,732812E+3	6,374931E-3	3,732812E+3	7,270709E-1	3,732812E+3	2,050043E-2	3,732812E+3	7,111889E-1	3,732812E+3	2,079702E-2
3,734375E+3	9,609159E-1	3,734375E+3	1,672525E-2	3,734375E+3	8,350448E-1	3,734375E+3	-3,639031E-3	3,734375E+3	7,281296E-1	3,734375E+3	1,929584E-2	3,734375E+3	7,104086E-1	3,734375E+3	1,893053E-2
3,735937E+3	9,513849E-1	3,735937E+3	1,582835E-2	3,735937E+3	8,356400E-1	3,735937E+3	-3,892128E-3	3,735937E+3	7,282492E-1	3,735937E+3	1,800855E-2	3,735937E+3	7,092097E-1	3,735937E+3	1,789255E-2
3,737500E+3	9,423918E-1	3,737500E+3	1,487186E-2	3,737500E+3	8,363089E-1	3,737500E+3	-4,141630E-3	3,737500E+3	7,287995E-1	3,737500E+3	1,648883E-2	3,737500E+3	7,084314E-1	3,737500E+3	1,590360E-2
3,739062E+3	9,327988E-1	3,739062E+3	1,395894E-2	3,739062E+3	8,370899E-1	3,739062E+3	-4,301539E-3	3,739062E+3	7,279605E-1	3,739062E+3	1,525227E-2	3,739062E+3	7,074793E-1	3,739062E+3	1,486675E-2
3,740625E+3	9,238235E-1	3,740625E+3	1,298080E-2	3,740625E+3	8,379663E-1	3,740625E+3	-4,459230E-3	3,740625E+3	7,276963E-1	3,740625E+3	1,361345E-2	3,740625E+3	7,067641E-1	3,740625E+3	1,282679E-2
3,742187E+3	9,138174E-1	3,742187E+3	1,182143E-2	3,742187E+3	8,400088E-1	3,742187E+3	-4,387289E-3	3,742187E+3	7,271971E-1	3,742187E+3	1,244371E-2	3,742187E+3	7,062895E-1	3,742187E+3	1,172914E-2
3,743750E+3	9,045238E-1	3,743750E+3	1,059599E-2	3,743750E+3	8,421866E-1	3,743750E+3	-4,308063E-3	3,743750E+3	7,271962E-1	3,743750E+3	1,085040E-2	3,743750E+3	7,058914E-1	3,743750E+3	9,716535E-3
3,745312E+3	8,939390E-1	3,745312E+3	9,329891E-3	3,745312E+3	8,056500E-1	3,745312E+3	-2,446192E-3	3,745312E+3	7,275667E-1	3,745312E+3	9,735838E-3	3,745312E+3	7,060387E-1	3,745312E+3	8,526815E-3
3,746875E+3	8,842103E-1	3,746875E+3	7,989213E-3	3,746875E+3	8,093717E-1	3,746875E+3	-8,173596E-3	3,746875E+3	7,283392E-1	3,746875E+3	8,250924E-3	3,746875E+3	7,061470E-1	3,746875E+3	6,618154E-3
3,748437E+3	8,750795E-1	3,748437E+3	7,191891E-3	3,748437E+3	8,039024E-1	3,748437E+3	-8,185670E-3	3,748437E+3	7,286441E-1	3,748437E+3	7,071444E-3	3,748437E+3	7,064296E-1	3,748437E+3	5,376449E-3
3,750000E+3	8,667720E-1	3,750000E+3	6,281760E-3	3,750000E+3	7,991521E-1	3,750000E+3	-8,579432E-3	3,750000E+3	7,293271E-1	3,750000E+3	5,500364E-3	3,750000E+3	7,065947E-1	3,750000E+3	3,482080E-3
3,751562E+3	8,608566E-1	3,751562E+3	5,629969E-3	3,751562E+3	7,911683E-1	3,751562E+3	-8,492164E-3	3,751562E+3	7,292304E-1	3,751562E+3	4,242632E-3	3,751562E+3	7,069338E-1	3,751562E+3	2,213542E-3
3,753125E+3	8,555869E-1	3,753125E+3	4,875437E-3	3,753125E+3	7,848994E-1	3,753125E+3	-9,410686E-3	3,753125E+3	7,295178E-1	3,753125E+3	2,508168E-3	3,753125E+3	7,070978E-1	3,753125E+3	3,823659E-4
3,754687E+3	9,155770E-1	3,754687E+3	1,143530E-2	3,754687E+3	7,782823E-1	3,754687E+3	-9,434406E-3	3,754687E+3	7,291553E-1	3,754687E+3	1,244166E-3	3,754687E+3	7,079820E-1	3,754687E+3	-8,907059E-4
3,756250E+3	9,810538E-1	3,756250E+3	2,143920E-2	3,756250E+3	7,732356E-1	3,756250E+3	-1,059106E-2	3,756250E+3	7,291972E-1	3,756250E+3	-6,389757E-4	3,756250E+3	7,087228E-1	3,756250E+3	-2,527309E-3
3,757812E+3	9,734956E-1	3,757812E+3	2,080629E-2	3,757812E+3	7,670866E-1	3,757812E+3	-1,026412E-2	3,757812E+3	7,295101E-1	3,757812E+3	-1,773421E-3	3,757812E+3	7,094424E-1	3,757812E+3	-3,974829E-3
3,759375E+3	9,664422E-1	3,759375E+3	2,006586E-2	3,759375E+3	7,624619E-1	3,759375E+3	-1,168439E-2	3,759375E+3	7,300820E-1	3,759375E+3	-3,421752E-3	3,759375E+3	7,100041E-1	3,759375E+3	-5,769662E-3
3,760937E+3	8,355435E-1	3,760937E+3	-9,181752E-3	3,760937E+3	7,572691E-1	3,760937E+3	-1,104333E-2	3,760937E+3	7,307018E-1	3,760937E+3	-4,592685E-3	3,760937E+3	7,105452E-1	3,760937E+3	-7,461649E-3
3,762500E+3	7,845587E-1	3,762500E+3	-2,496786E-2	3,762500E+3	7,530416E-1	3,762500E+3	-1,273782E-2	3,762500E+3	7,315294E-1	3,762500E+3	-6,294621E-3	3,762500E+3	7,109156E-1	3,762500E+3	-9,508449E-3
3,764062E+3	7,772506E-1	3,764062E+3	-2,546106E-2	3,764062E+3	7,484727E-1	3,764062E+3	-1,206274E-2	3,764062E+3	7,322584E-1	3,764062E+3	-7,650209E-3	3,764062E+3	7,120455E-1	3,764062E+3	-1,117674E-2
3,765625E+3	7,712315E-1	3,765625E+3	-2,639433E-2	3,765625E+3	7,439294E-1	3,765625E+3	-1,416791E-2	3,765625E+3	7,331650E-1	3,765625E+3	-9,594426E-3	3,765625E+3	7,130307E-1	3,765625E+3	-1,311199E-2
3,767187E+3	7,655601E-1	3,767187E+3	-2,658644E-2	3,767187E+3	7,409754E-1	3,767187E+3	-1,363341E-2	3,767187E+3	7,341773E-1	3,767187E+3	-1,097020E-2	3,767187E+3	7,149533E-1	3,767187E+3	-1,459551E-2
3,768750E+3	7,609500E-1	3,768750E+3	-2,731234E-2	3,768750E+3	7,371714E-1	3,768750E+3	-1,517756E-2	3,768750E+3	7,353022E-1	3,768750E+3	-1,287634E-2	3,768750E+3	7,167804E-1	3,768750E+3	-1,622014E-2
3,770312E+3	7,567546E-1	3,770312E+3	-2,752355E-2	3,770312E+3	7,366718E-1	3,770312E+3	-1,497370E-2	3,770312E+3	7,366412E-1	3,770312E+3	-1,406024E-2	3,770312E+3	7,187811E-1	3,770312E+3	-1,773128E-2
3,771875E+3	7,535275E-1	3,771875E+3	-2,829279E-2	3,771875E+3	7,352307E-1	3,771875E+3	-1,602900E-2	3,771875E+3	7,380203E-1	3,771875E+3	-1,569139E-2	3,771875E+3	7,207051E-1	3,771875E+3	-1,935432E-2
3,773437E+3	7,492317E-1	3,773437E+3	-2,832340E-2	3,773437E+3	7,457817E-1	3,773437E+3	-1,529584E-2	3,773437E+3	7,394649E-1	3,773437E+3	-1,672673E-2	3,773437E+3	7,227499E-1	3,773437E+3	-2,086737E-2
3,775000E+3	7,463836E-1	3,775000E+3	-2,936099E-2	3,775000E+3	7,551332E-1	3,775000E+3	-1,525059E-2	3,775000E+3	7,409001E-1	3,775000E+3	-1,810980E-2	3,775000E+3	7,247276E-1	3,775000E+3	-2,247064E-2
3,776562E+3	7,461672E-1	3,776562E+3	-2,897774E-2	3,776562E+3	7,547746E-1	3,776562E+3	-1,547442E-2	3,776562E+3	7,420100E-1	3,776562E+3	-1,928210E-2	3,776562E+3	7,266164E-1	3,776562E+3	-2,426672E-2
3,778125E+3	7,472257E-1	3,778125E+3	-2,991301E-2	3,778125E+3	7,536072E-1	3,778125E+3	-1,628080E-2	3,778125E+3	7,430902E-1	3,778125E+3	-2,084629E-2	3,778125E+3	7,284537E-1	3,778125E+3	-2,618202E-2
3,779687E+3	7,538028E-1	3,779687E+3	-2,894917E-2	3,779687E+3	7,511893E-1	3,779687E+3	-1,675739E-2	3,779687E+3	7,445592E-1	3,779687E+3	-2,198473E-2	3,779687E+3	7,306256E-1	3,779687E+3	-2,797488E-2
3,781250E+3	7,614467E-1	3,781250E+3	-2,998716E-2	3,781250E+3	7,480846E-1	3,781250E+3	-1,766560E-2	3,781250E+3	7,459823E-1	3,781250E+3	-2,342368E-2	3,781250E+3	7,327608E-1	3,781250E+3	-2,985632E-2
3,782812E+3	7,568401E-1	3,782812E+3	-2,911631E-2	3,782812E+3	7,461275E-1	3,782812E+3	-1,815142E-2	3,782812E+3	7,473199E-1	3,782812E+3	-2,485729E-2	3,782812E+3	7,393131E-1	3,782812E+3	-2,829043E-2
3,784375E+3	7,530788E-1	3,784375E+3	-3,159141E-2	3,784375E+3	7,436987E-1	3,784375E+3	-1,889474E-2	3,784375E+3	7,486014E-1	3,784375E+3	-2,666068E-2	3,784375E+3	7,455209E-1	3,784375E+3	-2,648850E-2
3,785937E+3	7,491709E-1	3,785937E+3	-3,100303E-2	3,785937E+3	7,418228E-1	3,785937E+3	-1,952640E-2	3,785937E+3	7,496828E-1	3,785937E+3	-2,840303E-2	3,785937E+3	7,485561E-1	3,785937E+3	-2,801567E-2
3,787500E+3	7,448588E-1	3,787500E+3	-3,276561E-2	3,787500E+3	7,395405E-1	3,787500E+3	-2,038081E-2	3,787500E+3	7,506858E-1	3,787500E+3	-3,053714E-2	3,787500E+3	7,515559E-1	3,787500E+3	-2,956943E-2
3,789062E+3	7,414885E-1	3,789062E+3	-3,266482E-2	3,789062E+3	7,378553E-1	3,789062E+3	-2,108438E-2	3,789062E+3	7,521799E-1	3,789062E+3	-3,215438E-2	3,789062E+3	7,559208E-1	3,789062E+3	-2,996961E-2
3,790625E+3	7,373662E-1	3,790625E+3	-3,413173E-2	3,790625E+3	7,357972E-1	3,790625E+3	-2,199316E-2	3,790625E+3	7,535961E-1	3,790625E+3	-3,403962E-2	3,790625E+3	7,601698E-1	3,790625E+3	-3,025997E-2
3,792187E+3	7,344333E-1	3,792187E+3	-3,436883E-2	3,792187E+3	7,344553E-1	3,792187E+3	-2,270256E-2	3,792187E+3	7,552167E-1	3,792187E+3	-3,557928E-2	3,792187E+3	7,628741E-1	3,792187E+3	-3,161006E-2
3,793750E+3	7,307120E-1	3,793750E+3	-3,564211E-2	3,793750E+3	7,327769E-1	3,793750E+3	-2,358248E-2	3,793750E+3	7,567610E-1	3,793750E+3	-3,734943E-2	3,793750E+3	7,655416E-1	3,793750E+3	-3,297296E-2
3,795312E+3	7,279969E-1	3,795312E+3	-3,600194E-2	3,795312E+3	7,313713E-1	3,795312E+3	-2,442726E-2	3,795312E+3	7,585178E-1	3,795312E+3	-3,869778E-2	3,795312E+3	7,678324E-1	3,795312E+3	-3,470229E-2
3,796875E+3	7,244811E-1	3,796875E+3	-3,715175E-2	3,796875E+3	7,296078E-1	3,796875E+3	-2,544166E-2	3,796875E+3	7,601778E-1	3,796875E+3	-4,026645E-2	3,796875E+3	7,701092E-1	3,796875E+3	-3,647251E-2
3,798437E+3	7,216930E-1	3,798437E+3	-3,774389E-2	3,798437E+3	7,287937E-1	3,798437E+3	-2,622746E-2	3,798437E+3	7,623860E-1	3,798437E+3	-4,116350E-2	3,798437E+3	7,720825E-1	3,798437E+3	-3,873774E-2
3,800000E+3	7,181107E-1	3,800000E+3	-3,898966E-2	3,800000E+3	7,277067E-1	3,800000E+3	-2,712530E-2	3,800000E+3	7,644777E-1	3,800000E+3	-4,220472E-2	3,800000E+3	7,740732E-1	3,800000E+3	-4,106571E-2
3,801562E+3	7,154531E-1	3,801562E+3	-3,970576E-2	3,801562E+3	7,275365E-1	3,801562E+3	-2,782869E-2	3,801562E+3	7,659817E-1	3,801562E+3	-4,347125E-2	3,801562E+3	7,761154E-1	3,801562E+3	-4,335237E-2
3,803125E+3	7,120330E-1	3,803125E+3	-4,095135E-2	3,803125E+3	7,271805E-1	3,803125E+3	-2,860178E-2	3,803125E+3	7,674018E-1	3,803125E+3	-4,485568E-2	3,803125E+3	7,781805E-1	3,803125E+3	-4,568974E-2
3,804687E+3	7,102509E-1	3,804687E+3	-4,167534E-2	3,804687E+3	7,270276E-1	3,804687E+3	-2,939317E-2	3,804687E+3	7,680532E-1	3,804687E+3	-4,687298E-2	3,804687E+3	7,808201E-1	3,804687E+3	-4,715361E-2
3,806250E+3	7,078838E-1	3,806250E+3	-4,272546E-2	3,806250E+3	7,266882E-1	3,806250E+3	-3,026660E-2	3,806250E+3	7,686462E-1	3,806250E+3	-4,904399E-2	3,806250E+3	7,834455E-1	3,806250E+3	-4,861686E-2
3,807812E+3	7,069876E-1	3,807812E+3	-4,348401E-2	3,807812E+3	7,266033E-1	3,807812E+3	-3,117071E-2	3,807812E+3	7,712152E-1	3,807812E+3	-4,930846E-2	3,807812E+3	7,872750E-1	3,807812E+3	-4,721582E-2
3,809375E+3	7,055960E-1	3,809375E+3	-4,446536E-2	3,809375E+3	7,263398E-1	3,809375E+3	-3,216361E-2	3,809375E+3	7,736062E-1	3,809375E+3	-4,976364E-2	3,809375E+3	7,908348E-1	3,809375E+3	-4,566362E-2
3,810937E+3	7,054866E-1	3,810937E+3	-4,528515E-2	3,810937E+3	7,272203E-1	3,810937E+3	-3,278116E-2	3,810937E+3	7,902987E-1	3,810937E+3	-3,998014E-2	3,810937E+3	7,927430E-1	3,810937E+3	-4,708400E-2
3,812500E+3	7,049005E-1	3,812500E+3	-4,628641E-2	3,812500E+3	7,279838E-1	3,812500E+3	-3,344586E-2	3,812500E+3	8,040889E-1	3,812500E+3	-2,957821E-2	3,812500E+3	7,946309E-1	3,812500E+3	-4,852802E-2
3,814062E+3	7,057881E-1	3,814062E+3	-4,702723E-2	3,814062E+3	7,296683E-1	3,814062E+3	-3,397634E-2	3,814062E+3	8,054577E-1	3,814062E+3	-3,116049E-2	3,814062E+3	7,964120E-1	3,814062E+3	-5,096715E-2
3,815625E+3	7,061985E-1	3,815625E+3	-4,791914E-2	3,815625E+3	7,312630E-1	3,815625E+3	-3,452875E-2	3,815625E+3	8,067308E-1	3,815625E+3	-3,287963E-2	3,815625E+3	7,982254E-1	3,815625E+3	-5,345532E-2
3,817187E+3	7,092435E-1	3,817187E+3	-4,841181E-2	3,817187E+3	7,350770E-1	3,817187E+3	-3,509200E-2	3,817187E+3	8,083359E-1	3,817187E+3	-3,433194E-2	3,817187E+3	8,003478E-1	3,817187E+3	-5,599139E-2
3,818750E+3	7,118492E-1	3,818750E+3	-4,896444E-2	3,818750E+3	7,387344E-1	3,818750E+3	-3,564192E-2	3,818750E+3	8,098404E-1	3,818750E+3	-3,589832E-2	3,818750E+3	8,025108E-1	3,818750E+3	-5,857480E-2
3,820312E+3	7,158203E-1	3,820312E+3	-4,974889E-2	3,820312E+3	7,486344E-1	3,820312E+3	-3,632697E-2	3,820312E+3	8,118814E-1	3,820312E+3	-3,725415E-2	3,820312E+3	8,048446E-1	3,820312E+3	-6,058579E-2
3,821875E+3	7,193182E-1	3,821875E+3	-5,051355E-2	3,821875E+3	7,578318E-1	3,821875E+3	-3,671292E-2	3,821875E+3	8,137933E-1	3,821875E+3	-3,872330E-2	3,821875E+3	8,071887E-1	3,821875E+3	-6,262390E-2
3,823437E+3	7,211327E-1	3,823437E+3	-5,178937E-2	3,823437E+3	7,967688E-1	3,823437E+3	-2,562656E-2	3,823437E+3	8,164667E-1	3,823437E+3	-3,949904E-2	3,823437E+3	8,094903E-1	3,823437E+3	-6,402283E-2
3,825000E+3	7,226072E-1	3,825000E+3	-5,305952E-2	3,825000E+3	8,202617E-1	3,825000E+3	-1,731136E-2	3,825000E+3	8,189483E-1	3,825000E+3	-4,035856E-2	3,825000E+3	8,117671E-1	3,825000E+3	-6,543739E-2
3,826562E+3	7,234933E-1	3,826562E+3	-5,459535E-2	3,826562E+3	8,206574E-1	3,826562E+3	-1,885254E-2	3,826562E+3	8,221080E-1	3,826562E+3	-4,041751E-2	3,826562E+3	8,140053E-1	3,826562E+3	-6,659650E-2
3,828125E+3	7,241142E-1	3,828125E+3	-5,613798E-2	3,828125E+3	8,210107E-1	3,828125E+3	-2,042384E-2	3,828125E+3	8,249883E-1	3,828125E+3	-4,051569E-2	3,828125E+3	8,162048E-1	3,828125E+3	-6,777449E-2
3,829687E+3	7,827609E-1	3,829687E+3	-4,235925E-2	3,829687E+3	8,215665E-1	3,829687E+3	-2,211490E-2	3,829687E+3	8,282639E-1	3,829687E+3	-4,065908E-2	3,829687E+3	8,183618E-1	3,829687E+3	-6,878978E-2
3,831250E+3	8,183883E-1	3,831250E+3	-2,933297E-2	3,831250E+3	8,220973E-1	3,831250E+3	-2,383082E-2	3,831250E+3	8,312492E-1	3,831250E+3	-4,081413E-2	3,831250E+3	8,204747E-1	3,831250E+3	-6,982105E-2
3,832812E+3	8,167375E-1	3,832812E+3	-3,102858E-2	3,832812E+3	8,228916E-1	3,832812E+3	-2,554460E-2	3,832812E+3	8,346412E-1	3,832812E+3	-4,102159E-2	3,832812E+3	8,226609E-1	3,832812E+3	-7,131149E-2
3,834375E+3	8,149080E-1	3,834375E+3	-3,278647E-2	3,834375E+3	8,236739E-1	3,834375E+3	-2,727504E-2	3,834375E+3	8,377332E-1	3,834375E+3	-4,121518E-2	3,834375E+3	8,248290E-1	3,834375E+3	-7,281747E-2
3,835937E+3	8,135029E-1	3,835937E+3	-3,449426E-2	3,835937E+3	8,248393E-1	3,835937E+3	-2,905993E-2	3,835937E+3	8,409976E-1	3,835937E+3	-4,159832E-2	3,835937E+3	8,345543E-1	3,835937E+3	-8,406780E-2
3,837500E+3	8,119500E-1	3,837500E+3	-3,625299E-2	3,837500E+3	8,260072E-1	3,837500E+3	-3,085383E-2	3,837500E+3	8,439874E-1	3,837500E+3	-4,196097E-2	3,837500E+3	8,452535E-1	3,837500E+3	-9,571452E-2
3,839062E+3	8,106314E-1	3,839062E+3	-3,802629E-2	3,839062E+3	8,609504E-1	3,839062E+3	-2,866927E-2	3,839062E+3	8,472156E-1	3,839062E+3	-4,219534E-2	3,839062E+3	8,458070E-1	3,839062E+3	-9,480025E-2
3,840625E+3	8,091947E-1	3,840625E+3	-3,983659E-2	3,840625E+3	8,704196E-1	3,840625E+3	-2,026278E-2	3,840625E+3	8,501654E-1	3,840625E+3	-4,239408E-2	3,840625E+3	8,462378E-1	3,840625E+3	-9,390556E-2
3,842187E+3	8,080804E-1	3,842187E+3	-4,156505E-2	3,842187E+3	8,733415E-1	3,842187E+3	-2,128072E-2	3,842187E+3	8,535337E-1	3,842187E+3	-4,272762E-2	3,842187E+3	8,500777E-1	3,842187E+3	-9,398407E-2
3,843750E+3	8,068672E-1	3,843750E+3	-4,331937E-2	3,843750E+3	8,761229E-1	3,843750E+3	-2,211493E-2	3,843750E+3	8,566123E-1	3,843750E+3	-4,299150E-2	3,843750E+3	8,538615E-1	3,843750E+3	-9,400827E-2
3,845312E+3	8,684992E-1	3,845312E+3	-4,736450E-2	3,845312E+3	8,790927E-1	3,845312E+3	-2,278151E-2	3,845312E+3	8,602474E-1	3,845312E+3	-4,409596E-2	3,845312E+3	8,548174E-1	3,845312E+3	-9,300364E-2
3,846875E+3	8,843372E-1	3,846875E+3	-2,690070E-2	3,846875E+3	8,818840E-1	3,846875E+3	-2,310925E-2	3,846875E+3	8,636586E-1	3,846875E+3	-4,512005E-2	3,846875E+3	8,556301E-1	3,846875E+3	-9,203407E-2
3,848437E+3	8,861592E-1	3,848437E+3	-2,822915E-2	3,848437E+3	8,851305E-1	3,848437E+3	-2,359125E-2	3,848437E+3	8,672026E-1	3,848437E+3	-4,629669E-2	3,848437E+3	8,641048E-1	3,848437E+3	-9,784953E-2
3,850000E+3	8,877018E-1	3,850000E+3	-2,896575E-2	3,850000E+3	8,882099E-1	3,850000E+3	-2,339527E-2	3,850000E+3	8,705743E-1	3,850000E+3	-4,738067E-2	3,850000E+3	8,729125E-1	3,850000E+3	-1,036585E-1
3,851562E+3	8,903818E-1	3,851562E+3	-3,014880E-2	3,851562E+3	8,917783E-1	3,851562E+3	-2,422784E-2	3,851562E+3	8,737420E-1	3,851562E+3	-4,777884E-2	3,851562E+3	8,771452E-1	3,851562E+3	-1,051399E-1
3,853125E+3	8,929321E-1	3,853125E+3	-3,053170E-2	3,853125E+3	8,953529E-1	3,853125E+3	-2,444652E-2	3,853125E+3	8,767100E-1	3,853125E+3	-4,805944E-2	3,853125E+3	8,813436E-1	3,853125E+3	-1,066051E-1
3,854687E+3	8,961318E-1	3,854687E+3	-3,159081E-2	3,854687E+3	9,063991E-1	3,854687E+3	-2,725191E-2	3,854687E+3	8,797919E-1	3,854687E+3	-4,780687E-2	3,854687E+3	8,836838E-1	3,854687E+3	-1,063666E-1
3,856250E+3	8,994310E-1	3,856250E+3	-3,170549E-2	3,856250E+3	9,178048E-1	3,856250E+3	-2,976001E-2	3,856250E+3	8,825886E-1	3,856250E+3	-4,740117E-2	3,856250E+3	8,859011E-1	3,856250E+3	-1,061541E-1
3,857812E+3	9,028038E-1	3,857812E+3	-3,268740E-2	3,857812E+3	9,193014E-1	3,857812E+3	-2,958332E-2	3,857812E+3	8,867238E-1	3,857812E+3	-4,863487E-2	3,857812E+3	8,875048E-1	3,857812E+3	-1,058376E-1
3,859375E+3	9,064689E-1	3,859375E+3	-3,273444E-2	3,859375E+3	9,207678E-1	3,859375E+3	-2,918497E-2	3,859375E+3	8,906126E-1	3,859375E+3	-4,973435E-2	3,859375E+3	8,889884E-1	3,859375E+3	-1,055649E-1
3,860937E+3	9,102249E-1	3,860937E+3	-3,358592E-2	3,860937E+3	9,430544E-1	3,860937E+3	-3,283966E-2	3,860937E+3	8,996165E-1	3,860937E+3	-5,407807E-2	3,860937E+3	8,910809E-1	3,860937E+3	-1,057288E-1
3,862500E+3	9,144821E-1	3,862500E+3	-3,347766E-2	3,862500E+3	9,660854E-1	3,862500E+3	-3,611330E-2	3,862500E+3	9,086591E-1	3,862500E+3	-5,828564E-2	3,862500E+3	8,930724E-1	3,862500E+3	-1,059229E-1
3,864062E+3	9,181404E-1	3,864062E+3	-3,423409E-2	3,864062E+3	9,694159E-1	3,864062E+3	-3,614750E-2	3,864062E+3	9,106047E-1	3,864062E+3	-5,698041E-2	3,864062E+3	8,980786E-1	3,864062E+3	-1,073815E-1
3,865625E+3	9,222789E-1	3,865625E+3	-3,433200E-2	3,865625E+3	9,726922E-1	3,865625E+3	-3,600875E-2	3,865625E+3	9,123071E-1	3,865625E+3	-5,550433E-2	3,865625E+3	9,030286E-1	3,865625E+3	-1,088037E-1
