Sample 1 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 1 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 2 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 2 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 3 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 3 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 4 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 4 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	
4,546875E+2	1,082002E+2	4,546875E+2	-1,698140E+0	4,546875E+2	6,752414E+1	4,546875E+2	-9,376298E-1	4,546875E+2	5,668238E+1	4,546875E+2	-2,142038E+1	4,546875E+2	6,350935E+1	4,546875E+2	-8,233635E+0
4,562500E+2	1,076743E+2	4,562500E+2	-1,597236E+0	4,562500E+2	6,527443E+1	4,562500E+2	-1,259691E+0	4,562500E+2	5,675148E+1	4,562500E+2	-1,572264E+1	4,562500E+2	6,327365E+1	4,562500E+2	-8,004429E+0
4,578125E+2	1,085335E+2	4,578125E+2	-1,925602E+0	4,578125E+2	6,432077E+1	4,578125E+2	-1,414183E+0	4,578125E+2	5,633055E+1	4,578125E+2	-1,480338E+1	4,578125E+2	6,318721E+1	4,578125E+2	-7,779871E+0
4,593750E+2	1,092764E+2	4,593750E+2	-2,221414E+0	4,593750E+2	6,348679E+1	4,593750E+2	-1,555161E+0	4,593750E+2	5,591289E+1	4,593750E+2	-1,386343E+1	4,593750E+2	6,312740E+1	4,593750E+2	-7,573292E+0
4,609375E+2	1,110143E+2	4,609375E+2	-2,505465E+0	4,609375E+2	6,286668E+1	4,609375E+2	-1,629578E+0	4,609375E+2	5,570832E+1	4,609375E+2	-1,351057E+1	4,609375E+2	6,310008E+1	4,609375E+2	-7,372401E+0
4,625000E+2	1,125227E+2	4,625000E+2	-2,745570E+0	4,625000E+2	6,232764E+1	4,625000E+2	-1,698170E+0	4,625000E+2	5,550195E+1	4,625000E+2	-1,314512E+1	4,625000E+2	6,308693E+1	4,625000E+2	-7,169440E+0
4,640625E+2	1,122190E+2	4,640625E+2	-2,553559E+0	4,640625E+2	6,244993E+1	4,640625E+2	-1,621819E+0	4,640625E+2	5,535098E+1	4,640625E+2	-1,293510E+1	4,640625E+2	6,323091E+1	4,640625E+2	-7,001399E+0
4,656250E+2	1,119348E+2	4,656250E+2	-2,367070E+0	4,656250E+2	6,257362E+1	4,656250E+2	-1,549754E+0	4,656250E+2	5,519696E+1	4,656250E+2	-1,271067E+1	4,656250E+2	6,335708E+1	4,656250E+2	-6,783461E+0
4,671875E+2	1,115570E+2	4,671875E+2	-2,276201E+0	4,671875E+2	6,280508E+1	4,671875E+2	-1,517289E+0	4,671875E+2	5,540680E+1	4,671875E+2	-1,299468E+1	4,671875E+2	6,369695E+1	4,671875E+2	-6,516058E+0
4,687500E+2	1,112019E+2	4,687500E+2	-2,186108E+0	4,687500E+2	6,303139E+1	4,687500E+2	-1,481984E+0	4,687500E+2	5,560465E+1	4,687500E+2	-1,327075E+1	4,687500E+2	6,400662E+1	4,687500E+2	-6,219215E+0
4,703125E+2	1,109098E+2	4,703125E+2	-2,155641E+0	4,703125E+2	6,297216E+1	4,703125E+2	-1,483735E+0	4,703125E+2	5,655863E+1	4,703125E+2	-1,390986E+1	4,703125E+2	6,419652E+1	4,703125E+2	-6,011254E+0
4,718750E+2	1,106322E+2	4,718750E+2	-2,121138E+0	4,718750E+2	6,294428E+1	4,718750E+2	-1,479906E+0	4,718750E+2	5,747718E+1	4,718750E+2	-1,456916E+1	4,718750E+2	6,438305E+1	4,718750E+2	-5,811116E+0
4,734375E+2	1,103611E+2	4,734375E+2	-2,035115E+0	4,734375E+2	6,288151E+1	4,734375E+2	-1,453612E+0	4,734375E+2	5,855608E+1	4,734375E+2	-1,474648E+1	4,734375E+2	6,446717E+1	4,734375E+2	-5,672580E+0
4,750000E+2	1,100985E+2	4,750000E+2	-1,949790E+0	4,750000E+2	6,285461E+1	4,750000E+2	-1,427928E+0	4,750000E+2	5,960254E+1	4,750000E+2	-1,497025E+1	4,750000E+2	6,455955E+1	4,750000E+2	-5,542391E+0
4,765625E+2	1,097029E+2	4,765625E+2	-1,836835E+0	4,765625E+2	6,259386E+1	4,765625E+2	-1,437652E+0	4,765625E+2	6,016147E+1	4,765625E+2	-1,472530E+1	4,765625E+2	6,468241E+1	4,765625E+2	-5,462274E+0
4,781250E+2	1,093245E+2	4,781250E+2	-1,732744E+0	4,781250E+2	6,239379E+1	4,781250E+2	-1,442350E+0	4,781250E+2	6,070447E+1	4,781250E+2	-1,451741E+1	4,781250E+2	6,480864E+1	4,781250E+2	-5,379085E+0
4,796875E+2	1,092776E+2	4,796875E+2	-1,651190E+0	4,796875E+2	6,202016E+1	4,796875E+2	-1,442821E+0	4,796875E+2	6,094616E+1	4,796875E+2	-1,413171E+1	4,796875E+2	6,492451E+1	4,796875E+2	-5,343959E+0
4,812500E+2	1,092055E+2	4,812500E+2	-1,574571E+0	4,812500E+2	6,172559E+1	4,812500E+2	-1,429216E+0	4,812500E+2	6,118313E+1	4,812500E+2	-1,377136E+1	4,812500E+2	6,504417E+1	4,812500E+2	-5,299837E+0
4,828125E+2	1,095465E+2	4,828125E+2	-1,596149E+0	4,828125E+2	6,160032E+1	4,828125E+2	-1,459160E+0	4,828125E+2	6,122534E+1	4,828125E+2	-1,342865E+1	4,828125E+2	6,506484E+1	4,828125E+2	-5,219934E+0
4,843750E+2	1,098104E+2	4,843750E+2	-1,605820E+0	4,843750E+2	6,152484E+1	4,843750E+2	-1,465113E+0	4,843750E+2	6,126944E+1	4,843750E+2	-1,309400E+1	4,843750E+2	6,509964E+1	4,843750E+2	-5,140531E+0
4,859375E+2	1,103864E+2	4,859375E+2	-1,680975E+0	4,859375E+2	6,156875E+1	4,859375E+2	-1,468944E+0	4,859375E+2	6,139298E+1	4,859375E+2	-1,287745E+1	4,859375E+2	6,504424E+1	4,859375E+2	-5,055028E+0
4,875000E+2	1,108547E+2	4,875000E+2	-1,728400E+0	4,875000E+2	6,164113E+1	4,875000E+2	-1,451580E+0	4,875000E+2	6,151623E+1	4,875000E+2	-1,265839E+1	4,875000E+2	6,501258E+1	4,875000E+2	-4,973374E+0
4,890625E+2	1,118792E+2	4,890625E+2	-1,794742E+0	4,890625E+2	6,169832E+1	4,890625E+2	-1,429105E+0	4,890625E+2	6,174891E+1	4,890625E+2	-1,247394E+1	4,890625E+2	6,497854E+1	4,890625E+2	-4,860868E+0
4,906250E+2	1,127132E+2	4,906250E+2	-1,812050E+0	4,906250E+2	6,179062E+1	4,906250E+2	-1,392503E+0	4,906250E+2	6,197889E+1	4,906250E+2	-1,229387E+1	4,906250E+2	6,496936E+1	4,906250E+2	-4,757143E+0
4,921875E+2	1,133000E+2	4,921875E+2	-1,934848E+0	4,921875E+2	6,151708E+1	4,921875E+2	-1,482147E+0	4,921875E+2	6,226257E+1	4,921875E+2	-1,207885E+1	4,921875E+2	6,498027E+1	4,921875E+2	-4,681819E+0
4,937500E+2	1,137536E+2	4,937500E+2	-2,002071E+0	4,937500E+2	6,132905E+1	4,937500E+2	-1,544861E+0	4,937500E+2	6,254449E+1	4,937500E+2	-1,187610E+1	4,937500E+2	6,501028E+1	4,937500E+2	-4,611783E+0
4,953125E+2	1,134806E+2	4,953125E+2	-2,050019E+0	4,953125E+2	6,072786E+1	4,953125E+2	-1,659167E+0	4,953125E+2	6,265459E+1	4,953125E+2	-1,131811E+1	4,953125E+2	6,484440E+1	4,953125E+2	-4,572869E+0
4,968750E+2	1,132017E+2	4,968750E+2	-2,080517E+0	4,968750E+2	6,027458E+1	4,968750E+2	-1,735384E+0	4,968750E+2	6,276000E+1	4,968750E+2	-1,083993E+1	4,968750E+2	6,471617E+1	4,968750E+2	-4,532087E+0
4,984375E+2	1,129189E+2	4,984375E+2	-2,132248E+0	4,984375E+2	6,002711E+1	4,984375E+2	-1,804916E+0	4,984375E+2	6,289378E+1	4,984375E+2	-1,074003E+1	4,984375E+2	6,437959E+1	4,984375E+2	-4,470522E+0
5,000000E+2	1,126423E+2	5,000000E+2	-2,175197E+0	5,000000E+2	5,988389E+1	5,000000E+2	-1,838965E+0	5,000000E+2	6,303940E+1	5,000000E+2	-1,062683E+1	5,000000E+2	6,410540E+1	5,000000E+2	-4,402963E+0
5,015625E+2	1,130258E+2	5,015625E+2	-2,218951E+0	5,015625E+2	6,026950E+1	5,015625E+2	-1,798051E+0	5,015625E+2	6,312431E+1	5,015625E+2	-1,037922E+1	5,015625E+2	6,376862E+1	5,015625E+2	-4,325234E+0
5,031250E+2	1,132898E+2	5,031250E+2	-2,219780E+0	5,031250E+2	6,063823E+1	5,031250E+2	-1,751589E+0	5,031250E+2	6,321989E+1	5,031250E+2	-1,015639E+1	5,031250E+2	6,350168E+1	5,031250E+2	-4,236740E+0
5,046875E+2	1,133150E+2	5,046875E+2	-2,318709E+0	5,046875E+2	6,074814E+1	5,046875E+2	-1,779415E+0	5,046875E+2	6,329658E+1	5,046875E+2	-9,950982E+0	5,046875E+2	6,331189E+1	5,046875E+2	-4,152912E+0
5,062500E+2	1,132850E+2	5,062500E+2	-2,378131E+0	5,062500E+2	6,089156E+1	5,062500E+2	-1,783090E+0	5,062500E+2	6,338568E+1	5,062500E+2	-9,760496E+0	5,062500E+2	6,317910E+1	5,062500E+2	-4,058121E+0
5,078125E+2	1,132319E+2	5,078125E+2	-2,391946E+0	5,078125E+2	6,081577E+1	5,078125E+2	-1,758041E+0	5,078125E+2	6,346398E+1	5,078125E+2	-9,607980E+0	5,078125E+2	6,312305E+1	5,078125E+2	-3,980111E+0
5,093750E+2	1,131345E+2	5,093750E+2	-2,377971E+0	5,093750E+2	6,080968E+1	5,093750E+2	-1,711640E+0	5,093750E+2	6,355350E+1	5,093750E+2	-9,460355E+0	5,093750E+2	6,311075E+1	5,093750E+2	-3,891280E+0
5,109375E+2	1,127989E+2	5,109375E+2	-2,301372E+0	5,109375E+2	6,080967E+1	5,109375E+2	-1,696258E+0	5,109375E+2	6,364371E+1	5,109375E+2	-9,291573E+0	5,109375E+2	6,308264E+1	5,109375E+2	-3,842213E+0
5,125000E+2	1,124584E+2	5,125000E+2	-2,217666E+0	5,125000E+2	6,087428E+1	5,125000E+2	-1,655471E+0	5,125000E+2	6,374262E+1	5,125000E+2	-9,127193E+0	5,125000E+2	6,310274E+1	5,125000E+2	-3,779135E+0
5,140625E+2	1,119409E+2	5,140625E+2	-2,092370E+0	5,140625E+2	6,096701E+1	5,140625E+2	-1,726881E+0	5,140625E+2	6,379398E+1	5,140625E+2	-8,939053E+0	5,140625E+2	6,295795E+1	5,140625E+2	-3,775535E+0
5,156250E+2	1,114629E+2	5,156250E+2	-1,979616E+0	5,156250E+2	6,111056E+1	5,156250E+2	-1,752101E+0	5,156250E+2	6,386082E+1	5,156250E+2	-8,760067E+0	5,156250E+2	6,288087E+1	5,156250E+2	-3,753106E+0
5,171875E+2	1,118570E+2	5,171875E+2	-2,060771E+0	5,171875E+2	6,104201E+1	5,171875E+2	-1,791967E+0	5,171875E+2	6,383058E+1	5,171875E+2	-8,553738E+0	5,171875E+2	6,265231E+1	5,171875E+2	-3,824975E+0
5,187500E+2	1,120947E+2	5,187500E+2	-2,006971E+0	5,187500E+2	6,107789E+1	5,187500E+2	-1,762271E+0	5,187500E+2	6,382885E+1	5,187500E+2	-8,358926E+0	5,187500E+2	6,249702E+1	5,187500E+2	-3,862707E+0
5,203125E+2	1,127309E+2	5,203125E+2	-2,195455E+0	5,203125E+2	6,073733E+1	5,203125E+2	-1,911014E+0	5,203125E+2	6,375964E+1	5,203125E+2	-8,085557E+0	5,203125E+2	6,229885E+1	5,203125E+2	-3,892773E+0
5,218750E+2	1,131621E+2	5,218750E+2	-2,163423E+0	5,218750E+2	6,058052E+1	5,218750E+2	-1,899770E+0	5,218750E+2	6,373065E+1	5,218750E+2	-7,830165E+0	5,218750E+2	6,216836E+1	5,218750E+2	-3,886599E+0
5,234375E+2	1,134484E+2	5,234375E+2	-2,241652E+0	5,234375E+2	5,998061E+1	5,234375E+2	-2,127299E+0	5,234375E+2	6,365178E+1	5,234375E+2	-7,578798E+0	5,234375E+2	6,219890E+1	5,234375E+2	-3,891164E+0
5,250000E+2	1,136104E+2	5,250000E+2	-2,147601E+0	5,250000E+2	5,966238E+1	5,250000E+2	-2,070706E+0	5,250000E+2	6,362005E+1	5,250000E+2	-7,344600E+0	5,250000E+2	6,226353E+1	5,250000E+2	-3,868777E+0
5,265625E+2	1,135721E+2	5,265625E+2	-2,165077E+0	5,265625E+2	5,989627E+1	5,265625E+2	-2,261183E+0	5,265625E+2	6,354230E+1	5,265625E+2	-7,157074E+0	5,265625E+2	6,230506E+1	5,265625E+2	-3,879659E+0
5,281250E+2	1,134788E+2	5,281250E+2	-2,061467E+0	5,281250E+2	6,012275E+1	5,281250E+2	-2,273710E+0	5,281250E+2	6,351044E+1	5,281250E+2	-6,979390E+0	5,281250E+2	6,238222E+1	5,281250E+2	-3,862867E+0
5,296875E+2	1,131168E+2	5,296875E+2	-2,093706E+0	5,296875E+2	6,005070E+1	5,296875E+2	-2,056505E+1	5,296875E+2	6,341234E+1	5,296875E+2	-6,871858E+0	5,296875E+2	6,226339E+1	5,296875E+2	-3,941813E+0
5,312500E+2	1,127945E+2	5,312500E+2	-2,033802E+0	5,312500E+2	2,988199E+1	5,312500E+2	-7,054507E+0	5,312500E+2	6,335771E+1	5,312500E+2	-6,761623E+0	5,312500E+2	6,220159E+1	5,312500E+2	-3,966500E+0
5,328125E+2	1,181939E+2	5,328125E+2	-2,023192E+1	5,328125E+2	3,174108E+1	5,328125E+2	-6,252537E+0	5,328125E+2	6,321257E+1	5,328125E+2	-6,652561E+0	5,328125E+2	6,174711E+1	5,328125E+2	-4,026932E+0
5,343750E+2	1,047198E+2	5,343750E+2	-5,267014E+0	5,343750E+2	3,330768E+1	5,343750E+2	-5,393033E+0	5,343750E+2	6,311574E+1	5,343750E+2	-6,536250E+0	5,343750E+2	6,141931E+1	5,343750E+2	-3,975367E+0
5,359375E+2	1,069215E+2	5,359375E+2	-5,008042E+0	5,359375E+2	3,475744E+1	5,359375E+2	-4,915165E+0	5,359375E+2	6,307419E+1	5,359375E+2	-6,434313E+0	5,359375E+2	6,136566E+1	5,359375E+2	-3,923275E+0
5,375000E+2	1,085844E+2	5,375000E+2	-4,623552E+0	5,375000E+2	3,603574E+1	5,375000E+2	-4,335180E+0	5,375000E+2	6,306735E+1	5,375000E+2	-6,321553E+0	5,375000E+2	6,136867E+1	5,375000E+2	-3,805666E+0
5,390625E+2	1,084603E+2	5,390625E+2	-4,812350E+0	5,390625E+2	3,729891E+1	5,390625E+2	-4,013944E+0	5,390625E+2	6,320145E+1	5,390625E+2	-6,235130E+0	5,390625E+2	6,171732E+1	5,390625E+2	-3,773520E+0
5,406250E+2	1,078039E+2	5,406250E+2	-4,920370E+0	5,406250E+2	3,846655E+1	5,406250E+2	-3,575195E+0	5,406250E+2	6,334583E+1	5,406250E+2	-6,135422E+0	5,406250E+2	6,204668E+1	5,406250E+2	-3,713818E+0
5,421875E+2	1,189550E+2	5,421875E+2	-1,609912E+1	5,421875E+2	4,089729E+1	5,421875E+2	-1,150987E+1	5,421875E+2	6,353931E+1	5,421875E+2	-6,095904E+0	5,421875E+2	6,245507E+1	5,421875E+2	-3,712825E+0
5,437500E+2	1,047198E+2	5,437500E+2	-1,260021E+0	5,437500E+2	5,836842E+1	5,437500E+2	-2,902608E-1	5,437500E+2	6,373407E+1	5,437500E+2	-6,040229E+0	5,437500E+2	6,281848E+1	5,437500E+2	-3,690127E+0
5,453125E+2	1,048211E+2	5,453125E+2	-1,389624E+0	5,453125E+2	5,855574E+1	5,453125E+2	-4,059740E-1	5,453125E+2	6,391244E+1	5,453125E+2	-6,012684E+0	5,453125E+2	5,750674E+1	5,453125E+2	-7,265306E+0
5,468750E+2	1,049430E+2	5,468750E+2	-1,527221E+0	5,468750E+2	5,874215E+1	5,468750E+2	-5,249904E-1	5,468750E+2	6,409094E+1	5,468750E+2	-5,968082E+0	5,468750E+2	5,245328E+1	5,468750E+2	-4,690823E+0
5,484375E+2	1,051003E+2	5,484375E+2	-1,388076E+0	5,484375E+2	5,893193E+1	5,484375E+2	-6,445234E-1	5,484375E+2	6,408548E+1	5,484375E+2	-5,880941E+0	5,484375E+2	4,576403E+1	5,484375E+2	-8,565789E+0
5,500000E+2	1,052776E+2	5,500000E+2	-1,236931E+0	5,500000E+2	5,912032E+1	5,500000E+2	-7,666588E-1	5,500000E+2	6,410758E+1	5,500000E+2	-5,776048E+0	5,500000E+2	2,862251E+1	5,500000E+2	-2,292635E+0
5,515625E+2	1,052240E+2	5,515625E+2	-1,126082E+0	5,515625E+2	5,193788E+1	5,515625E+2	-1,212063E+0	5,515625E+2	6,368213E+1	5,515625E+2	-5,671280E+0	5,515625E+2	3,303762E+1	5,515625E+2	-1,014852E+1
5,531250E+2	1,051789E+2	5,531250E+2	-1,007749E+0	5,531250E+2	3,934100E+1	5,531250E+2	-1,369874E+0	5,531250E+2	6,336793E+1	5,531250E+2	-5,516431E+0	5,531250E+2	4,859151E+1	5,531250E+2	-4,849937E+0
5,546875E+2	1,098764E+2	5,546875E+2	-3,525065E+0	5,546875E+2	3,989450E+1	5,546875E+2	-1,323727E+0	5,546875E+2	6,201768E+1	5,546875E+2	-5,467072E+0	5,546875E+2	4,848600E+1	5,546875E+2	-4,557012E+0
5,562500E+2	1,155651E+2	5,562500E+2	-7,456303E+0	5,562500E+2	4,044487E+1	5,562500E+2	-1,279580E+0	5,562500E+2	6,103346E+1	5,562500E+2	-5,201752E+0	5,562500E+2	4,835567E+1	5,562500E+2	-4,313554E+0
5,578125E+2	1,127660E+2	5,578125E+2	-4,902493E+0	5,578125E+2	4,116273E+1	5,578125E+2	-1,264372E+0	5,578125E+2	6,033070E+1	5,578125E+2	-5,259520E+0	5,578125E+2	4,823298E+1	5,578125E+2	-3,885036E+0
5,593750E+2	1,083087E+2	5,593750E+2	-4,664237E-1	5,593750E+2	4,187953E+1	5,593750E+2	-1,254676E+0	5,593750E+2	5,978356E+1	5,593750E+2	-5,136093E+0	5,593750E+2	4,808521E+1	5,593750E+2	-3,507239E+0
5,609375E+2	1,101075E+2	5,609375E+2	-7,824804E-1	5,609375E+2	4,256591E+1	5,609375E+2	-1,215582E+0	5,609375E+2	5,988483E+1	5,609375E+2	-5,129699E+0	5,609375E+2	4,808838E+1	5,609375E+2	-3,042116E+0
5,625000E+2	1,120200E+2	5,625000E+2	-1,047375E+0	5,625000E+2	4,324971E+1	5,625000E+2	-1,180289E+0	5,625000E+2	5,997632E+1	5,625000E+2	-5,058766E+0	5,625000E+2	4,806462E+1	5,625000E+2	-2,614602E+0
5,640625E+2	1,127324E+2	5,640625E+2	-3,803413E+0	5,640625E+2	4,730031E+1	5,640625E+2	-3,883500E-1	5,640625E+2	4,787288E+1	5,640625E+2	-1,538691E+1	5,640625E+2	4,824022E+1	5,640625E+2	-2,165731E+0
5,656250E+2	1,139140E+2	5,656250E+2	-6,366908E+0	5,656250E+2	5,274203E+1	5,656250E+2	-8,799506E-1	5,656250E+2	2,988242E+1	5,656250E+2	-1,107359E+0	5,656250E+2	4,838037E+1	5,656250E+2	-1,739043E+0
5,671875E+2	1,145501E+2	5,671875E+2	-5,998760E+0	5,671875E+2	5,332521E+1	5,671875E+2	-6,628856E-1	5,671875E+2	3,152223E+1	5,671875E+2	-5,407246E-1	5,671875E+2	4,874253E+1	5,671875E+2	-1,355154E+0
5,687500E+2	1,152008E+2	5,687500E+2	-5,603277E+0	5,687500E+2	5,389738E+1	5,687500E+2	-4,377594E-1	5,687500E+2	3,292071E+1	5,687500E+2	-1,332802E-1	5,687500E+2	4,906802E+1	5,687500E+2	-9,707195E-1
5,703125E+2	1,160316E+2	5,703125E+2	-5,181903E+0	5,703125E+2	5,440425E+1	5,703125E+2	-1,945402E-1	5,703125E+2	3,936233E+1	5,703125E+2	-5,733554E+0	5,703125E+2	4,956144E+1	5,703125E+2	-7,336266E-1
5,718750E+2	1,168597E+2	5,718750E+2	-4,752845E+0	5,718750E+2	5,489735E+1	5,718750E+2	-5,258712E-2	5,718750E+2	4,773296E+1	5,718750E+2	-2,420534E+0	5,718750E+2	5,003532E+1	5,718750E+2	-4,811149E-1
5,734375E+2	1,168755E+2	5,734375E+2	-3,414659E+0	5,734375E+2	5,602746E+1	5,734375E+2	-9,102972E-3	5,734375E+2	4,814794E+1	5,734375E+2	-2,138142E+0	5,734375E+2	5,051490E+1	5,734375E+2	-3,242794E-1
5,750000E+2	1,169247E+2	5,750000E+2	-2,073489E+0	5,750000E+2	5,717643E+1	5,750000E+2	-7,351828E-2	5,750000E+2	4,851834E+1	5,750000E+2	-1,853662E+0	5,750000E+2	5,098022E+1	5,750000E+2	-1,538008E-1
5,765625E+2	1,158429E+2	5,765625E+2	-1,797195E+0	5,765625E+2	5,778446E+1	5,765625E+2	-5,429267E-2	5,765625E+2	4,900343E+1	5,765625E+2	-1,530132E+0	5,765625E+2	5,143184E+1	5,765625E+2	-3,200136E-2
5,781250E+2	1,147620E+2	5,781250E+2	-1,546212E+0	5,781250E+2	5,838163E+1	5,781250E+2	-1,885368E-1	5,781250E+2	4,944286E+1	5,781250E+2	-1,195241E+0	5,781250E+2	5,187138E+1	5,781250E+2	-9,941051E-2
5,796875E+2	1,136365E+2	5,796875E+2	-1,283367E+0	5,796875E+2	5,003761E+1	5,796875E+2	-4,008330E-1	5,796875E+2	4,990046E+1	5,796875E+2	-9,590914E-1	5,796875E+2	5,225344E+1	5,796875E+2	-1,921281E-1
5,812500E+2	1,125161E+2	5,812500E+2	-1,045566E+0	5,812500E+2	3,822452E+1	5,812500E+2	-8,157597E-2	5,812500E+2	5,032430E+1	5,812500E+2	-7,088289E-1	5,812500E+2	5,262341E+1	5,812500E+2	-2,907659E-1
5,828125E+2	1,114484E+2	5,828125E+2	-9,095079E-1	5,828125E+2	3,857139E+1	5,828125E+2	-2,570131E-1	5,828125E+2	5,075298E+1	5,828125E+2	-4,476787E-1	5,828125E+2	5,293003E+1	5,828125E+2	-3,863565E-1
5,843750E+2	1,103921E+2	5,843750E+2	-7,931618E-1	5,843750E+2	3,890813E+1	5,843750E+2	-4,285090E-1	5,843750E+2	5,114857E+1	5,843750E+2	-1,771808E-1	5,843750E+2	5,322356E+1	5,843750E+2	-4,845244E-1
5,859375E+2	1,094364E+2	5,859375E+2	-7,632566E-1	5,859375E+2	3,884160E+1	5,859375E+2	-5,402102E-1	5,859375E+2	5,150739E+1	5,859375E+2	-1,227625E-2	5,859375E+2	4,794845E+1	5,859375E+2	-9,616428E-1
5,875000E+2	1,084977E+2	5,875000E+2	-7,491102E-1	5,875000E+2	3,877235E+1	5,875000E+2	-6,484295E-1	5,875000E+2	5,184137E+1	5,875000E+2	-2,076478E-1	5,875000E+2	4,083752E+1	5,875000E+2	-1,254336E+0
5,890625E+2	1,076727E+2	5,890625E+2	-7,128825E-1	5,890625E+2	3,847331E+1	5,890625E+2	-7,467167E-1	5,890625E+2	5,214053E+1	5,890625E+2	-3,711222E-1	5,890625E+2	4,057520E+1	5,890625E+2	-1,291844E+0
5,906250E+2	1,068657E+2	5,906250E+2	-6,882554E-1	5,906250E+2	3,817608E+1	5,906250E+2	-8,398903E-1	5,906250E+2	5,241907E+1	5,906250E+2	-5,367995E-1	5,906250E+2	4,030258E+1	5,906250E+2	-1,324471E+0
5,921875E+2	1,061845E+2	5,921875E+2	-7,215223E-1	5,921875E+2	3,794098E+1	5,921875E+2	-8,729027E-1	5,921875E+2	5,259512E+1	5,921875E+2	-6,320081E-1	5,921875E+2	4,007061E+1	5,921875E+2	-1,379975E+0
5,937500E+2	1,055233E+2	5,937500E+2	-7,622414E-1	5,937500E+2	3,771119E+1	5,937500E+2	-9,016006E-1	5,937500E+2	5,275522E+1	5,937500E+2	-7,249954E-1	5,937500E+2	3,983203E+1	5,937500E+2	-1,428045E+0
5,953125E+2	1,049856E+2	5,953125E+2	-7,826147E-1	5,953125E+2	3,764216E+1	5,953125E+2	-9,114244E-1	5,953125E+2	4,712594E+1	5,953125E+2	-1,470656E+0	5,953125E+2	3,983736E+1	5,953125E+2	-1,378891E+0
5,968750E+2	1,044670E+2	5,968750E+2	-8,080338E-1	5,968750E+2	3,757881E+1	5,968750E+2	-9,176982E-1	5,968750E+2	3,931098E+1	5,968750E+2	-1,892426E+0	5,968750E+2	3,984036E+1	5,968750E+2	-1,324905E+0
5,984375E+2	1,040412E+2	5,984375E+2	-8,714847E-1	5,984375E+2	3,766400E+1	5,984375E+2	-9,287179E-1	5,984375E+2	3,921007E+1	5,984375E+2	-1,824784E+0	5,984375E+2	3,998556E+1	5,984375E+2	-1,294563E+0
6,000000E+2	1,036339E+2	6,000000E+2	-9,366031E-1	6,000000E+2	3,775300E+1	6,000000E+2	-9,369832E-1	6,000000E+2	3,910652E+1	6,000000E+2	-1,745536E+0	6,000000E+2	4,012774E+1	6,000000E+2	-1,261007E+0
6,015625E+2	1,032903E+2	6,015625E+2	-1,028162E+0	6,015625E+2	3,801452E+1	6,015625E+2	-9,093317E-1	6,015625E+2	3,926515E+1	6,015625E+2	-1,682326E+0	6,015625E+2	4,038609E+1	6,015625E+2	-1,238900E+0
6,031250E+2	1,029640E+2	6,031250E+2	-1,118673E+0	6,031250E+2	3,827410E+1	6,031250E+2	-8,803334E-1	6,031250E+2	3,942113E+1	6,031250E+2	-1,613992E+0	6,031250E+2	4,063968E+1	6,031250E+2	-1,214744E+0
6,046875E+2	1,027206E+2	6,046875E+2	-1,169084E+0	6,046875E+2	3,862448E+1	6,046875E+2	-8,862074E-1	6,046875E+2	3,971122E+1	6,046875E+2	-1,585975E+0	6,046875E+2	4,097698E+1	6,046875E+2	-1,197177E+0
6,062500E+2	1,024911E+2	6,062500E+2	-1,218842E+0	6,062500E+2	3,896785E+1	6,062500E+2	-8,904734E-1	6,062500E+2	3,999658E+1	6,062500E+2	-1,555028E+0	6,062500E+2	4,130772E+1	6,062500E+2	-1,178402E+0
6,078125E+2	1,023288E+2	6,078125E+2	-1,291784E+0	6,078125E+2	3,944836E+1	6,078125E+2	-8,924640E-1	6,078125E+2	4,038593E+1	6,078125E+2	-1,536643E+0	6,078125E+2	4,169356E+1	6,078125E+2	-1,163984E+0
6,093750E+2	1,021781E+2	6,093750E+2	-1,361753E+0	6,093750E+2	3,990864E+1	6,093750E+2	-8,946333E-1	6,093750E+2	4,076796E+1	6,093750E+2	-1,516282E+0	6,093750E+2	4,207159E+1	6,093750E+2	-1,149035E+0
6,109375E+2	1,094088E+2	6,109375E+2	-1,669334E+0	6,109375E+2	4,063037E+1	6,109375E+2	-8,689827E-1	6,109375E+2	4,122019E+1	6,109375E+2	-1,480326E+0	6,109375E+2	4,248281E+1	6,109375E+2	-1,139756E+0
6,125000E+2	1,174850E+2	6,125000E+2	-1,898317E+0	6,125000E+2	4,129275E+1	6,125000E+2	-8,521758E-1	6,125000E+2	4,166326E+1	6,125000E+2	-1,443812E+0	6,125000E+2	4,288496E+1	6,125000E+2	-1,128913E+0
6,140625E+2	1,167385E+2	6,140625E+2	-1,904132E+0	6,140625E+2	4,245195E+1	6,140625E+2	-9,592404E-1	6,140625E+2	4,212353E+1	6,140625E+2	-1,435545E+0	6,140625E+2	4,330423E+1	6,140625E+2	-1,113166E+0
