Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	
3,423437E+3	7,060856E-1	3,423437E+3	2,626763E-1	3,423437E+3	7,297994E-1	3,423437E+3	3,310685E-1	3,423437E+3	7,063114E-1	3,423437E+3	1,375736E-1	3,423437E+3	5,820264E-1	3,423437E+3	1,507758E-1
3,425000E+3	7,142747E-1	3,425000E+3	2,369229E-1	3,425000E+3	7,278517E-1	3,425000E+3	3,305330E-1	3,425000E+3	7,042590E-1	3,425000E+3	1,300488E-1	3,425000E+3	5,829677E-1	3,425000E+3	1,254365E-1
3,426562E+3	7,108546E-1	3,426562E+3	2,114531E-1	3,426562E+3	7,254989E-1	3,426562E+3	3,227679E-1	3,426562E+3	6,891651E-1	3,426562E+3	9,160417E-2	3,426562E+3	4,724418E-1	3,426562E+3	-3,060807E-2
3,428125E+3	7,123253E-1	3,428125E+3	1,942621E-1	3,428125E+3	7,244875E-1	3,428125E+3	3,191383E-1	3,428125E+3	6,873246E-1	3,428125E+3	6,283577E-2	3,428125E+3	4,609424E-1	3,428125E+3	-1,666702E-1
3,429687E+3	7,021861E-1	3,429687E+3	1,578704E-1	3,429687E+3	7,230245E-1	3,429687E+3	2,961074E-1	3,429687E+3	6,663770E-1	3,429687E+3	2,783155E-2	3,429687E+3	4,732047E-1	3,429687E+3	-1,438725E-1
3,431250E+3	7,031377E-1	3,431250E+3	1,321714E-1	3,431250E+3	7,248982E-1	3,431250E+3	2,811425E-1	3,431250E+3	6,637171E-1	3,431250E+3	-2,085338E-3	3,431250E+3	4,846431E-1	3,431250E+3	-1,206397E-1
3,432812E+3	6,944564E-1	3,432812E+3	1,190781E-1	3,432812E+3	7,242746E-1	3,432812E+3	2,362169E-1	3,432812E+3	6,505508E-1	3,432812E+3	-1,500911E-2	3,432812E+3	4,924403E-1	3,432812E+3	-1,009055E-1
3,434375E+3	6,935313E-1	3,434375E+3	1,101018E-1	3,434375E+3	7,324637E-1	3,434375E+3	2,016131E-1	3,434375E+3	6,481540E-1	3,434375E+3	-2,853432E-2	3,434375E+3	5,002165E-1	3,434375E+3	-8,049109E-2
3,435937E+3	6,826620E-1	3,435937E+3	9,289624E-2	3,435937E+3	7,259983E-1	3,435937E+3	1,814367E-1	3,435937E+3	6,364459E-1	3,435937E+3	-3,600862E-2	3,435937E+3	5,082337E-1	3,435937E+3	-5,804667E-2
3,437500E+3	6,830940E-1	3,437500E+3	7,899186E-2	3,437500E+3	7,283883E-1	3,437500E+3	1,696191E-1	3,437500E+3	6,334395E-1	3,437500E+3	-4,659161E-2	3,437500E+3	5,157154E-1	3,437500E+3	-3,532819E-2
3,439062E+3	6,328983E-1	3,439062E+3	1,602433E-2	3,439062E+3	7,205982E-1	3,439062E+3	1,524097E-1	3,439062E+3	6,193685E-1	3,439062E+3	-6,351493E-2	3,439062E+3	5,213513E-1	3,439062E+3	-1,380666E-2
3,440625E+3	6,342257E-1	3,440625E+3	-6,436452E-2	3,440625E+3	7,241055E-1	3,440625E+3	1,418953E-1	3,440625E+3	6,139800E-1	3,440625E+3	-8,652953E-2	3,440625E+3	5,266845E-1	3,440625E+3	7,831962E-3
3,442187E+3	6,371012E-1	3,442187E+3	-4,305114E-2	3,442187E+3	7,060122E-1	3,442187E+3	1,080153E-1	3,442187E+3	6,051239E-1	3,442187E+3	-8,684460E-2	3,442187E+3	5,300257E-1	3,442187E+3	2,858465E-2
3,443750E+3	6,398473E-1	3,443750E+3	-2,205756E-2	3,443750E+3	7,138390E-1	3,443750E+3	7,779454E-2	3,443750E+3	6,007919E-1	3,443750E+3	-9,248074E-2	3,443750E+3	5,332530E-1	3,443750E+3	4,927053E-2
3,445312E+3	6,414765E-1	3,445312E+3	-1,727033E-3	3,445312E+3	7,065880E-1	3,445312E+3	7,649145E-2	3,445312E+3	5,990112E-1	3,445312E+3	-8,431110E-2	3,445312E+3	5,351877E-1	3,445312E+3	6,818977E-2
3,446875E+3	6,431642E-1	3,446875E+3	1,821675E-2	3,446875E+3	7,085223E-1	3,446875E+3	7,341750E-2	3,446875E+3	5,990209E-1	3,446875E+3	-7,837412E-2	3,446875E+3	5,373335E-1	3,446875E+3	8,701419E-2
3,448437E+3	6,434905E-1	3,448437E+3	3,650386E-2	3,448437E+3	7,062685E-1	3,448437E+3	8,927560E-2	3,448437E+3	5,995741E-1	3,448437E+3	-6,527066E-2	3,448437E+3	5,376449E-1	3,448437E+3	1,048495E-1
3,450000E+3	6,442247E-1	3,450000E+3	5,427457E-2	3,450000E+3	7,064375E-1	3,450000E+3	1,041424E-1	3,450000E+3	6,010087E-1	3,450000E+3	-5,375033E-2	3,450000E+3	5,383958E-1	3,450000E+3	1,224405E-1
3,451562E+3	6,432583E-1	3,451562E+3	7,117822E-2	3,451562E+3	6,130337E-1	3,451562E+3	5,257387E-3	3,451562E+3	4,959488E-1	3,451562E+3	-1,496718E-1	3,451562E+3	4,525868E-1	3,451562E+3	1,988298E-2
3,453125E+3	6,428987E-1	3,453125E+3	8,740784E-2	3,453125E+3	5,690146E-1	3,453125E+3	-2,651340E-1	3,453125E+3	3,528788E-1	3,453125E+3	-3,707928E-1	3,453125E+3	4,154309E-1	3,453125E+3	-1,803462E-1
3,454687E+3	5,411286E-1	3,454687E+3	-2,353367E-2	3,454687E+3	5,818668E-1	3,454687E+3	-2,426589E-1	3,454687E+3	3,695599E-1	3,454687E+3	-3,541711E-1	3,454687E+3	4,280007E-1	3,454687E+3	-1,586299E-1
3,456250E+3	4,218687E-1	3,456250E+3	-3,082641E-1	3,456250E+3	5,941030E-1	3,456250E+3	-2,201529E-1	3,456250E+3	3,855569E-1	3,456250E+3	-3,371383E-1	3,456250E+3	4,396847E-1	3,456250E+3	-1,367090E-1
3,457812E+3	4,330848E-1	3,457812E+3	-2,913455E-1	3,457812E+3	6,057160E-1	3,457812E+3	-1,965701E-1	3,457812E+3	4,004950E-1	3,457812E+3	-3,207705E-1	3,457812E+3	4,496260E-1	3,457812E+3	-1,153866E-1
3,459375E+3	4,437519E-1	3,459375E+3	-2,742982E-1	3,459375E+3	6,166046E-1	3,459375E+3	-1,731168E-1	3,459375E+3	4,148620E-1	3,459375E+3	-3,040846E-1	3,459375E+3	4,587724E-1	3,459375E+3	-9,408348E-2
3,460937E+3	4,538314E-1	3,460937E+3	-2,578394E-1	3,460937E+3	6,257681E-1	3,460937E+3	-1,493415E-1	3,460937E+3	4,278687E-1	3,460937E+3	-2,864945E-1	3,460937E+3	4,657698E-1	3,460937E+3	-7,276113E-2
3,462500E+3	4,634540E-1	3,462500E+3	-2,413089E-1	3,462500E+3	6,342032E-1	3,462500E+3	-1,259320E-1	3,462500E+3	4,402791E-1	3,462500E+3	-2,686282E-1	3,462500E+3	4,719983E-1	3,462500E+3	-5,169681E-2
3,464062E+3	4,785977E-1	3,464062E+3	-2,225541E-1	3,464062E+3	6,406608E-1	3,464062E+3	-1,022216E-1	3,464062E+3	4,514840E-1	3,464062E+3	-2,520583E-1	3,464062E+3	4,772706E-1	3,464062E+3	-3,242085E-2
3,465625E+3	4,945955E-1	3,465625E+3	-2,007231E-1	3,465625E+3	6,464052E-1	3,465625E+3	-7,908163E-2	3,465625E+3	4,621596E-1	3,465625E+3	-2,354874E-1	3,465625E+3	4,820524E-1	3,465625E+3	-1,354599E-2
3,467187E+3	5,024032E-1	3,467187E+3	-1,829489E-1	3,467187E+3	6,512908E-1	3,467187E+3	-5,664528E-2	3,467187E+3	4,718189E-1	3,467187E+3	-2,189707E-1	3,467187E+3	4,852246E-1	3,467187E+3	4,986467E-3
3,468750E+3	5,096330E-1	3,468750E+3	-1,654399E-1	3,468750E+3	6,556531E-1	3,468750E+3	-3,488561E-2	3,468750E+3	4,809651E-1	3,468750E+3	-2,025848E-1	3,468750E+3	4,879865E-1	3,468750E+3	2,293367E-2
3,470312E+3	5,157565E-1	3,470312E+3	-1,472876E-1	3,470312E+3	5,384343E-1	3,470312E+3	-2,068887E-1	3,470312E+3	3,398030E-1	3,470312E+3	-3,238483E-1	3,470312E+3	3,863961E-1	3,470312E+3	-1,114510E-1
3,471875E+3	5,212907E-1	3,471875E+3	-1,294502E-1	3,471875E+3	2,683340E-1	3,471875E+3	-4,851263E-1	3,471875E+3	9,853601E-2	3,471875E+3	-4,754427E-1	3,471875E+3	2,046959E-1	3,471875E+3	-3,356508E-1
3,473437E+3	3,945785E-1	3,473437E+3	-2,598355E-1	3,473437E+3	2,852454E-1	3,473437E+3	-4,753684E-1	3,473437E+3	1,178501E-1	3,473437E+3	-4,687654E-1	3,473437E+3	2,171319E-1	3,473437E+3	-3,269333E-1
3,475000E+3	1,698263E-1	3,475000E+3	-4,291380E-1	3,475000E+3	3,016175E-1	3,475000E+3	-4,654990E-1	3,475000E+3	1,369446E-1	3,475000E+3	-4,614890E-1	3,475000E+3	2,290899E-1	3,475000E+3	-3,183657E-1
3,476562E+3	1,868824E-1	3,476562E+3	-4,192235E-1	3,476562E+3	3,174921E-1	3,476562E+3	-4,558347E-1	3,476562E+3	1,554318E-1	3,476562E+3	-4,538794E-1	3,476562E+3	2,406929E-1	3,476562E+3	-3,091687E-1
3,478125E+3	2,036877E-1	3,478125E+3	-4,087218E-1	3,478125E+3	3,328321E-1	3,478125E+3	-4,461939E-1	3,478125E+3	1,735993E-1	3,478125E+3	-4,457611E-1	3,478125E+3	2,518208E-1	3,478125E+3	-3,001455E-1
3,479687E+3	2,202195E-1	3,479687E+3	-3,985446E-1	3,479687E+3	3,485730E-1	3,479687E+3	-4,349605E-1	3,479687E+3	1,911176E-1	3,479687E+3	-4,368897E-1	3,479687E+3	2,633486E-1	3,479687E+3	-2,898101E-1
3,481250E+3	2,364935E-1	3,481250E+3	-3,878322E-1	3,481250E+3	3,637160E-1	3,481250E+3	-4,237204E-1	3,481250E+3	2,082116E-1	3,481250E+3	-4,275885E-1	3,481250E+3	2,743837E-1	3,481250E+3	-2,795834E-1
3,482812E+3	2,526795E-1	3,482812E+3	-3,766520E-1	3,482812E+3	3,793401E-1	3,482812E+3	-4,125237E-1	3,482812E+3	1,791795E-1	3,482812E+3	-4,727280E-1	3,482812E+3	2,856686E-1	3,482812E+3	-2,700857E-1
3,484375E+3	2,685147E-1	3,484375E+3	-3,649769E-1	3,484375E+3	3,944465E-1	3,484375E+3	-4,013314E-1	3,484375E+3	1,453985E-1	3,484375E+3	-5,259537E-1	3,484375E+3	2,965982E-1	3,484375E+3	-2,607166E-1
3,485937E+3	2,441438E-1	3,485937E+3	-4,102937E-1	3,485937E+3	3,733705E-1	3,485937E+3	-4,675419E-1	3,485937E+3	1,601989E-1	3,485937E+3	-5,192288E-1	3,485937E+3	2,794278E-1	3,485937E+3	-3,157971E-1
3,487500E+3	2,160840E-1	3,487500E+3	-4,639864E-1	3,487500E+3	3,474312E-1	3,487500E+3	-5,485621E-1	3,487500E+3	1,745357E-1	3,487500E+3	-5,123344E-1	3,487500E+3	2,607459E-1	3,487500E+3	-3,827872E-1
3,489062E+3	2,288553E-1	3,489062E+3	-4,550084E-1	3,489062E+3	3,691577E-1	3,489062E+3	-5,334298E-1	3,489062E+3	1,881506E-1	3,489062E+3	-5,054049E-1	3,489062E+3	2,675987E-1	3,489062E+3	-3,786965E-1
3,490625E+3	2,411642E-1	3,490625E+3	-4,459338E-1	3,490625E+3	3,900474E-1	3,490625E+3	-5,177583E-1	3,490625E+3	2,013115E-1	3,490625E+3	-4,983942E-1	3,490625E+3	2,752468E-1	3,490625E+3	-3,743225E-1
3,492187E+3	2,522503E-1	3,492187E+3	-4,368450E-1	3,492187E+3	4,094661E-1	3,492187E+3	-5,021956E-1	3,492187E+3	2,126611E-1	3,492187E+3	-4,923023E-1	3,492187E+3	2,831018E-1	3,492187E+3	-3,674859E-1
3,493750E+3	2,628596E-1	3,493750E+3	-4,277759E-1	3,493750E+3	4,280565E-1	3,493750E+3	-4,862892E-1	3,493750E+3	2,236011E-1	3,493750E+3	-4,863019E-1	3,493750E+3	2,906180E-1	3,493750E+3	-3,610581E-1
3,495312E+3	2,722632E-1	3,495312E+3	-4,189564E-1	3,495312E+3	4,438856E-1	3,495312E+3	-4,721079E-1	3,495312E+3	2,338475E-1	3,495312E+3	-4,801051E-1	3,495312E+3	2,964653E-1	3,495312E+3	-3,555636E-1
3,496875E+3	2,812121E-1	3,496875E+3	-4,102671E-1	3,496875E+3	4,589868E-1	3,496875E+3	-4,579024E-1	3,496875E+3	2,436963E-1	3,496875E+3	-4,740558E-1	3,496875E+3	3,020875E-1	3,496875E+3	-3,505582E-1
3,498437E+3	2,887978E-1	3,498437E+3	-4,023711E-1	3,498437E+3	4,675603E-1	3,498437E+3	-4,499074E-1	3,498437E+3	2,512896E-1	3,498437E+3	-4,709630E-1	3,498437E+3	3,068409E-1	3,498437E+3	-3,460764E-1
3,500000E+3	2,959819E-1	3,500000E+3	-3,947280E-1	3,500000E+3	4,764869E-1	3,500000E+3	-4,416388E-1	3,500000E+3	2,588973E-1	3,500000E+3	-4,677010E-1	3,500000E+3	3,114650E-1	3,500000E+3	-3,420865E-1
3,501562E+3	3,035547E-1	3,501562E+3	-3,865028E-1	3,501562E+3	4,857577E-1	3,501562E+3	-4,316706E-1	3,501562E+3	2,654603E-1	3,501562E+3	-4,629582E-1	3,501562E+3	3,152974E-1	3,501562E+3	-3,378621E-1
3,503125E+3	3,107552E-1	3,503125E+3	-3,785045E-1	3,503125E+3	4,946883E-1	3,503125E+3	-4,220350E-1	3,503125E+3	2,717542E-1	3,503125E+3	-4,585372E-1	3,503125E+3	3,191279E-1	3,503125E+3	-3,340777E-1
3,504687E+3	3,203518E-1	3,504687E+3	-3,689386E-1	3,504687E+3	5,038297E-1	3,504687E+3	-4,111466E-1	3,504687E+3	2,773742E-1	3,504687E+3	-4,538429E-1	3,504687E+3	3,220713E-1	3,504687E+3	-3,301863E-1
3,506250E+3	3,293409E-1	3,506250E+3	-3,594656E-1	3,506250E+3	5,125908E-1	3,506250E+3	-4,005680E-1	3,506250E+3	2,827642E-1	3,506250E+3	-4,494917E-1	3,506250E+3	3,251227E-1	3,506250E+3	-3,267148E-1
3,507812E+3	3,353905E-1	3,507812E+3	-3,512459E-1	3,507812E+3	5,209321E-1	3,507812E+3	-3,895276E-1	3,507812E+3	2,883457E-1	3,507812E+3	-4,443569E-1	3,507812E+3	3,282548E-1	3,507812E+3	-3,223302E-1
3,509375E+3	3,411072E-1	3,509375E+3	-3,433225E-1	3,509375E+3	5,289529E-1	3,509375E+3	-3,787826E-1	3,509375E+3	2,937508E-1	3,509375E+3	-4,395206E-1	3,509375E+3	3,314494E-1	3,509375E+3	-3,183408E-1
3,510937E+3	3,491137E-1	3,510937E+3	-3,345561E-1	3,510937E+3	5,361836E-1	3,510937E+3	-3,679907E-1	3,510937E+3	2,988112E-1	3,510937E+3	-4,349608E-1	3,510937E+3	3,341123E-1	3,510937E+3	-3,143442E-1
3,512500E+3	3,566016E-1	3,512500E+3	-3,259354E-1	3,512500E+3	5,431927E-1	3,512500E+3	-3,574834E-1	3,512500E+3	3,037630E-1	3,512500E+3	-4,306863E-1	3,512500E+3	3,368751E-1	3,512500E+3	-3,107199E-1
3,514062E+3	3,611627E-1	3,514062E+3	-3,196464E-1	3,514062E+3	5,495622E-1	3,514062E+3	-3,464990E-1	3,514062E+3	3,080716E-1	3,514062E+3	-4,267147E-1	3,514062E+3	3,384033E-1	3,514062E+3	-3,081522E-1
3,515625E+3	3,656414E-1	3,515625E+3	-3,135790E-1	3,515625E+3	5,557692E-1	3,515625E+3	-3,357695E-1	3,515625E+3	3,123461E-1	3,515625E+3	-4,230238E-1	3,515625E+3	3,402074E-1	3,515625E+3	-3,058898E-1
3,517187E+3	3,688210E-1	3,517187E+3	-3,072333E-1	3,517187E+3	5,601108E-1	3,517187E+3	-3,278551E-1	3,517187E+3	3,156580E-1	3,517187E+3	-4,195768E-1	3,517187E+3	3,412390E-1	3,517187E+3	-3,038203E-1
3,518750E+3	3,718968E-1	3,518750E+3	-3,012032E-1	3,518750E+3	5,645412E-1	3,518750E+3	-3,201699E-1	3,518750E+3	3,190611E-1	3,518750E+3	-4,163984E-1	3,518750E+3	3,426492E-1	3,518750E+3	-3,020081E-1
3,520312E+3	3,743918E-1	3,520312E+3	-2,951972E-1	3,520312E+3	5,682164E-1	3,520312E+3	-3,124379E-1	3,520312E+3	3,205068E-1	3,520312E+3	-4,145385E-1	3,520312E+3	3,421796E-1	3,520312E+3	-3,019399E-1
3,521875E+3	3,768146E-1	3,521875E+3	-2,895096E-1	3,521875E+3	5,720391E-1	3,521875E+3	-3,048784E-1	3,521875E+3	3,221512E-1	3,521875E+3	-4,129849E-1	3,521875E+3	3,423255E-1	3,521875E+3	-3,020880E-1
3,523437E+3	3,780152E-1	3,523437E+3	-2,852614E-1	3,523437E+3	5,739541E-1	3,523437E+3	-3,004932E-1	3,523437E+3	3,221012E-1	3,523437E+3	-4,118468E-1	3,523437E+3	3,393081E-1	3,523437E+3	-3,047485E-1
3,525000E+3	3,792334E-1	3,525000E+3	-2,813507E-1	3,525000E+3	5,762534E-1	3,525000E+3	-2,961927E-1	3,525000E+3	3,223601E-1	3,525000E+3	-4,110248E-1	3,525000E+3	3,374591E-1	3,525000E+3	-3,074735E-1
3,526562E+3	3,792381E-1	3,526562E+3	-2,783539E-1	3,526562E+3	5,771144E-1	3,526562E+3	-2,936832E-1	3,526562E+3	3,207023E-1	3,526562E+3	-4,115727E-1	3,526562E+3	3,329649E-1	3,526562E+3	-3,117016E-1
3,528125E+3	3,793058E-1	3,528125E+3	-2,757138E-1	3,528125E+3	5,785008E-1	3,528125E+3	-2,911338E-1	3,528125E+3	3,193510E-1	3,528125E+3	-4,124672E-1	3,528125E+3	3,298818E-1	3,528125E+3	-3,160036E-1
3,529687E+3	3,775759E-1	3,529687E+3	-2,752182E-1	3,529687E+3	5,778114E-1	3,529687E+3	-2,922966E-1	3,529687E+3	3,150758E-1	3,529687E+3	-4,154547E-1	3,529687E+3	3,246425E-1	3,529687E+3	-3,212795E-1
3,531250E+3	3,759689E-1	3,531250E+3	-2,751180E-1	3,531250E+3	5,778356E-1	3,531250E+3	-2,933401E-1	3,531250E+3	3,112983E-1	3,531250E+3	-4,187612E-1	3,531250E+3	3,206293E-1	3,531250E+3	-3,267782E-1
3,532812E+3	3,720198E-1	3,532812E+3	-2,780656E-1	3,532812E+3	5,750086E-1	3,532812E+3	-2,971715E-1	3,532812E+3	3,029886E-1	3,532812E+3	-4,252402E-1	3,532812E+3	3,128445E-1	3,532812E+3	-3,347015E-1
3,534375E+3	3,682933E-1	3,534375E+3	-2,814045E-1	3,534375E+3	5,731702E-1	3,534375E+3	-3,007358E-1	3,534375E+3	2,954439E-1	3,534375E+3	-4,319990E-1	3,534375E+3	3,063202E-1	3,534375E+3	-3,429547E-1
3,535937E+3	3,626051E-1	3,535937E+3	-2,864624E-1	3,535937E+3	5,684000E-1	3,535937E+3	-3,078186E-1	3,535937E+3	2,814014E-1	3,535937E+3	-4,423169E-1	3,535937E+3	2,932965E-1	3,535937E+3	-3,550299E-1
3,537500E+3	3,572287E-1	3,537500E+3	-2,918503E-1	3,537500E+3	5,644987E-1	3,537500E+3	-3,148766E-1	3,537500E+3	2,683177E-1	3,537500E+3	-4,529153E-1	3,537500E+3	2,821212E-1	3,537500E+3	-3,675613E-1
3,539062E+3	3,484186E-1	3,539062E+3	-3,006305E-1	3,539062E+3	5,560747E-1	3,539062E+3	-3,277860E-1	3,539062E+3	2,478526E-1	3,539062E+3	-4,666537E-1	3,539062E+3	2,633472E-1	3,539062E+3	-3,827807E-1
3,540625E+3	3,398916E-1	3,540625E+3	-3,097833E-1	3,540625E+3	5,482622E-1	3,540625E+3	-3,409209E-1	3,540625E+3	2,282580E-1	3,540625E+3	-4,805990E-1	3,540625E+3	2,465363E-1	3,540625E+3	-3,988426E-1
3,542187E+3	3,281374E-1	3,542187E+3	-3,201480E-1	3,542187E+3	5,316559E-1	3,542187E+3	-3,631367E-1	3,542187E+3	2,021553E-1	3,542187E+3	-4,954694E-1	3,542187E+3	2,212671E-1	3,542187E+3	-4,162922E-1
3,543750E+3	3,166816E-1	3,543750E+3	-3,308258E-1	3,543750E+3	5,158076E-1	3,543750E+3	-3,851744E-1	3,543750E+3	1,767084E-1	3,543750E+3	-5,104730E-1	3,543750E+3	1,976863E-1	3,543750E+3	-4,349355E-1
3,545312E+3	3,034029E-1	3,545312E+3	-3,418005E-1	3,545312E+3	4,846719E-1	3,545312E+3	-4,203134E-1	3,545312E+3	1,576232E-1	3,545312E+3	-5,192303E-1	3,545312E+3	1,741175E-1	3,545312E+3	-4,478511E-1
3,546875E+3	2,904130E-1	3,546875E+3	-3,530238E-1	3,546875E+3	4,536116E-1	3,546875E+3	-4,546810E-1	3,546875E+3	1,396698E-1	3,546875E+3	-5,285583E-1	3,546875E+3	1,523267E-1	3,546875E+3	-4,625025E-1
3,548437E+3	2,813871E-1	3,548437E+3	-3,591504E-1	3,548437E+3	4,144509E-1	3,548437E+3	-4,879039E-1	3,548437E+3	1,331416E-1	3,548437E+3	-5,306304E-1	3,548437E+3	1,395150E-1	3,548437E+3	-4,675571E-1
3,550000E+3	2,729447E-1	3,550000E+3	-3,654179E-1	3,550000E+3	3,761805E-1	3,550000E+3	-5,198173E-1	3,550000E+3	1,282827E-1	3,550000E+3	-5,339627E-1	3,550000E+3	1,285041E-1	3,550000E+3	-4,753614E-1
3,551562E+3	2,696506E-1	3,551562E+3	-3,668581E-1	3,551562E+3	3,645056E-1	3,551562E+3	-5,264320E-1	3,551562E+3	1,262620E-1	3,551562E+3	-5,346824E-1	3,551562E+3	1,225175E-1	3,551562E+3	-4,773896E-1
3,553125E+3	2,669847E-1	3,553125E+3	-3,684096E-1	3,553125E+3	3,553455E-1	3,553125E+3	-5,334719E-1	3,553125E+3	1,260196E-1	3,553125E+3	-5,372103E-1	3,553125E+3	1,176788E-1	3,553125E+3	-4,825077E-1
3,554687E+3	2,662733E-1	3,554687E+3	-3,675302E-1	3,554687E+3	3,549403E-1	3,554687E+3	-5,320055E-1	3,554687E+3	1,261309E-1	3,554687E+3	-5,368745E-1	3,554687E+3	1,147956E-1	3,554687E+3	-4,834249E-1
3,556250E+3	2,663414E-1	3,556250E+3	-3,667589E-1	3,556250E+3	3,572549E-1	3,556250E+3	-5,314600E-1	3,556250E+3	1,276844E-1	3,556250E+3	-5,389823E-1	3,556250E+3	1,123423E-1	3,556250E+3	-4,873603E-1
3,557812E+3	2,662104E-1	3,557812E+3	-3,659815E-1	3,557812E+3	3,534396E-1	3,557812E+3	-5,303220E-1	3,557812E+3	1,277004E-1	3,557812E+3	-5,386851E-1	3,557812E+3	1,094459E-1	3,557812E+3	-4,887023E-1
3,559375E+3	2,671172E-1	3,559375E+3	-3,653205E-1	3,559375E+3	3,551029E-1	3,559375E+3	-5,326787E-1	3,559375E+3	1,284508E-1	3,559375E+3	-5,412748E-1	3,559375E+3	1,063830E-1	3,559375E+3	-4,930516E-1
3,560937E+3	2,679065E-1	3,560937E+3	-3,642260E-1	3,560937E+3	3,534870E-1	3,560937E+3	-5,298872E-1	3,560937E+3	1,300270E-1	3,560937E+3	-5,403302E-1	3,560937E+3	1,042003E-1	3,560937E+3	-4,941319E-1
3,562500E+3	2,697700E-1	3,562500E+3	-3,632786E-1	3,562500E+3	3,558063E-1	3,562500E+3	-5,320729E-1	3,562500E+3	1,315954E-1	3,562500E+3	-5,415593E-1	3,562500E+3	1,014574E-1	3,562500E+3	-4,976107E-1
3,564062E+3	8,476000E-2	3,564062E+3	-4,748553E-1	3,564062E+3	3,575042E-1	3,564062E+3	-5,285196E-1	3,564062E+3	-7,089447E-2	3,564062E+3	-5,935525E-1	3,564062E+3	-8,403810E-2	3,564062E+3	-5,448213E-1
3,565625E+3	-1,297127E-1	3,565625E+3	-5,390333E-1	3,565625E+3	3,608762E-1	3,565625E+3	-5,291353E-1	3,565625E+3	-2,743125E-1	3,565625E+3	-6,002576E-1	3,565625E+3	-2,695510E-1	3,565625E+3	-5,540399E-1
3,567187E+3	-1,127613E-1	3,567187E+3	-5,391871E-1	3,567187E+3	1,250206E-1	3,567187E+3	-6,411949E-1	3,567187E+3	-2,622403E-1	3,567187E+3	-6,025217E-1	3,567187E+3	-2,608439E-1	3,567187E+3	-5,556649E-1
3,568750E+3	-9,560305E-2	3,568750E+3	-5,390744E-1	3,568750E+3	-1,292638E-1	3,568750E+3	-6,860114E-1	3,568750E+3	-2,511220E-1	3,568750E+3	-6,053546E-1	3,568750E+3	-2,534822E-1	3,568750E+3	-5,580489E-1
3,570312E+3	-8,097088E-2	3,570312E+3	-5,379377E-1	3,570312E+3	-1,145956E-1	3,570312E+3	-6,860534E-1	3,570312E+3	-2,425307E-1	3,570312E+3	-6,067385E-1	3,570312E+3	-2,459640E-1	3,570312E+3	-5,596986E-1
3,571875E+3	-6,602110E-2	3,571875E+3	-5,370438E-1	3,571875E+3	-1,017899E-1	3,571875E+3	-6,880252E-1	3,571875E+3	-2,353589E-1	3,571875E+3	-6,090703E-1	3,571875E+3	-2,394994E-1	3,571875E+3	-5,619536E-1
3,573437E+3	-5,350885E-2	3,573437E+3	-5,352890E-1	3,573437E+3	-9,177305E-2	3,573437E+3	-6,878255E-1	3,573437E+3	-2,297126E-1	3,573437E+3	-6,099560E-1	3,573437E+3	-2,356751E-1	3,573437E+3	-5,630382E-1
3,575000E+3	-4,072990E-2	3,575000E+3	-5,340730E-1	3,575000E+3	-8,420097E-2	3,575000E+3	-6,898748E-1	3,575000E+3	-2,257441E-1	3,575000E+3	-6,119005E-1	3,575000E+3	-2,331883E-1	3,575000E+3	-5,649817E-1
3,576562E+3	-3,037895E-2	3,576562E+3	-5,333441E-1	3,576562E+3	-7,620634E-2	3,576562E+3	-6,904120E-1	3,576562E+3	-2,202161E-1	3,576562E+3	-6,135940E-1	3,576562E+3	-2,325839E-1	3,576562E+3	-5,656563E-1
3,578125E+3	-1,971622E-2	3,578125E+3	-5,332535E-1	3,578125E+3	-7,013555E-2	3,578125E+3	-6,925238E-1	3,578125E+3	-2,158101E-1	3,578125E+3	-6,159097E-1	3,578125E+3	-2,335232E-1	3,578125E+3	-5,672877E-1
3,579687E+3	-1,009496E-2	3,579687E+3	-5,318544E-1	3,579687E+3	-6,246715E-2	3,579687E+3	-6,930462E-1	3,579687E+3	-2,086707E-1	3,579687E+3	-6,176230E-1	3,579687E+3	-2,307365E-1	3,579687E+3	-5,687029E-1
3,581250E+3	-2,731484E-4	3,581250E+3	-5,312704E-1	3,581250E+3	-5,620442E-2	3,581250E+3	-6,945859E-1	3,581250E+3	-2,022961E-1	3,581250E+3	-6,196692E-1	3,581250E+3	-2,288797E-1	3,581250E+3	-5,706419E-1
3,582812E+3	7,767558E-3	3,582812E+3	-5,316212E-1	3,582812E+3	-4,929813E-2	3,582812E+3	-6,950281E-1	3,582812E+3	-4,138479E-1	3,582812E+3	-6,017144E-1	3,582812E+3	-2,754125E-1	3,582812E+3	-5,740212E-1
