Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
3,854687E+3	1,001441E-1	3,854687E+3	3,807519E-1	3,854687E+3	1,009443E-1	3,854687E+3	3,793472E-1	3,854687E+3	9,529578E-2	3,854687E+3	3,342847E-1	3,854687E+3	2,064988E-1	3,854687E+3	3,308647E-1	3,854687E+3	2,018280E-1	3,854687E+3	3,191578E-1	3,854687E+3	2,022953E-1	3,854687E+3	3,194512E-1	3,854687E+3	1,749640E-2	3,854687E+3	6,563939E-1	3,854687E+3	1,203242E-2	3,854687E+3	5,008002E-1	3,854687E+3	1,154957E-2	3,854687E+3	5,061574E-1	3,854687E+3	2,615916E-2	3,854687E+3	5,547604E-1	3,854687E+3	2,442149E-2	3,854687E+3	4,718564E-1	3,854687E+3	2,426591E-2	3,854687E+3	3,418800E-1	3,854687E+3	2,422315E-2	3,854687E+3	6,238168E-1	3,854687E+3	2,928994E-2	3,854687E+3	5,749892E-1	3,854687E+3	1,906874E-2	3,854687E+3	4,486980E-1	3,854687E+3	7,081935E-2	3,854687E+3	2,574903E-1	3,854687E+3	6,855884E-2	3,854687E+3	3,092482E-1	3,854687E+3	7,763123E-2	3,854687E+3	1,947836E-1	3,854687E+3	1,369604E-2	3,854687E+3	4,805840E-1	3,854687E+3	1,405944E-2	3,854687E+3	6,770723E-1	3,854687E+3	3,423572E-2	3,854687E+3	6,126477E-1	3,854687E+3	1,457398E-1	3,854687E+3	1,699162E-1	3,854687E+3	1,428223E-1	3,854687E+3	1,552831E-1	3,854687E+3	1,133646E-1	3,854687E+3	1,825606E-1
3,856250E+3	1,010314E-1	3,856250E+3	3,806001E-1	3,856250E+3	9,971510E-2	3,856250E+3	3,804089E-1	3,856250E+3	9,529841E-2	3,856250E+3	3,341352E-1	3,856250E+3	2,037643E-1	3,856250E+3	3,297345E-1	3,856250E+3	2,007249E-1	3,856250E+3	3,180106E-1	3,856250E+3	2,001480E-1	3,856250E+3	3,178818E-1	3,856250E+3	1,663816E-2	3,856250E+3	6,536226E-1	3,856250E+3	1,213908E-2	3,856250E+3	4,986128E-1	3,856250E+3	1,189962E-2	3,856250E+3	5,046620E-1	3,856250E+3	2,537650E-2	3,856250E+3	5,541907E-1	3,856250E+3	2,369593E-2	3,856250E+3	4,710165E-1	3,856250E+3	2,382124E-2	3,856250E+3	3,404386E-1	3,856250E+3	2,376633E-2	3,856250E+3	6,220924E-1	3,856250E+3	2,829912E-2	3,856250E+3	5,724721E-1	3,856250E+3	1,855631E-2	3,856250E+3	4,461241E-1	3,856250E+3	7,015806E-2	3,856250E+3	2,557397E-1	3,856250E+3	6,859384E-2	3,856250E+3	3,080978E-1	3,856250E+3	7,782991E-2	3,856250E+3	1,947434E-1	3,856250E+3	1,316424E-2	3,856250E+3	4,785451E-1	3,856250E+3	1,430022E-2	3,856250E+3	6,736987E-1	3,856250E+3	3,484028E-2	3,856250E+3	6,111488E-1	3,856250E+3	1,433524E-1	3,856250E+3	1,691209E-1	3,856250E+3	1,413890E-1	3,856250E+3	1,560187E-1	3,856250E+3	1,120673E-1	3,856250E+3	1,836681E-1
3,857812E+3	9,856395E-2	3,857812E+3	3,789501E-1	3,857812E+3	9,884662E-2	3,857812E+3	3,776912E-1	3,857812E+3	9,404996E-2	3,857812E+3	3,329900E-1	3,857812E+3	2,001767E-1	3,857812E+3	3,293767E-1	3,857812E+3	1,975962E-1	3,857812E+3	3,170818E-1	3,857812E+3	1,981523E-1	3,857812E+3	3,155384E-1	3,857812E+3	1,536460E-2	3,857812E+3	6,514734E-1	3,857812E+3	1,167754E-2	3,857812E+3	4,968350E-1	3,857812E+3	1,131993E-2	3,857812E+3	5,030147E-1	3,857812E+3	2,458425E-2	3,857812E+3	5,507622E-1	3,857812E+3	2,305878E-2	3,857812E+3	4,678463E-1	3,857812E+3	2,375469E-2	3,857812E+3	3,391094E-1	3,857812E+3	2,311647E-2	3,857812E+3	6,188055E-1	3,857812E+3	2,755302E-2	3,857812E+3	5,700762E-1	3,857812E+3	1,862820E-2	3,857812E+3	4,455052E-1	3,857812E+3	6,996385E-2	3,857812E+3	2,544102E-1	3,857812E+3	6,806058E-2	3,857812E+3	3,058957E-1	3,857812E+3	7,607712E-2	3,857812E+3	1,921612E-1	3,857812E+3	1,346422E-2	3,857812E+3	4,755658E-1	3,857812E+3	1,278621E-2	3,857812E+3	6,725604E-1	3,857812E+3	3,550243E-2	3,857812E+3	6,088341E-1	3,857812E+3	1,422181E-1	3,857812E+3	1,688805E-1	3,857812E+3	1,390007E-1	3,857812E+3	1,544583E-1	3,857812E+3	1,094740E-1	3,857812E+3	1,831486E-1
3,859375E+3	9,866036E-2	3,859375E+3	3,771658E-1	3,859375E+3	9,912563E-2	3,859375E+3	3,772415E-1	3,859375E+3	9,304602E-2	3,859375E+3	3,317193E-1	3,859375E+3	1,979166E-1	3,859375E+3	3,266649E-1	3,859375E+3	1,947806E-1	3,859375E+3	3,156538E-1	3,859375E+3	1,945036E-1	3,859375E+3	3,157515E-1	3,859375E+3	1,602482E-2	3,859375E+3	6,485270E-1	3,859375E+3	1,229992E-2	3,859375E+3	4,961155E-1	3,859375E+3	1,023081E-2	3,859375E+3	5,014484E-1	3,859375E+3	2,560971E-2	3,859375E+3	5,488368E-1	3,859375E+3	2,403073E-2	3,859375E+3	4,671763E-1	3,859375E+3	2,437902E-2	3,859375E+3	3,374157E-1	3,859375E+3	2,247883E-2	3,859375E+3	6,179289E-1	3,859375E+3	2,751593E-2	3,859375E+3	5,669489E-1	3,859375E+3	1,889119E-2	3,859375E+3	4,437386E-1	3,859375E+3	6,976552E-2	3,859375E+3	2,526739E-1	3,859375E+3	6,809286E-2	3,859375E+3	3,058571E-1	3,859375E+3	7,647431E-2	3,859375E+3	1,939400E-1	3,859375E+3	1,284400E-2	3,859375E+3	4,746661E-1	3,859375E+3	1,427756E-2	3,859375E+3	6,715282E-1	3,859375E+3	3,486756E-2	3,859375E+3	6,065951E-1	3,859375E+3	1,392984E-1	3,859375E+3	1,695520E-1	3,859375E+3	1,372094E-1	3,859375E+3	1,546262E-1	3,859375E+3	1,086069E-1	3,859375E+3	1,823197E-1
3,860937E+3	9,881367E-2	3,860937E+3	3,759808E-1	3,860937E+3	9,771796E-2	3,860937E+3	3,742309E-1	3,860937E+3	9,297762E-2	3,860937E+3	3,303211E-1	3,860937E+3	1,956749E-1	3,860937E+3	3,253594E-1	3,860937E+3	1,918349E-1	3,860937E+3	3,144398E-1	3,860937E+3	1,916287E-1	3,860937E+3	3,138488E-1	3,860937E+3	1,626770E-2	3,860937E+3	6,465034E-1	3,860937E+3	1,189747E-2	3,860937E+3	4,926478E-1	3,860937E+3	1,056081E-2	3,860937E+3	4,969992E-1	3,860937E+3	2,597255E-2	3,860937E+3	5,460594E-1	3,860937E+3	2,339730E-2	3,860937E+3	4,654422E-1	3,860937E+3	2,452669E-2	3,860937E+3	3,350540E-1	3,860937E+3	2,194988E-2	3,860937E+3	6,142770E-1	3,860937E+3	2,753302E-2	3,860937E+3	5,658488E-1	3,860937E+3	1,910077E-2	3,860937E+3	4,406085E-1	3,860937E+3	6,914938E-2	3,860937E+3	2,528015E-1	3,860937E+3	6,750121E-2	3,860937E+3	3,041733E-1	3,860937E+3	7,641240E-2	3,860937E+3	1,917025E-1	3,860937E+3	1,299476E-2	3,860937E+3	4,728563E-1	3,860937E+3	1,444862E-2	3,860937E+3	6,676563E-1	3,860937E+3	3,524332E-2	3,860937E+3	6,035701E-1	3,860937E+3	1,371640E-1	3,860937E+3	1,687734E-1	3,860937E+3	1,350353E-1	3,860937E+3	1,556182E-1	3,860937E+3	1,084984E-1	3,860937E+3	1,815025E-1
3,862500E+3	9,730026E-2	3,862500E+3	3,751329E-1	3,862500E+3	9,649129E-2	3,862500E+3	3,733973E-1	3,862500E+3	9,185566E-2	3,862500E+3	3,284019E-1	3,862500E+3	1,929070E-1	3,862500E+3	3,234379E-1	3,862500E+3	1,892876E-1	3,862500E+3	3,148103E-1	3,862500E+3	1,893296E-1	3,862500E+3	3,132294E-1	3,862500E+3	1,571583E-2	3,862500E+3	6,437739E-1	3,862500E+3	1,026950E-2	3,862500E+3	4,915576E-1	3,862500E+3	9,321580E-3	3,862500E+3	4,975469E-1	3,862500E+3	2,491753E-2	3,862500E+3	5,443774E-1	3,862500E+3	2,337835E-2	3,862500E+3	4,634874E-1	3,862500E+3	2,308450E-2	3,862500E+3	3,339175E-1	3,862500E+3	2,095759E-2	3,862500E+3	6,132394E-1	3,862500E+3	2,692109E-2	3,862500E+3	5,627546E-1	3,862500E+3	1,853015E-2	3,862500E+3	4,391279E-1	3,862500E+3	6,819463E-2	3,862500E+3	2,521595E-1	3,862500E+3	6,624415E-2	3,862500E+3	3,028417E-1	3,862500E+3	7,570065E-2	3,862500E+3	1,913210E-1	3,862500E+3	1,317088E-2	3,862500E+3	4,693963E-1	3,862500E+3	1,378290E-2	3,862500E+3	6,656321E-1	3,862500E+3	3,601927E-2	3,862500E+3	6,034387E-1	3,862500E+3	1,351501E-1	3,862500E+3	1,689857E-1	3,862500E+3	1,339753E-1	3,862500E+3	1,558368E-1	3,862500E+3	1,074911E-1	3,862500E+3	1,829266E-1
3,864062E+3	9,600207E-2	3,864062E+3	3,737041E-1	3,864062E+3	9,561639E-2	3,864062E+3	3,718984E-1	3,864062E+3	9,166719E-2	3,864062E+3	3,292565E-1	3,864062E+3	1,893225E-1	3,864062E+3	3,230114E-1	3,864062E+3	1,870600E-1	3,864062E+3	3,127234E-1	3,864062E+3	1,858907E-1	3,864062E+3	3,118433E-1	3,864062E+3	1,485277E-2	3,864062E+3	6,436085E-1	3,864062E+3	1,017530E-2	3,864062E+3	4,893931E-1	3,864062E+3	9,019125E-3	3,864062E+3	4,948623E-1	3,864062E+3	2,388588E-2	3,864062E+3	5,430464E-1	3,864062E+3	2,223570E-2	3,864062E+3	4,602909E-1	3,864062E+3	2,207143E-2	3,864062E+3	3,322814E-1	3,864062E+3	2,110739E-2	3,864062E+3	6,126168E-1	3,864062E+3	2,517425E-2	3,864062E+3	5,609512E-1	3,864062E+3	1,672167E-2	3,864062E+3	4,375281E-1	3,864062E+3	6,679758E-2	3,864062E+3	2,506115E-1	3,864062E+3	6,491875E-2	3,864062E+3	3,024351E-1	3,864062E+3	7,438201E-2	3,864062E+3	1,909954E-1	3,864062E+3	1,191272E-2	3,864062E+3	4,684642E-1	3,864062E+3	1,271097E-2	3,864062E+3	6,655446E-1	3,864062E+3	3,474227E-2	3,864062E+3	6,004907E-1	3,864062E+3	1,346053E-1	3,864062E+3	1,693742E-1	3,864062E+3	1,311056E-1	3,864062E+3	1,541667E-1	3,864062E+3	1,045467E-1	3,864062E+3	1,827339E-1
3,865625E+3	9,600592E-2	3,865625E+3	3,715328E-1	3,865625E+3	9,502528E-2	3,865625E+3	3,712034E-1	3,865625E+3	9,151207E-2	3,865625E+3	3,272333E-1	3,865625E+3	1,870334E-1	3,865625E+3	3,221636E-1	3,865625E+3	1,855166E-1	3,865625E+3	3,107375E-1	3,865625E+3	1,841045E-1	3,865625E+3	3,098696E-1	3,865625E+3	1,502239E-2	3,865625E+3	6,390991E-1	3,865625E+3	1,056489E-2	3,865625E+3	4,870667E-1	3,865625E+3	9,122721E-3	3,865625E+3	4,926839E-1	3,865625E+3	2,388304E-2	3,865625E+3	5,412973E-1	3,865625E+3	2,279368E-2	3,865625E+3	4,605778E-1	3,865625E+3	2,296229E-2	3,865625E+3	3,320050E-1	3,865625E+3	2,194814E-2	3,865625E+3	6,097245E-1	3,865625E+3	2,628933E-2	3,865625E+3	5,588219E-1	3,865625E+3	1,732334E-2	3,865625E+3	4,353865E-1	3,865625E+3	6,706091E-2	3,865625E+3	2,504491E-1	3,865625E+3	6,606597E-2	3,865625E+3	3,002041E-1	3,865625E+3	7,423107E-2	3,865625E+3	1,891110E-1	3,865625E+3	1,268474E-2	3,865625E+3	4,672295E-1	3,865625E+3	1,402376E-2	3,865625E+3	6,619829E-1	3,865625E+3	3,570004E-2	3,865625E+3	5,993476E-1	3,865625E+3	1,342406E-1	3,865625E+3	1,683688E-1	3,865625E+3	1,308852E-1	3,865625E+3	1,548875E-1	3,865625E+3	1,039377E-1	3,865625E+3	1,816412E-1
3,867187E+3	9,648553E-2	3,867187E+3	3,697340E-1	3,867187E+3	9,392230E-2	3,867187E+3	3,694031E-1	3,867187E+3	9,069249E-2	3,867187E+3	3,258381E-1	3,867187E+3	1,855394E-1	3,867187E+3	3,205081E-1	3,867187E+3	1,830349E-1	3,867187E+3	3,101239E-1	3,867187E+3	1,815361E-1	3,867187E+3	3,090596E-1	3,867187E+3	1,497548E-2	3,867187E+3	6,395606E-1	3,867187E+3	1,106383E-2	3,867187E+3	4,857854E-1	3,867187E+3	9,343585E-3	3,867187E+3	4,906146E-1	3,867187E+3	2,435246E-2	3,867187E+3	5,398388E-1	3,867187E+3	2,231002E-2	3,867187E+3	4,570451E-1	3,867187E+3	2,254994E-2	3,867187E+3	3,295391E-1	3,867187E+3	2,216888E-2	3,867187E+3	6,068047E-1	3,867187E+3	2,723962E-2	3,867187E+3	5,574868E-1	3,867187E+3	1,737908E-2	3,867187E+3	4,336733E-1	3,867187E+3	6,749108E-2	3,867187E+3	2,489058E-1	3,867187E+3	6,555782E-2	3,867187E+3	2,988672E-1	3,867187E+3	7,242189E-2	3,867187E+3	1,891725E-1	3,867187E+3	1,239097E-2	3,867187E+3	4,637128E-1	3,867187E+3	1,464954E-2	3,867187E+3	6,605288E-1	3,867187E+3	3,585456E-2	3,867187E+3	5,970638E-1	3,867187E+3	1,320680E-1	3,867187E+3	1,687292E-1	3,867187E+3	1,295207E-1	3,867187E+3	1,533345E-1	3,867187E+3	1,028885E-1	3,867187E+3	1,805234E-1
3,868750E+3	9,597442E-2	3,868750E+3	3,694279E-1	3,868750E+3	9,375185E-2	3,868750E+3	3,695158E-1	3,868750E+3	8,955744E-2	3,868750E+3	3,260725E-1	3,868750E+3	1,832254E-1	3,868750E+3	3,199417E-1	3,868750E+3	1,805703E-1	3,868750E+3	3,084889E-1	3,868750E+3	1,804047E-1	3,868750E+3	3,084792E-1	3,868750E+3	1,587594E-2	3,868750E+3	6,381268E-1	3,868750E+3	1,244898E-2	3,868750E+3	4,835149E-1	3,868750E+3	1,050158E-2	3,868750E+3	4,897167E-1	3,868750E+3	2,439674E-2	3,868750E+3	5,380455E-1	3,868750E+3	2,241769E-2	3,868750E+3	4,568110E-1	3,868750E+3	2,147400E-2	3,868750E+3	3,287381E-1	3,868750E+3	2,221918E-2	3,868750E+3	6,066984E-1	3,868750E+3	2,646470E-2	3,868750E+3	5,552911E-1	3,868750E+3	1,721497E-2	3,868750E+3	4,327355E-1	3,868750E+3	6,732119E-2	3,868750E+3	2,480463E-1	3,868750E+3	6,593930E-2	3,868750E+3	3,004979E-1	3,868750E+3	7,215149E-2	3,868750E+3	1,872830E-1	3,868750E+3	1,228984E-2	3,868750E+3	4,631409E-1	3,868750E+3	1,395219E-2	3,868750E+3	6,594670E-1	3,868750E+3	3,632418E-2	3,868750E+3	5,973943E-1	3,868750E+3	1,295022E-1	3,868750E+3	1,690324E-1	3,868750E+3	1,274665E-1	3,868750E+3	1,529666E-1	3,868750E+3	1,015500E-1	3,868750E+3	1,820454E-1
3,870312E+3	9,405121E-2	3,870312E+3	3,687342E-1	3,870312E+3	9,285671E-2	3,870312E+3	3,679767E-1	3,870312E+3	8,901793E-2	3,870312E+3	3,249022E-1	3,870312E+3	1,810355E-1	3,870312E+3	3,184099E-1	3,870312E+3	1,774739E-1	3,870312E+3	3,089744E-1	3,870312E+3	1,779856E-1	3,870312E+3	3,084316E-1	3,870312E+3	1,592617E-2	3,870312E+3	6,373391E-1	3,870312E+3	1,163325E-2	3,870312E+3	4,829928E-1	3,870312E+3	9,442534E-3	3,870312E+3	4,888815E-1	3,870312E+3	2,466492E-2	3,870312E+3	5,369415E-1	3,870312E+3	2,243105E-2	3,870312E+3	4,558545E-1	3,870312E+3	2,160264E-2	3,870312E+3	3,278220E-1	3,870312E+3	2,106325E-2	3,870312E+3	6,049759E-1	3,870312E+3	2,590459E-2	3,870312E+3	5,527101E-1	3,870312E+3	1,650676E-2	3,870312E+3	4,298631E-1	3,870312E+3	6,523994E-2	3,870312E+3	2,471524E-1	3,870312E+3	6,527075E-2	3,870312E+3	2,987989E-1	3,870312E+3	7,148572E-2	3,870312E+3	1,883883E-1	3,870312E+3	1,269748E-2	3,870312E+3	4,609478E-1	3,870312E+3	1,346352E-2	3,870312E+3	6,596781E-1	3,870312E+3	3,660011E-2	3,870312E+3	5,947106E-1	3,870312E+3	1,282618E-1	3,870312E+3	1,693461E-1	3,870312E+3	1,263215E-1	3,870312E+3	1,543335E-1	3,870312E+3	9,965059E-2	3,870312E+3	1,812143E-1
3,871875E+3	9,346729E-2	3,871875E+3	3,667297E-1	3,871875E+3	9,201476E-2	3,871875E+3	3,656855E-1	3,871875E+3	8,985579E-2	3,871875E+3	3,231705E-1	3,871875E+3	1,785981E-1	3,871875E+3	3,164731E-1	3,871875E+3	1,775112E-1	3,871875E+3	3,071258E-1	3,871875E+3	1,760319E-1	3,871875E+3	3,071200E-1	3,871875E+3	1,573504E-2	3,871875E+3	6,345199E-1	3,871875E+3	1,255620E-2	3,871875E+3	4,815309E-1	3,871875E+3	1,013984E-2	3,871875E+3	4,869454E-1	3,871875E+3	2,397859E-2	3,871875E+3	5,332416E-1	3,871875E+3	2,243558E-2	3,871875E+3	4,529854E-1	3,871875E+3	2,297715E-2	3,871875E+3	3,267056E-1	3,871875E+3	2,183487E-2	3,871875E+3	6,025279E-1	3,871875E+3	2,592778E-2	3,871875E+3	5,519384E-1	3,871875E+3	1,645561E-2	3,871875E+3	4,281349E-1	3,871875E+3	6,571028E-2	3,871875E+3	2,461124E-1	3,871875E+3	6,555792E-2	3,871875E+3	2,972919E-1	3,871875E+3	7,152717E-2	3,871875E+3	1,869439E-1	3,871875E+3	1,281531E-2	3,871875E+3	4,602599E-1	3,871875E+3	1,496676E-2	3,871875E+3	6,558183E-1	3,871875E+3	3,809732E-2	3,871875E+3	5,928545E-1	3,871875E+3	1,265758E-1	3,871875E+3	1,685717E-1	3,871875E+3	1,248301E-1	3,871875E+3	1,545532E-1	3,871875E+3	9,918280E-2	3,871875E+3	1,804591E-1
3,873437E+3	9,375141E-2	3,873437E+3	3,646173E-1	3,873437E+3	9,130114E-2	3,873437E+3	3,641097E-1	3,873437E+3	8,924442E-2	3,873437E+3	3,238711E-1	3,873437E+3	1,759746E-1	3,873437E+3	3,163303E-1	3,873437E+3	1,746032E-1	3,873437E+3	3,054213E-1	3,873437E+3	1,741734E-1	3,873437E+3	3,056899E-1	3,873437E+3	1,504479E-2	3,873437E+3	6,313007E-1	3,873437E+3	1,095887E-2	3,873437E+3	4,796259E-1	3,873437E+3	9,760474E-3	3,873437E+3	4,841975E-1	3,873437E+3	2,442748E-2	3,873437E+3	5,326252E-1	3,873437E+3	2,291778E-2	3,873437E+3	4,519069E-1	3,873437E+3	2,276991E-2	3,873437E+3	3,244065E-1	3,873437E+3	2,160759E-2	3,873437E+3	6,016077E-1	3,873437E+3	2,559894E-2	3,873437E+3	5,507400E-1	3,873437E+3	1,715375E-2	3,873437E+3	4,267285E-1	3,873437E+3	6,571630E-2	3,873437E+3	2,448516E-1	3,873437E+3	6,487370E-2	3,873437E+3	2,964116E-1	3,873437E+3	7,078378E-2	3,873437E+3	1,863220E-1	3,873437E+3	1,336661E-2	3,873437E+3	4,573586E-1	3,873437E+3	1,441814E-2	3,873437E+3	6,555399E-1	3,873437E+3	3,764501E-2	3,873437E+3	5,906481E-1	3,873437E+3	1,251418E-1	3,873437E+3	1,677671E-1	3,873437E+3	1,242235E-1	3,873437E+3	1,549619E-1	3,873437E+3	9,817757E-2	3,873437E+3	1,791926E-1
3,875000E+3	9,176716E-2	3,875000E+3	3,649367E-1	3,875000E+3	8,963645E-2	3,875000E+3	3,642224E-1	3,875000E+3	8,770449E-2	3,875000E+3	3,215081E-1	3,875000E+3	1,740633E-1	3,875000E+3	3,151131E-1	3,875000E+3	1,731186E-1	3,875000E+3	3,050615E-1	3,875000E+3	1,720855E-1	3,875000E+3	3,039412E-1	3,875000E+3	1,470937E-2	3,875000E+3	6,307378E-1	3,875000E+3	9,729524E-3	3,875000E+3	4,769291E-1	3,875000E+3	9,796247E-3	3,875000E+3	4,835383E-1	3,875000E+3	2,351588E-2	3,875000E+3	5,326768E-1	3,875000E+3	2,143823E-2	3,875000E+3	4,501345E-1	3,875000E+3	2,195915E-2	3,875000E+3	3,227591E-1	3,875000E+3	2,087967E-2	3,875000E+3	5,993007E-1	3,875000E+3	2,457452E-2	3,875000E+3	5,480329E-1	3,875000E+3	1,664254E-2	3,875000E+3	4,251974E-1	3,875000E+3	6,508285E-2	3,875000E+3	2,447764E-1	3,875000E+3	6,358525E-2	3,875000E+3	2,940596E-1	3,875000E+3	7,051651E-2	3,875000E+3	1,842968E-1	3,875000E+3	1,240423E-2	3,875000E+3	4,567411E-1	3,875000E+3	1,327811E-2	3,875000E+3	6,530553E-1	3,875000E+3	3,710016E-2	3,875000E+3	5,900910E-1	3,875000E+3	1,238341E-1	3,875000E+3	1,681827E-1	3,875000E+3	1,213101E-1	3,875000E+3	1,532978E-1	3,875000E+3	9,650114E-2	3,875000E+3	1,800758E-1
3,876562E+3	9,122092E-2	3,876562E+3	3,618053E-1	3,876562E+3	8,881973E-2	3,876562E+3	3,622789E-1	3,876562E+3	8,708200E-2	3,876562E+3	3,193367E-1	3,876562E+3	1,722134E-1	3,876562E+3	3,135705E-1	3,876562E+3	1,701957E-1	3,876562E+3	3,042347E-1	3,876562E+3	1,691781E-1	3,876562E+3	3,033213E-1	3,876562E+3	1,565586E-2	3,876562E+3	6,279888E-1	3,876562E+3	1,092939E-2	3,876562E+3	4,741641E-1	3,876562E+3	9,111977E-3	3,876562E+3	4,795293E-1	3,876562E+3	2,261228E-2	3,876562E+3	5,288602E-1	3,876562E+3	2,157804E-2	3,876562E+3	4,478349E-1	3,876562E+3	2,066260E-2	3,876562E+3	3,215547E-1	3,876562E+3	1,989569E-2	3,876562E+3	5,960090E-1	3,876562E+3	2,414478E-2	3,876562E+3	5,455846E-1	3,876562E+3	1,598201E-2	3,876562E+3	4,230691E-1	3,876562E+3	6,558217E-2	3,876562E+3	2,430293E-1	3,876562E+3	6,352765E-2	3,876562E+3	2,933538E-1	3,876562E+3	6,956058E-2	3,876562E+3	1,835811E-1	3,876562E+3	1,289246E-2	3,876562E+3	4,537344E-1	3,876562E+3	1,407102E-2	3,876562E+3	6,519756E-1	3,876562E+3	3,706443E-2	3,876562E+3	5,879151E-1	3,876562E+3	1,218710E-1	3,876562E+3	1,679968E-1	3,876562E+3	1,196412E-1	3,876562E+3	1,531603E-1	3,876562E+3	9,497993E-2	3,876562E+3	1,772711E-1
