Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 9_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 10_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 11_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 12_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 13_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 14_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 15_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 16_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 17_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 18_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 19_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 20_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 21_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 22_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 23_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 24_Frequency [Hz]	Absorption Coefficient on Cavity	
3,054687E+3	4,546941E-1	3,054687E+3	5,101575E-1	3,054687E+3	4,552294E-1	3,054687E+3	2,506703E-1	3,054687E+3	2,592555E-1	3,054687E+3	2,610233E-1	3,054687E+3	1,345526E-1	3,054687E+3	1,450335E-1	3,054687E+3	1,381897E-1	3,054687E+3	2,136486E-1	3,054687E+3	2,200703E-1	3,054687E+3	2,216962E-1	3,054687E+3	1,349429E-1	3,054687E+3	1,031622E-1	3,054687E+3	6,071770E-2	3,054687E+3	6,574826E-1	3,054687E+3	6,939440E-1	3,054687E+3	6,437173E-1	3,054687E+3	1,105348E-1	3,054687E+3	8,392377E-2	3,054687E+3	1,071039E-1	3,054687E+3	3,987363E-1	3,054687E+3	3,474793E-1	3,054687E+3	3,241020E-1
3,056250E+3	4,566460E-1	3,056250E+3	5,139735E-1	3,056250E+3	4,611891E-1	3,056250E+3	2,502763E-1	3,056250E+3	2,591054E-1	3,056250E+3	2,616062E-1	3,056250E+3	1,322066E-1	3,056250E+3	1,440693E-1	3,056250E+3	1,353331E-1	3,056250E+3	2,103519E-1	3,056250E+3	2,177421E-1	3,056250E+3	2,204367E-1	3,056250E+3	1,348884E-1	3,056250E+3	1,016757E-1	3,056250E+3	5,874105E-2	3,056250E+3	6,652296E-1	3,056250E+3	7,001232E-1	3,056250E+3	6,512472E-1	3,056250E+3	1,086577E-1	3,056250E+3	8,334077E-2	3,056250E+3	1,052596E-1	3,056250E+3	3,963036E-1	3,056250E+3	3,474790E-1	3,056250E+3	3,224566E-1
3,057812E+3	4,613263E-1	3,057812E+3	5,191476E-1	3,057812E+3	4,657805E-1	3,057812E+3	2,513324E-1	3,057812E+3	2,599613E-1	3,057812E+3	2,610192E-1	3,057812E+3	1,324313E-1	3,057812E+3	1,441018E-1	3,057812E+3	1,340496E-1	3,057812E+3	2,090352E-1	3,057812E+3	2,163129E-1	3,057812E+3	2,228130E-1	3,057812E+3	1,364469E-1	3,057812E+3	1,033963E-1	3,057812E+3	6,079690E-2	3,057812E+3	6,725856E-1	3,057812E+3	7,088826E-1	3,057812E+3	6,584630E-1	3,057812E+3	1,115318E-1	3,057812E+3	8,407085E-2	3,057812E+3	1,066805E-1	3,057812E+3	3,964192E-1	3,057812E+3	3,478005E-1	3,057812E+3	3,229304E-1
3,059375E+3	4,678022E-1	3,059375E+3	5,270829E-1	3,059375E+3	4,690234E-1	3,059375E+3	2,511263E-1	3,059375E+3	2,618399E-1	3,059375E+3	2,609951E-1	3,059375E+3	1,338499E-1	3,059375E+3	1,443763E-1	3,059375E+3	1,327922E-1	3,059375E+3	2,097654E-1	3,059375E+3	2,155945E-1	3,059375E+3	2,226810E-1	3,059375E+3	1,310238E-1	3,059375E+3	9,900086E-2	3,059375E+3	5,913111E-2	3,059375E+3	6,790312E-1	3,059375E+3	7,134546E-1	3,059375E+3	6,654765E-1	3,059375E+3	1,114252E-1	3,059375E+3	8,299940E-2	3,059375E+3	1,063212E-1	3,059375E+3	3,962982E-1	3,059375E+3	3,430972E-1	3,059375E+3	3,227114E-1
3,060937E+3	4,722570E-1	3,060937E+3	5,326621E-1	3,060937E+3	4,749595E-1	3,060937E+3	2,512706E-1	3,060937E+3	2,596872E-1	3,060937E+3	2,633244E-1	3,060937E+3	1,329430E-1	3,060937E+3	1,420822E-1	3,060937E+3	1,358135E-1	3,060937E+3	2,080661E-1	3,060937E+3	2,138115E-1	3,060937E+3	2,219311E-1	3,060937E+3	1,346280E-1	3,060937E+3	9,970748E-2	3,060937E+3	5,728148E-2	3,060937E+3	6,865946E-1	3,060937E+3	7,234752E-1	3,060937E+3	6,730239E-1	3,060937E+3	1,105318E-1	3,060937E+3	7,989111E-2	3,060937E+3	1,079305E-1	3,060937E+3	3,938622E-1	3,060937E+3	3,413135E-1	3,060937E+3	3,217237E-1
3,062500E+3	4,744441E-1	3,062500E+3	5,383883E-1	3,062500E+3	4,788118E-1	3,062500E+3	2,527380E-1	3,062500E+3	2,598787E-1	3,062500E+3	2,633407E-1	3,062500E+3	1,337566E-1	3,062500E+3	1,407589E-1	3,062500E+3	1,355653E-1	3,062500E+3	2,074879E-1	3,062500E+3	2,131010E-1	3,062500E+3	2,203034E-1	3,062500E+3	1,323117E-1	3,062500E+3	9,999230E-2	3,062500E+3	6,020344E-2	3,062500E+3	6,957303E-1	3,062500E+3	7,286067E-1	3,062500E+3	6,793045E-1	3,062500E+3	1,076335E-1	3,062500E+3	7,985542E-2	3,062500E+3	1,064924E-1	3,062500E+3	3,938172E-1	3,062500E+3	3,440036E-1	3,062500E+3	3,227548E-1
3,064062E+3	4,804408E-1	3,064062E+3	5,452454E-1	3,064062E+3	4,827420E-1	3,064062E+3	2,522575E-1	3,064062E+3	2,600507E-1	3,064062E+3	2,623019E-1	3,064062E+3	1,307628E-1	3,064062E+3	1,408464E-1	3,064062E+3	1,330018E-1	3,064062E+3	2,076796E-1	3,064062E+3	2,146566E-1	3,064062E+3	2,200832E-1	3,064062E+3	1,301854E-1	3,064062E+3	9,688540E-2	3,064062E+3	5,840644E-2	3,064062E+3	7,014207E-1	3,064062E+3	7,384629E-1	3,064062E+3	6,869274E-1	3,064062E+3	1,085543E-1	3,064062E+3	8,141386E-2	3,064062E+3	1,067387E-1	3,064062E+3	3,927883E-1	3,064062E+3	3,410218E-1	3,064062E+3	3,209958E-1
3,065625E+3	4,873752E-1	3,065625E+3	5,501382E-1	3,065625E+3	4,892501E-1	3,065625E+3	2,529349E-1	3,065625E+3	2,591181E-1	3,065625E+3	2,624438E-1	3,065625E+3	1,282763E-1	3,065625E+3	1,402500E-1	3,065625E+3	1,338568E-1	3,065625E+3	2,066858E-1	3,065625E+3	2,149375E-1	3,065625E+3	2,202797E-1	3,065625E+3	1,313307E-1	3,065625E+3	9,828165E-2	3,065625E+3	5,841689E-2	3,065625E+3	7,092090E-1	3,065625E+3	7,458905E-1	3,065625E+3	6,929780E-1	3,065625E+3	1,076140E-1	3,065625E+3	7,820697E-2	3,065625E+3	1,046635E-1	3,065625E+3	3,938648E-1	3,065625E+3	3,387050E-1	3,065625E+3	3,197268E-1
3,067187E+3	4,948084E-1	3,067187E+3	5,549694E-1	3,067187E+3	4,918216E-1	3,067187E+3	2,539172E-1	3,067187E+3	2,621311E-1	3,067187E+3	2,629923E-1	3,067187E+3	1,315955E-1	3,067187E+3	1,398656E-1	3,067187E+3	1,323405E-1	3,067187E+3	2,090432E-1	3,067187E+3	2,156717E-1	3,067187E+3	2,187019E-1	3,067187E+3	1,333829E-1	3,067187E+3	9,804959E-2	3,067187E+3	6,180755E-2	3,067187E+3	7,170228E-1	3,067187E+3	7,528473E-1	3,067187E+3	7,024218E-1	3,067187E+3	1,074426E-1	3,067187E+3	8,181031E-2	3,067187E+3	1,067976E-1	3,067187E+3	3,924792E-1	3,067187E+3	3,380536E-1	3,067187E+3	3,218241E-1
3,068750E+3	4,992158E-1	3,068750E+3	5,622071E-1	3,068750E+3	4,979366E-1	3,068750E+3	2,545008E-1	3,068750E+3	2,628923E-1	3,068750E+3	2,632540E-1	3,068750E+3	1,315712E-1	3,068750E+3	1,384748E-1	3,068750E+3	1,338610E-1	3,068750E+3	2,075604E-1	3,068750E+3	2,148080E-1	3,068750E+3	2,170447E-1	3,068750E+3	1,312664E-1	3,068750E+3	9,684150E-2	3,068750E+3	5,940934E-2	3,068750E+3	7,237578E-1	3,068750E+3	7,590945E-1	3,068750E+3	7,090919E-1	3,068750E+3	1,057582E-1	3,068750E+3	8,156213E-2	3,068750E+3	1,058113E-1	3,068750E+3	3,894116E-1	3,068750E+3	3,381394E-1	3,068750E+3	3,210735E-1
3,070312E+3	5,030367E-1	3,070312E+3	5,689636E-1	3,070312E+3	5,020850E-1	3,070312E+3	2,541744E-1	3,070312E+3	2,644849E-1	3,070312E+3	2,646547E-1	3,070312E+3	1,277975E-1	3,070312E+3	1,396724E-1	3,070312E+3	1,322692E-1	3,070312E+3	2,077292E-1	3,070312E+3	2,130781E-1	3,070312E+3	2,158048E-1	3,070312E+3	1,295244E-1	3,070312E+3	9,452360E-2	3,070312E+3	5,771490E-2	3,070312E+3	7,317935E-1	3,070312E+3	7,677234E-1	3,070312E+3	7,164687E-1	3,070312E+3	1,030151E-1	3,070312E+3	8,023503E-2	3,070312E+3	1,056579E-1	3,070312E+3	3,886490E-1	3,070312E+3	3,364475E-1	3,070312E+3	3,196262E-1
3,071875E+3	5,129179E-1	3,071875E+3	5,753919E-1	3,071875E+3	5,085692E-1	3,071875E+3	2,555391E-1	3,071875E+3	2,619930E-1	3,071875E+3	2,652745E-1	3,071875E+3	1,277418E-1	3,071875E+3	1,399235E-1	3,071875E+3	1,332629E-1	3,071875E+3	2,065857E-1	3,071875E+3	2,141133E-1	3,071875E+3	2,160777E-1	3,071875E+3	1,294712E-1	3,071875E+3	9,850146E-2	3,071875E+3	6,217700E-2	3,071875E+3	7,401635E-1	3,071875E+3	7,765321E-1	3,071875E+3	7,226735E-1	3,071875E+3	1,044039E-1	3,071875E+3	7,993040E-2	3,071875E+3	1,040004E-1	3,071875E+3	3,893468E-1	3,071875E+3	3,357609E-1	3,071875E+3	3,183094E-1
3,073437E+3	5,155514E-1	3,073437E+3	5,823353E-1	3,073437E+3	5,140193E-1	3,073437E+3	2,556015E-1	3,073437E+3	2,614321E-1	3,073437E+3	2,634347E-1	3,073437E+3	1,267842E-1	3,073437E+3	1,369091E-1	3,073437E+3	1,301122E-1	3,073437E+3	2,054199E-1	3,073437E+3	2,127111E-1	3,073437E+3	2,161035E-1	3,073437E+3	1,315537E-1	3,073437E+3	9,481087E-2	3,073437E+3	6,010031E-2	3,073437E+3	7,475819E-1	3,073437E+3	7,821229E-1	3,073437E+3	7,283857E-1	3,073437E+3	1,029116E-1	3,073437E+3	8,165427E-2	3,073437E+3	1,021710E-1	3,073437E+3	3,882142E-1	3,073437E+3	3,363393E-1	3,073437E+3	3,162287E-1
3,075000E+3	5,214729E-1	3,075000E+3	5,888395E-1	3,075000E+3	5,190716E-1	3,075000E+3	2,567560E-1	3,075000E+3	2,648323E-1	3,075000E+3	2,653736E-1	3,075000E+3	1,270322E-1	3,075000E+3	1,347706E-1	3,075000E+3	1,296316E-1	3,075000E+3	2,058848E-1	3,075000E+3	2,117271E-1	3,075000E+3	2,167394E-1	3,075000E+3	1,322968E-1	3,075000E+3	9,484126E-2	3,075000E+3	5,894304E-2	3,075000E+3	7,569939E-1	3,075000E+3	7,895349E-1	3,075000E+3	7,364492E-1	3,075000E+3	1,031256E-1	3,075000E+3	8,182786E-2	3,075000E+3	1,019512E-1	3,075000E+3	3,869107E-1	3,075000E+3	3,342904E-1	3,075000E+3	3,153774E-1
3,076562E+3	5,292827E-1	3,076562E+3	5,975411E-1	3,076562E+3	5,224485E-1	3,076562E+3	2,571094E-1	3,076562E+3	2,654384E-1	3,076562E+3	2,649907E-1	3,076562E+3	1,264257E-1	3,076562E+3	1,373146E-1	3,076562E+3	1,317048E-1	3,076562E+3	2,026263E-1	3,076562E+3	2,093294E-1	3,076562E+3	2,165193E-1	3,076562E+3	1,307805E-1	3,076562E+3	9,571069E-2	3,076562E+3	5,929455E-2	3,076562E+3	7,632170E-1	3,076562E+3	7,969618E-1	3,076562E+3	7,433996E-1	3,076562E+3	1,030075E-1	3,076562E+3	8,097921E-2	3,076562E+3	1,038850E-1	3,076562E+3	3,872945E-1	3,076562E+3	3,356491E-1	3,076562E+3	3,169716E-1
3,078125E+3	5,348289E-1	3,078125E+3	6,036555E-1	3,078125E+3	5,273375E-1	3,078125E+3	2,575851E-1	3,078125E+3	2,654387E-1	3,078125E+3	2,649320E-1	3,078125E+3	1,247341E-1	3,078125E+3	1,381222E-1	3,078125E+3	1,286161E-1	3,078125E+3	2,017686E-1	3,078125E+3	2,100883E-1	3,078125E+3	2,135689E-1	3,078125E+3	1,289054E-1	3,078125E+3	9,722536E-2	3,078125E+3	5,879715E-2	3,078125E+3	7,701856E-1	3,078125E+3	8,058566E-1	3,078125E+3	7,532135E-1	3,078125E+3	1,028125E-1	3,078125E+3	7,769602E-2	3,078125E+3	1,029603E-1	3,078125E+3	3,862193E-1	3,078125E+3	3,356885E-1	3,078125E+3	3,145980E-1
3,079687E+3	5,380200E-1	3,079687E+3	6,101104E-1	3,079687E+3	5,382360E-1	3,079687E+3	2,587227E-1	3,079687E+3	2,681958E-1	3,079687E+3	2,664800E-1	3,079687E+3	1,237529E-1	3,079687E+3	1,363098E-1	3,079687E+3	1,255812E-1	3,079687E+3	2,014430E-1	3,079687E+3	2,100917E-1	3,079687E+3	2,154395E-1	3,079687E+3	1,271660E-1	3,079687E+3	9,457126E-2	3,079687E+3	6,007492E-2	3,079687E+3	7,773997E-1	3,079687E+3	8,127546E-1	3,079687E+3	7,604733E-1	3,079687E+3	1,005598E-1	3,079687E+3	7,563900E-2	3,079687E+3	1,005564E-1	3,079687E+3	3,853855E-1	3,079687E+3	3,341691E-1	3,079687E+3	3,144450E-1
3,081250E+3	5,451853E-1	3,081250E+3	6,144694E-1	3,081250E+3	5,405638E-1	3,081250E+3	2,584043E-1	3,081250E+3	2,678469E-1	3,081250E+3	2,680220E-1	3,081250E+3	1,234543E-1	3,081250E+3	1,343003E-1	3,081250E+3	1,253250E-1	3,081250E+3	2,015692E-1	3,081250E+3	2,075085E-1	3,081250E+3	2,148679E-1	3,081250E+3	1,265609E-1	3,081250E+3	9,649857E-2	3,081250E+3	5,822462E-2	3,081250E+3	7,854908E-1	3,081250E+3	8,202342E-1	3,081250E+3	7,687693E-1	3,081250E+3	1,007973E-1	3,081250E+3	7,826361E-2	3,081250E+3	1,039551E-1	3,081250E+3	3,837085E-1	3,081250E+3	3,330953E-1	3,081250E+3	3,150714E-1
3,082812E+3	5,518122E-1	3,082812E+3	6,220616E-1	3,082812E+3	5,482154E-1	3,082812E+3	2,621782E-1	3,082812E+3	2,683895E-1	3,082812E+3	2,672921E-1	3,082812E+3	1,265112E-1	3,082812E+3	1,325206E-1	3,082812E+3	1,255609E-1	3,082812E+3	2,033770E-1	3,082812E+3	2,068202E-1	3,082812E+3	2,129588E-1	3,082812E+3	1,271870E-1	3,082812E+3	9,627194E-2	3,082812E+3	5,777205E-2	3,082812E+3	7,935692E-1	3,082812E+3	8,290861E-1	3,082812E+3	7,742145E-1	3,082812E+3	1,042864E-1	3,082812E+3	7,652014E-2	3,082812E+3	1,007964E-1	3,082812E+3	3,822567E-1	3,082812E+3	3,327469E-1	3,082812E+3	3,138868E-1
3,084375E+3	5,593311E-1	3,084375E+3	6,295945E-1	3,084375E+3	5,545967E-1	3,084375E+3	2,630219E-1	3,084375E+3	2,681792E-1	3,084375E+3	2,672761E-1	3,084375E+3	1,240615E-1	3,084375E+3	1,346467E-1	3,084375E+3	1,236585E-1	3,084375E+3	2,038796E-1	3,084375E+3	2,059112E-1	3,084375E+3	2,102787E-1	3,084375E+3	1,227855E-1	3,084375E+3	9,631242E-2	3,084375E+3	5,464136E-2	3,084375E+3	7,999114E-1	3,084375E+3	8,335340E-1	3,084375E+3	7,809952E-1	3,084375E+3	9,995823E-2	3,084375E+3	7,835501E-2	3,084375E+3	1,008362E-1	3,084375E+3	3,816376E-1	3,084375E+3	3,317495E-1	3,084375E+3	3,136085E-1
3,085937E+3	5,663761E-1	3,085937E+3	6,372200E-1	3,085937E+3	5,588845E-1	3,085937E+3	2,643823E-1	3,085937E+3	2,703056E-1	3,085937E+3	2,704629E-1	3,085937E+3	1,218541E-1	3,085937E+3	1,339661E-1	3,085937E+3	1,234428E-1	3,085937E+3	2,015236E-1	3,085937E+3	2,063648E-1	3,085937E+3	2,118149E-1	3,085937E+3	1,206759E-1	3,085937E+3	9,230503E-2	3,085937E+3	5,554739E-2	3,085937E+3	8,089833E-1	3,085937E+3	8,425068E-1	3,085937E+3	7,900580E-1	3,085937E+3	9,980651E-2	3,085937E+3	8,007212E-2	3,085937E+3	1,012273E-1	3,085937E+3	3,810944E-1	3,085937E+3	3,319094E-1	3,085937E+3	3,155698E-1
3,087500E+3	5,725644E-1	3,087500E+3	6,432211E-1	3,087500E+3	5,641835E-1	3,087500E+3	2,633051E-1	3,087500E+3	2,709301E-1	3,087500E+3	2,714985E-1	3,087500E+3	1,219328E-1	3,087500E+3	1,326744E-1	3,087500E+3	1,246196E-1	3,087500E+3	1,981109E-1	3,087500E+3	2,077201E-1	3,087500E+3	2,084436E-1	3,087500E+3	1,227622E-1	3,087500E+3	9,203487E-2	3,087500E+3	5,954883E-2	3,087500E+3	8,161165E-1	3,087500E+3	8,491919E-1	3,087500E+3	7,969191E-1	3,087500E+3	9,965434E-2	3,087500E+3	7,854565E-2	3,087500E+3	9,882217E-2	3,087500E+3	3,791081E-1	3,087500E+3	3,296612E-1	3,087500E+3	3,152941E-1
3,089062E+3	5,781311E-1	3,089062E+3	6,483423E-1	3,089062E+3	5,697102E-1	3,089062E+3	2,638110E-1	3,089062E+3	2,708765E-1	3,089062E+3	2,723153E-1	3,089062E+3	1,209936E-1	3,089062E+3	1,324437E-1	3,089062E+3	1,233261E-1	3,089062E+3	1,985971E-1	3,089062E+3	2,038201E-1	3,089062E+3	2,095080E-1	3,089062E+3	1,222649E-1	3,089062E+3	9,128330E-2	3,089062E+3	6,066533E-2	3,089062E+3	8,237322E-1	3,089062E+3	8,575020E-1	3,089062E+3	8,034890E-1	3,089062E+3	9,950762E-2	3,089062E+3	7,838998E-2	3,089062E+3	9,812127E-2	3,089062E+3	3,792274E-1	3,089062E+3	3,292169E-1	3,089062E+3	3,145197E-1
3,090625E+3	5,846838E-1	3,090625E+3	6,581575E-1	3,090625E+3	5,758032E-1	3,090625E+3	2,640109E-1	3,090625E+3	2,701495E-1	3,090625E+3	2,695900E-1	3,090625E+3	1,194773E-1	3,090625E+3	1,305403E-1	3,090625E+3	1,205191E-1	3,090625E+3	1,996231E-1	3,090625E+3	2,029076E-1	3,090625E+3	2,075399E-1	3,090625E+3	1,212047E-1	3,090625E+3	8,800507E-2	3,090625E+3	5,836371E-2	3,090625E+3	8,298329E-1	3,090625E+3	8,630819E-1	3,090625E+3	8,102670E-1	3,090625E+3	9,951168E-2	3,090625E+3	7,584277E-2	3,090625E+3	9,757297E-2	3,090625E+3	3,801742E-1	3,090625E+3	3,311351E-1	3,090625E+3	3,182159E-1
3,092187E+3	5,909237E-1	3,092187E+3	6,638235E-1	3,092187E+3	5,809717E-1	3,092187E+3	2,645146E-1	3,092187E+3	2,720695E-1	3,092187E+3	2,745182E-1	3,092187E+3	1,188297E-1	3,092187E+3	1,293111E-1	3,092187E+3	1,202994E-1	3,092187E+3	1,996565E-1	3,092187E+3	2,017547E-1	3,092187E+3	2,066798E-1	3,092187E+3	1,215070E-1	3,092187E+3	9,079306E-2	3,092187E+3	5,636156E-2	3,092187E+3	8,391088E-1	3,092187E+3	8,703895E-1	3,092187E+3	8,195464E-1	3,092187E+3	9,704600E-2	3,092187E+3	7,971863E-2	3,092187E+3	9,845467E-2	3,092187E+3	3,806254E-1	3,092187E+3	3,290430E-1	3,092187E+3	3,146041E-1
3,093750E+3	5,990213E-1	3,093750E+3	6,719977E-1	3,093750E+3	5,890968E-1	3,093750E+3	2,647478E-1	3,093750E+3	2,702477E-1	3,093750E+3	2,726514E-1	3,093750E+3	1,181289E-1	3,093750E+3	1,298476E-1	3,093750E+3	1,214002E-1	3,093750E+3	1,974469E-1	3,093750E+3	2,025774E-1	3,093750E+3	2,044587E-1	3,093750E+3	1,210389E-1	3,093750E+3	9,080164E-2	3,093750E+3	5,726067E-2	3,093750E+3	8,448326E-1	3,093750E+3	8,763671E-1	3,093750E+3	8,269045E-1	3,093750E+3	9,623622E-2	3,093750E+3	8,043037E-2	3,093750E+3	9,938719E-2	3,093750E+3	3,793694E-1	3,093750E+3	3,303856E-1	3,093750E+3	3,135464E-1
3,095312E+3	6,064551E-1	3,095312E+3	6,797105E-1	3,095312E+3	5,952867E-1	3,095312E+3	2,684968E-1	3,095312E+3	2,737321E-1	3,095312E+3	2,720409E-1	3,095312E+3	1,192293E-1	3,095312E+3	1,316364E-1	3,095312E+3	1,216619E-1	3,095312E+3	1,966190E-1	3,095312E+3	2,020887E-1	3,095312E+3	2,071839E-1	3,095312E+3	1,209305E-1	3,095312E+3	8,855477E-2	3,095312E+3	5,718107E-2	3,095312E+3	8,538943E-1	3,095312E+3	8,831273E-1	3,095312E+3	8,329124E-1	3,095312E+3	9,489196E-2	3,095312E+3	7,565023E-2	3,095312E+3	9,976391E-2	3,095312E+3	3,792579E-1	3,095312E+3	3,293105E-1	3,095312E+3	3,133692E-1
3,096875E+3	6,132964E-1	3,096875E+3	6,857701E-1	3,096875E+3	6,014476E-1	3,096875E+3	2,687976E-1	3,096875E+3	2,749161E-1	3,096875E+3	2,739267E-1	3,096875E+3	1,202794E-1	3,096875E+3	1,283905E-1	3,096875E+3	1,205912E-1	3,096875E+3	1,978516E-1	3,096875E+3	2,048465E-1	3,096875E+3	2,074940E-1	3,096875E+3	1,235668E-1	3,096875E+3	8,977723E-2	3,096875E+3	5,727889E-2	3,096875E+3	8,601896E-1	3,096875E+3	8,901595E-1	3,096875E+3	8,404065E-1	3,096875E+3	9,864663E-2	3,096875E+3	7,631004E-2	3,096875E+3	9,938785E-2	3,096875E+3	3,790343E-1	3,096875E+3	3,321227E-1	3,096875E+3	3,122469E-1
3,098437E+3	6,183231E-1	3,098437E+3	6,937841E-1	3,098437E+3	6,063114E-1	3,098437E+3	2,691297E-1	3,098437E+3	2,792307E-1	3,098437E+3	2,753398E-1	3,098437E+3	1,149933E-1	3,098437E+3	1,270767E-1	3,098437E+3	1,223461E-1	3,098437E+3	1,974710E-1	3,098437E+3	2,012926E-1	3,098437E+3	2,060169E-1	3,098437E+3	1,207174E-1	3,098437E+3	9,062112E-2	3,098437E+3	5,947881E-2	3,098437E+3	8,674956E-1	3,098437E+3	8,957080E-1	3,098437E+3	8,462572E-1	3,098437E+3	9,726048E-2	3,098437E+3	7,466084E-2	3,098437E+3	9,966984E-2	3,098437E+3	3,782637E-1	3,098437E+3	3,305741E-1	3,098437E+3	3,151431E-1
3,100000E+3	6,250494E-1	3,100000E+3	7,030895E-1	3,100000E+3	6,144274E-1	3,100000E+3	2,688614E-1	3,100000E+3	2,767367E-1	3,100000E+3	2,768322E-1	3,100000E+3	1,168464E-1	3,100000E+3	1,262837E-1	3,100000E+3	1,196907E-1	3,100000E+3	1,955522E-1	3,100000E+3	2,008176E-1	3,100000E+3	2,054729E-1	3,100000E+3	1,187980E-1	3,100000E+3	8,706986E-2	3,100000E+3	5,695598E-2	3,100000E+3	8,740688E-1	3,100000E+3	9,035823E-1	3,100000E+3	8,546125E-1	3,100000E+3	9,465628E-2	3,100000E+3	7,582307E-2	3,100000E+3	9,781247E-2	3,100000E+3	3,762030E-1	3,100000E+3	3,281134E-1	3,100000E+3	3,155826E-1
3,101562E+3	6,332690E-1	3,101562E+3	7,117512E-1	3,101562E+3	6,209652E-1	3,101562E+3	2,723469E-1	3,101562E+3	2,769736E-1	3,101562E+3	2,775075E-1	3,101562E+3	1,157104E-1	3,101562E+3	1,288393E-1	3,101562E+3	1,169125E-1	3,101562E+3	1,953268E-1	3,101562E+3	1,986333E-1	3,101562E+3	2,037956E-1	3,101562E+3	1,158834E-1	3,101562E+3	8,441012E-2	3,101562E+3	5,448993E-2	3,101562E+3	8,805531E-1	3,101562E+3	9,098791E-1	3,101562E+3	8,630503E-1	3,101562E+3	9,509826E-2	3,101562E+3	7,528308E-2	3,101562E+3	9,657126E-2	3,101562E+3	3,783975E-1	3,101562E+3	3,300211E-1	3,101562E+3	3,138420E-1
3,103125E+3	6,376287E-1	3,103125E+3	7,169758E-1	3,103125E+3	6,267712E-1	3,103125E+3	2,756905E-1	3,103125E+3	2,773999E-1	3,103125E+3	2,764928E-1	3,103125E+3	1,150627E-1	3,103125E+3	1,269914E-1	3,103125E+3	1,186604E-1	3,103125E+3	1,962667E-1	3,103125E+3	2,001524E-1	3,103125E+3	2,052694E-1	3,103125E+3	1,164832E-1	3,103125E+3	8,826464E-2	3,103125E+3	5,405211E-2	3,103125E+3	8,874970E-1	3,103125E+3	9,145183E-1	3,103125E+3	8,675467E-1	3,103125E+3	9,606718E-2	3,103125E+3	7,725528E-2	3,103125E+3	1,001660E-1	3,103125E+3	3,798952E-1	3,103125E+3	3,305395E-1	3,103125E+3	3,171288E-1
3,104687E+3	6,451207E-1	3,104687E+3	7,252801E-1	3,104687E+3	6,334987E-1	3,104687E+3	2,735037E-1	3,104687E+3	2,749797E-1	3,104687E+3	2,767174E-1	3,104687E+3	1,146654E-1	3,104687E+3	1,240092E-1	3,104687E+3	1,163253E-1	3,104687E+3	1,973608E-1	3,104687E+3	1,989239E-1	3,104687E+3	2,023082E-1	3,104687E+3	1,170083E-1	3,104687E+3	8,864618E-2	3,104687E+3	5,160232E-2	3,104687E+3	8,935100E-1	3,104687E+3	9,204988E-1	3,104687E+3	8,746120E-1	3,104687E+3	9,495821E-2	3,104687E+3	7,872944E-2	3,104687E+3	9,898301E-2	3,104687E+3	3,749181E-1	3,104687E+3	3,292160E-1	3,104687E+3	3,174144E-1
3,106250E+3	6,535172E-1	3,106250E+3	7,335123E-1	3,106250E+3	6,425495E-1	3,106250E+3	2,732856E-1	3,106250E+3	2,795732E-1	3,106250E+3	2,807977E-1	3,106250E+3	1,133033E-1	3,106250E+3	1,221610E-1	3,106250E+3	1,150644E-1	3,106250E+3	1,943775E-1	3,106250E+3	1,942857E-1	3,106250E+3	1,987132E-1	3,106250E+3	1,164326E-1	3,106250E+3	8,604339E-2	3,106250E+3	5,371979E-2	3,106250E+3	8,997899E-1	3,106250E+3	9,263653E-1	3,106250E+3	8,818921E-1	3,106250E+3	9,327502E-2	3,106250E+3	7,737296E-2	3,106250E+3	9,541123E-2	3,106250E+3	3,734434E-1	3,106250E+3	3,269077E-1	3,106250E+3	3,153497E-1
