Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 14 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 14 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 15 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 15 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 16 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 16 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 17 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 17 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 18 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 18 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 19 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 19 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 20 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 20 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 21 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 21 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 22 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 22 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 23 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 23 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 24 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 24 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
1,312500E+2	9,074881E-1	1,312500E+2	-3,715894E-1	1,312500E+2	9,009784E-1	1,312500E+2	-3,717286E-1	1,312500E+2	9,055534E-1	1,312500E+2	-3,697267E-1	1,312500E+2	9,070869E-1	1,312500E+2	-3,656464E-1	1,312500E+2	9,136817E-1	1,312500E+2	-3,712948E-1	1,312500E+2	9,076516E-1	1,312500E+2	-3,660644E-1	1,312500E+2	8,622171E-1	1,312500E+2	-3,938692E-1	1,312500E+2	8,660282E-1	1,312500E+2	-3,829859E-1	1,312500E+2	8,721675E-1	1,312500E+2	-3,854948E-1	1,312500E+2	8,313320E-1	1,312500E+2	-2,575797E-1	1,312500E+2	9,024110E-1	1,312500E+2	-3,734759E-1	1,312500E+2	9,084516E-1	1,312500E+2	-3,642918E-1	1,312500E+2	8,077952E-1	1,312500E+2	-2,962938E-1	1,312500E+2	8,295366E-1	1,312500E+2	-3,238182E-1	1,312500E+2	8,605704E-1	1,312500E+2	-3,820971E-1	1,312500E+2	8,894344E-1	1,312500E+2	-3,412235E-1	1,312500E+2	8,959466E-1	1,312500E+2	-3,751891E-1	1,312500E+2	9,037966E-1	1,312500E+2	-3,606939E-1	1,312500E+2	8,783634E-1	1,312500E+2	-3,746124E-1	1,312500E+2	8,726004E-1	1,312500E+2	-3,887256E-1	1,312500E+2	7,463088E-1	1,312500E+2	-5,081577E-1	1,312500E+2	9,265562E-1	1,312500E+2	-3,475508E-1	1,312500E+2	9,219268E-1	1,312500E+2	-3,349868E-1	1,312500E+2	9,208178E-1	1,312500E+2	-3,442636E-1
1,328125E+2	9,006422E-1	1,328125E+2	-3,788960E-1	1,328125E+2	9,017452E-1	1,328125E+2	-3,779126E-1	1,328125E+2	9,042583E-1	1,328125E+2	-3,710347E-1	1,328125E+2	9,036729E-1	1,328125E+2	-3,762566E-1	1,328125E+2	9,105677E-1	1,328125E+2	-3,764482E-1	1,328125E+2	9,059538E-1	1,328125E+2	-3,742463E-1	1,328125E+2	8,615300E-1	1,328125E+2	-3,977692E-1	1,328125E+2	8,639879E-1	1,328125E+2	-3,867988E-1	1,328125E+2	8,654845E-1	1,328125E+2	-3,918198E-1	1,328125E+2	8,340814E-1	1,328125E+2	-2,659228E-1	1,328125E+2	9,021020E-1	1,328125E+2	-3,744695E-1	1,328125E+2	9,073421E-1	1,328125E+2	-3,684829E-1	1,328125E+2	8,082200E-1	1,328125E+2	-3,011334E-1	1,328125E+2	8,277724E-1	1,328125E+2	-3,280637E-1	1,328125E+2	8,558745E-1	1,328125E+2	-3,868786E-1	1,328125E+2	8,884424E-1	1,328125E+2	-3,437852E-1	1,328125E+2	8,958103E-1	1,328125E+2	-3,802145E-1	1,328125E+2	8,999289E-1	1,328125E+2	-3,658172E-1	1,328125E+2	8,736467E-1	1,328125E+2	-3,791336E-1	1,328125E+2	8,676218E-1	1,328125E+2	-3,963913E-1	1,328125E+2	7,416740E-1	1,328125E+2	-5,151831E-1	1,328125E+2	9,229236E-1	1,328125E+2	-3,535537E-1	1,328125E+2	9,258062E-1	1,328125E+2	-3,466336E-1	1,328125E+2	9,229446E-1	1,328125E+2	-3,552649E-1
1,343750E+2	9,000048E-1	1,343750E+2	-3,788840E-1	1,343750E+2	8,996436E-1	1,343750E+2	-3,799503E-1	1,343750E+2	9,011997E-1	1,343750E+2	-3,788239E-1	1,343750E+2	9,049962E-1	1,343750E+2	-3,741857E-1	1,343750E+2	9,079186E-1	1,343750E+2	-3,811347E-1	1,343750E+2	9,073673E-1	1,343750E+2	-3,771802E-1	1,343750E+2	8,604407E-1	1,343750E+2	-4,021453E-1	1,343750E+2	8,588512E-1	1,343750E+2	-3,922861E-1	1,343750E+2	8,622809E-1	1,343750E+2	-4,034778E-1	1,343750E+2	8,338948E-1	1,343750E+2	-2,714487E-1	1,343750E+2	8,979860E-1	1,343750E+2	-3,795350E-1	1,343750E+2	9,064797E-1	1,343750E+2	-3,699157E-1	1,343750E+2	8,059467E-1	1,343750E+2	-3,077241E-1	1,343750E+2	8,235741E-1	1,343750E+2	-3,338929E-1	1,343750E+2	8,520635E-1	1,343750E+2	-3,990626E-1	1,343750E+2	8,879825E-1	1,343750E+2	-3,526578E-1	1,343750E+2	8,937428E-1	1,343750E+2	-3,815047E-1	1,343750E+2	8,978932E-1	1,343750E+2	-3,685893E-1	1,343750E+2	8,675408E-1	1,343750E+2	-3,823013E-1	1,343750E+2	8,662669E-1	1,343750E+2	-3,978787E-1	1,343750E+2	7,322110E-1	1,343750E+2	-5,263133E-1	1,343750E+2	9,217143E-1	1,343750E+2	-3,561205E-1	1,343750E+2	9,265444E-1	1,343750E+2	-3,486971E-1	1,343750E+2	9,197134E-1	1,343750E+2	-3,548913E-1
1,359375E+2	8,996482E-1	1,359375E+2	-3,846175E-1	1,359375E+2	8,975280E-1	1,359375E+2	-3,876684E-1	1,359375E+2	9,003756E-1	1,359375E+2	-3,814163E-1	1,359375E+2	9,035196E-1	1,359375E+2	-3,811947E-1	1,359375E+2	9,074896E-1	1,359375E+2	-3,839494E-1	1,359375E+2	9,040993E-1	1,359375E+2	-3,847117E-1	1,359375E+2	8,501814E-1	1,359375E+2	-4,085633E-1	1,359375E+2	8,562709E-1	1,359375E+2	-3,924199E-1	1,359375E+2	8,573786E-1	1,359375E+2	-4,036520E-1	1,359375E+2	8,334248E-1	1,359375E+2	-2,765869E-1	1,359375E+2	9,012077E-1	1,359375E+2	-3,889296E-1	1,359375E+2	9,012805E-1	1,359375E+2	-3,743202E-1	1,359375E+2	8,041533E-1	1,359375E+2	-3,165676E-1	1,359375E+2	8,189534E-1	1,359375E+2	-3,380409E-1	1,359375E+2	8,475915E-1	1,359375E+2	-3,963303E-1	1,359375E+2	8,863487E-1	1,359375E+2	-3,615250E-1	1,359375E+2	8,897952E-1	1,359375E+2	-3,890636E-1	1,359375E+2	8,987867E-1	1,359375E+2	-3,768527E-1	1,359375E+2	8,628045E-1	1,359375E+2	-3,887031E-1	1,359375E+2	8,633560E-1	1,359375E+2	-4,080802E-1	1,359375E+2	7,194751E-1	1,359375E+2	-5,308459E-1	1,359375E+2	9,163407E-1	1,359375E+2	-3,608638E-1	1,359375E+2	9,217204E-1	1,359375E+2	-3,522064E-1	1,359375E+2	9,185156E-1	1,359375E+2	-3,606864E-1
1,375000E+2	8,927346E-1	1,375000E+2	-3,923465E-1	1,375000E+2	8,930479E-1	1,375000E+2	-3,907969E-1	1,375000E+2	8,999835E-1	1,375000E+2	-3,896190E-1	1,375000E+2	9,007176E-1	1,375000E+2	-3,857288E-1	1,375000E+2	9,057098E-1	1,375000E+2	-3,883294E-1	1,375000E+2	9,049386E-1	1,375000E+2	-3,837748E-1	1,375000E+2	8,428781E-1	1,375000E+2	-4,164225E-1	1,375000E+2	8,545866E-1	1,375000E+2	-3,990102E-1	1,375000E+2	8,523994E-1	1,375000E+2	-4,067401E-1	1,375000E+2	8,374115E-1	1,375000E+2	-2,813154E-1	1,375000E+2	8,976569E-1	1,375000E+2	-3,930516E-1	1,375000E+2	8,972753E-1	1,375000E+2	-3,789243E-1	1,375000E+2	7,989586E-1	1,375000E+2	-3,232086E-1	1,375000E+2	8,165444E-1	1,375000E+2	-3,481536E-1	1,375000E+2	8,389241E-1	1,375000E+2	-4,066451E-1	1,375000E+2	8,827991E-1	1,375000E+2	-3,627843E-1	1,375000E+2	8,866386E-1	1,375000E+2	-3,941075E-1	1,375000E+2	8,935857E-1	1,375000E+2	-3,789052E-1	1,375000E+2	8,629896E-1	1,375000E+2	-3,942539E-1	1,375000E+2	8,590320E-1	1,375000E+2	-4,106056E-1	1,375000E+2	7,087049E-1	1,375000E+2	-5,403807E-1	1,375000E+2	9,167869E-1	1,375000E+2	-3,611004E-1	1,375000E+2	9,187356E-1	1,375000E+2	-3,570370E-1	1,375000E+2	9,163524E-1	1,375000E+2	-3,651722E-1
1,390625E+2	8,903587E-1	1,390625E+2	-3,931206E-1	1,390625E+2	8,892997E-1	1,390625E+2	-3,987559E-1	1,390625E+2	8,984825E-1	1,390625E+2	-3,925355E-1	1,390625E+2	8,967760E-1	1,390625E+2	-3,896286E-1	1,390625E+2	8,980864E-1	1,390625E+2	-3,959257E-1	1,390625E+2	9,006514E-1	1,390625E+2	-3,887862E-1	1,390625E+2	8,413129E-1	1,390625E+2	-4,193233E-1	1,390625E+2	8,444586E-1	1,390625E+2	-4,069524E-1	1,390625E+2	8,446532E-1	1,390625E+2	-4,121895E-1	1,390625E+2	8,412019E-1	1,390625E+2	-2,843494E-1	1,390625E+2	8,946838E-1	1,390625E+2	-3,976075E-1	1,390625E+2	8,975951E-1	1,390625E+2	-3,831060E-1	1,390625E+2	7,966384E-1	1,390625E+2	-3,263815E-1	1,390625E+2	8,156449E-1	1,390625E+2	-3,496201E-1	1,390625E+2	8,323250E-1	1,390625E+2	-4,114624E-1	1,390625E+2	8,789619E-1	1,390625E+2	-3,678559E-1	1,390625E+2	8,858452E-1	1,390625E+2	-3,946729E-1	1,390625E+2	8,860838E-1	1,390625E+2	-3,878179E-1	1,390625E+2	8,590173E-1	1,390625E+2	-3,992016E-1	1,390625E+2	8,547043E-1	1,390625E+2	-4,125750E-1	1,390625E+2	6,925124E-1	1,390625E+2	-5,411585E-1	1,390625E+2	9,118854E-1	1,390625E+2	-3,738548E-1	1,390625E+2	9,175275E-1	1,390625E+2	-3,643259E-1	1,390625E+2	9,133918E-1	1,390625E+2	-3,719754E-1
1,406250E+2	8,900889E-1	1,406250E+2	-4,019407E-1	1,406250E+2	8,888898E-1	1,406250E+2	-4,019018E-1	1,406250E+2	8,943885E-1	1,406250E+2	-3,985573E-1	1,406250E+2	8,958734E-1	1,406250E+2	-3,940368E-1	1,406250E+2	8,968733E-1	1,406250E+2	-3,969414E-1	1,406250E+2	8,980227E-1	1,406250E+2	-3,976384E-1	1,406250E+2	8,339571E-1	1,406250E+2	-4,234038E-1	1,406250E+2	8,410337E-1	1,406250E+2	-4,129324E-1	1,406250E+2	8,400847E-1	1,406250E+2	-4,150555E-1	1,406250E+2	8,416450E-1	1,406250E+2	-2,960084E-1	1,406250E+2	8,927848E-1	1,406250E+2	-3,988106E-1	1,406250E+2	8,979922E-1	1,406250E+2	-3,883351E-1	1,406250E+2	7,980789E-1	1,406250E+2	-3,360336E-1	1,406250E+2	8,091896E-1	1,406250E+2	-3,506353E-1	1,406250E+2	8,288269E-1	1,406250E+2	-4,153555E-1	1,406250E+2	8,756547E-1	1,406250E+2	-3,740804E-1	1,406250E+2	8,774452E-1	1,406250E+2	-4,035367E-1	1,406250E+2	8,851818E-1	1,406250E+2	-3,901054E-1	1,406250E+2	8,550241E-1	1,406250E+2	-4,037424E-1	1,406250E+2	8,505367E-1	1,406250E+2	-4,238297E-1	1,406250E+2	6,748807E-1	1,406250E+2	-5,506946E-1	1,406250E+2	9,117689E-1	1,406250E+2	-3,746385E-1	1,406250E+2	9,134201E-1	1,406250E+2	-3,723174E-1	1,406250E+2	9,138623E-1	1,406250E+2	-3,760074E-1
1,421875E+2	8,854709E-1	1,421875E+2	-4,014225E-1	1,421875E+2	8,853260E-1	1,421875E+2	-4,037674E-1	1,421875E+2	8,876175E-1	1,421875E+2	-4,067799E-1	1,421875E+2	8,920102E-1	1,421875E+2	-3,987466E-1	1,421875E+2	8,958728E-1	1,421875E+2	-3,960866E-1	1,421875E+2	8,976088E-1	1,421875E+2	-4,018125E-1	1,421875E+2	8,302073E-1	1,421875E+2	-4,314011E-1	1,421875E+2	8,396290E-1	1,421875E+2	-4,149130E-1	1,421875E+2	8,337170E-1	1,421875E+2	-4,192844E-1	1,421875E+2	8,429665E-1	1,421875E+2	-3,038006E-1	1,421875E+2	8,907981E-1	1,421875E+2	-4,080896E-1	1,421875E+2	8,976800E-1	1,421875E+2	-3,934192E-1	1,421875E+2	7,921941E-1	1,421875E+2	-3,422322E-1	1,421875E+2	8,008709E-1	1,421875E+2	-3,631537E-1	1,421875E+2	8,241973E-1	1,421875E+2	-4,136858E-1	1,421875E+2	8,727693E-1	1,421875E+2	-3,798024E-1	1,421875E+2	8,742451E-1	1,421875E+2	-4,052267E-1	1,421875E+2	8,849737E-1	1,421875E+2	-3,919976E-1	1,421875E+2	8,487831E-1	1,421875E+2	-4,069500E-1	1,421875E+2	8,427186E-1	1,421875E+2	-4,215925E-1	1,421875E+2	6,638378E-1	1,421875E+2	-5,508541E-1	1,421875E+2	9,098998E-1	1,421875E+2	-3,782838E-1	1,421875E+2	9,079601E-1	1,421875E+2	-3,705823E-1	1,421875E+2	9,112700E-1	1,421875E+2	-3,780245E-1
1,437500E+2	8,827446E-1	1,437500E+2	-4,062149E-1	1,437500E+2	8,821214E-1	1,437500E+2	-4,090199E-1	1,437500E+2	8,898732E-1	1,437500E+2	-4,041801E-1	1,437500E+2	8,893190E-1	1,437500E+2	-4,022549E-1	1,437500E+2	8,892641E-1	1,437500E+2	-4,069406E-1	1,437500E+2	8,948266E-1	1,437500E+2	-4,068916E-1	1,437500E+2	8,245604E-1	1,437500E+2	-4,354047E-1	1,437500E+2	8,318426E-1	1,437500E+2	-4,237495E-1	1,437500E+2	8,319011E-1	1,437500E+2	-4,248562E-1	1,437500E+2	8,438477E-1	1,437500E+2	-3,046836E-1	1,437500E+2	8,883297E-1	1,437500E+2	-4,102247E-1	1,437500E+2	8,914469E-1	1,437500E+2	-3,987409E-1	1,437500E+2	7,873752E-1	1,437500E+2	-3,467746E-1	1,437500E+2	7,964648E-1	1,437500E+2	-3,696270E-1	1,437500E+2	8,167428E-1	1,437500E+2	-4,212488E-1	1,437500E+2	8,677457E-1	1,437500E+2	-3,827020E-1	1,437500E+2	8,698309E-1	1,437500E+2	-4,084626E-1	1,437500E+2	8,789026E-1	1,437500E+2	-3,991452E-1	1,437500E+2	8,443701E-1	1,437500E+2	-4,129135E-1	1,437500E+2	8,363587E-1	1,437500E+2	-4,303668E-1	1,437500E+2	6,506546E-1	1,437500E+2	-5,563378E-1	1,437500E+2	9,100690E-1	1,437500E+2	-3,806915E-1	1,437500E+2	9,047045E-1	1,437500E+2	-3,762992E-1	1,437500E+2	9,063040E-1	1,437500E+2	-3,863640E-1
1,453125E+2	8,832987E-1	1,453125E+2	-4,127145E-1	1,453125E+2	8,777147E-1	1,453125E+2	-4,145105E-1	1,453125E+2	8,867464E-1	1,453125E+2	-4,144510E-1	1,453125E+2	8,923947E-1	1,453125E+2	-4,079017E-1	1,453125E+2	8,941129E-1	1,453125E+2	-4,109546E-1	1,453125E+2	8,926124E-1	1,453125E+2	-4,096385E-1	1,453125E+2	8,205533E-1	1,453125E+2	-4,365777E-1	1,453125E+2	8,265288E-1	1,453125E+2	-4,243722E-1	1,453125E+2	8,286759E-1	1,453125E+2	-4,346968E-1	1,453125E+2	8,414222E-1	1,453125E+2	-3,134062E-1	1,453125E+2	8,848988E-1	1,453125E+2	-4,168350E-1	1,453125E+2	8,898819E-1	1,453125E+2	-3,995585E-1	1,453125E+2	7,864027E-1	1,453125E+2	-3,562152E-1	1,453125E+2	7,967969E-1	1,453125E+2	-3,747045E-1	1,453125E+2	8,141434E-1	1,453125E+2	-4,267941E-1	1,453125E+2	8,656020E-1	1,453125E+2	-3,870631E-1	1,453125E+2	8,706329E-1	1,453125E+2	-4,169517E-1	1,453125E+2	8,773496E-1	1,453125E+2	-4,013874E-1	1,453125E+2	8,431503E-1	1,453125E+2	-4,182941E-1	1,453125E+2	8,335706E-1	1,453125E+2	-4,369849E-1	1,453125E+2	6,390889E-1	1,453125E+2	-5,612374E-1	1,453125E+2	9,048879E-1	1,453125E+2	-3,850545E-1	1,453125E+2	9,033637E-1	1,453125E+2	-3,800768E-1	1,453125E+2	9,054170E-1	1,453125E+2	-3,949311E-1
1,468750E+2	8,783345E-1	1,468750E+2	-4,189169E-1	1,468750E+2	8,769310E-1	1,468750E+2	-4,188435E-1	1,468750E+2	8,829428E-1	1,468750E+2	-4,183317E-1	1,468750E+2	8,878689E-1	1,468750E+2	-4,096595E-1	1,468750E+2	8,961949E-1	1,468750E+2	-4,123938E-1	1,468750E+2	8,904726E-1	1,468750E+2	-4,138417E-1	1,468750E+2	8,157420E-1	1,468750E+2	-4,456790E-1	1,468750E+2	8,191057E-1	1,468750E+2	-4,337968E-1	1,468750E+2	8,214602E-1	1,468750E+2	-4,399166E-1	1,468750E+2	8,421745E-1	1,468750E+2	-3,183809E-1	1,468750E+2	8,807226E-1	1,468750E+2	-4,239237E-1	1,468750E+2	8,890381E-1	1,468750E+2	-4,044007E-1	1,468750E+2	7,827174E-1	1,468750E+2	-3,599990E-1	1,468750E+2	7,931719E-1	1,468750E+2	-3,823704E-1	1,468750E+2	8,053088E-1	1,468750E+2	-4,332084E-1	1,468750E+2	8,663108E-1	1,468750E+2	-3,928665E-1	1,468750E+2	8,701021E-1	1,468750E+2	-4,218125E-1	1,468750E+2	8,726813E-1	1,468750E+2	-4,047700E-1	1,468750E+2	8,386699E-1	1,468750E+2	-4,255183E-1	1,468750E+2	8,311326E-1	1,468750E+2	-4,361441E-1	1,468750E+2	6,220184E-1	1,468750E+2	-5,650317E-1	1,468750E+2	9,045170E-1	1,468750E+2	-3,916028E-1	1,468750E+2	9,018046E-1	1,468750E+2	-3,849085E-1	1,468750E+2	9,052893E-1	1,468750E+2	-3,953098E-1
1,484375E+2	8,748651E-1	1,484375E+2	-4,235223E-1	1,484375E+2	8,746319E-1	1,484375E+2	-4,264520E-1	1,484375E+2	8,836278E-1	1,484375E+2	-4,209034E-1	1,484375E+2	8,802670E-1	1,484375E+2	-4,168702E-1	1,484375E+2	8,868485E-1	1,484375E+2	-4,219335E-1	1,484375E+2	8,878611E-1	1,484375E+2	-4,187121E-1	1,484375E+2	8,143847E-1	1,484375E+2	-4,498291E-1	1,484375E+2	8,170096E-1	1,484375E+2	-4,342917E-1	1,484375E+2	8,151371E-1	1,484375E+2	-4,416369E-1	1,484375E+2	8,422629E-1	1,484375E+2	-3,270237E-1	1,484375E+2	8,779303E-1	1,484375E+2	-4,237503E-1	1,484375E+2	8,806996E-1	1,484375E+2	-4,123442E-1	1,484375E+2	7,804021E-1	1,484375E+2	-3,682557E-1	1,484375E+2	7,866411E-1	1,484375E+2	-3,893565E-1	1,484375E+2	7,982785E-1	1,484375E+2	-4,362723E-1	1,484375E+2	8,638508E-1	1,484375E+2	-3,983325E-1	1,484375E+2	8,647496E-1	1,484375E+2	-4,261358E-1	1,484375E+2	8,693218E-1	1,484375E+2	-4,126670E-1	1,484375E+2	8,314340E-1	1,484375E+2	-4,311965E-1	1,484375E+2	8,197721E-1	1,484375E+2	-4,460604E-1	1,484375E+2	6,007693E-1	1,484375E+2	-5,722037E-1	1,484375E+2	9,026500E-1	1,484375E+2	-3,986102E-1	1,484375E+2	9,015770E-1	1,484375E+2	-3,967298E-1	1,484375E+2	9,028246E-1	1,484375E+2	-3,977516E-1
1,500000E+2	8,725648E-1	1,500000E+2	-4,276096E-1	1,500000E+2	8,704490E-1	1,500000E+2	-4,263331E-1	1,500000E+2	8,747028E-1	1,500000E+2	-4,275409E-1	1,500000E+2	8,826884E-1	1,500000E+2	-4,217373E-1	1,500000E+2	8,827399E-1	1,500000E+2	-4,255706E-1	1,500000E+2	8,877890E-1	1,500000E+2	-4,221797E-1	1,500000E+2	8,021199E-1	1,500000E+2	-4,599558E-1	1,500000E+2	8,075011E-1	1,500000E+2	-4,443363E-1	1,500000E+2	8,104722E-1	1,500000E+2	-4,437081E-1	1,500000E+2	8,421803E-1	1,500000E+2	-3,306579E-1	1,500000E+2	8,768207E-1	1,500000E+2	-4,300829E-1	1,500000E+2	8,765430E-1	1,500000E+2	-4,161886E-1	1,500000E+2	7,702435E-1	1,500000E+2	-3,750042E-1	1,500000E+2	7,801853E-1	1,500000E+2	-3,963343E-1	1,500000E+2	7,907143E-1	1,500000E+2	-4,428371E-1	1,500000E+2	8,558018E-1	1,500000E+2	-4,040948E-1	1,500000E+2	8,617511E-1	1,500000E+2	-4,329396E-1	1,500000E+2	8,661718E-1	1,500000E+2	-4,185126E-1	1,500000E+2	8,234850E-1	1,500000E+2	-4,344110E-1	1,500000E+2	8,159616E-1	1,500000E+2	-4,516047E-1	1,500000E+2	5,875591E-1	1,500000E+2	-5,737423E-1	1,500000E+2	8,982561E-1	1,500000E+2	-4,044862E-1	1,500000E+2	9,009916E-1	1,500000E+2	-3,953836E-1	1,500000E+2	9,001053E-1	1,500000E+2	-4,029197E-1
1,515625E+2	8,696069E-1	1,515625E+2	-4,302603E-1	1,515625E+2	8,633171E-1	1,515625E+2	-4,368276E-1	1,515625E+2	8,708876E-1	1,515625E+2	-4,296355E-1	1,515625E+2	8,795922E-1	1,515625E+2	-4,278726E-1	1,515625E+2	8,830604E-1	1,515625E+2	-4,282196E-1	1,515625E+2	8,880155E-1	1,515625E+2	-4,295768E-1	1,515625E+2	7,952942E-1	1,515625E+2	-4,612104E-1	1,515625E+2	8,027823E-1	1,515625E+2	-4,505024E-1	1,515625E+2	8,024834E-1	1,515625E+2	-4,511967E-1	1,515625E+2	8,406393E-1	1,515625E+2	-3,378047E-1	1,515625E+2	8,706921E-1	1,515625E+2	-4,339469E-1	1,515625E+2	8,746015E-1	1,515625E+2	-4,208655E-1	1,515625E+2	7,695065E-1	1,515625E+2	-3,776320E-1	1,515625E+2	7,794616E-1	1,515625E+2	-3,981033E-1	1,515625E+2	7,900990E-1	1,515625E+2	-4,456119E-1	1,515625E+2	8,516836E-1	1,515625E+2	-4,058585E-1	1,515625E+2	8,568390E-1	1,515625E+2	-4,366978E-1	1,515625E+2	8,650539E-1	1,515625E+2	-4,206178E-1	1,515625E+2	8,178891E-1	1,515625E+2	-4,440919E-1	1,515625E+2	8,122170E-1	1,515625E+2	-4,565922E-1	1,515625E+2	5,700517E-1	1,515625E+2	-5,722491E-1	1,515625E+2	8,929108E-1	1,515625E+2	-4,052432E-1	1,515625E+2	8,983059E-1	1,515625E+2	-4,005802E-1	1,515625E+2	8,955939E-1	1,515625E+2	-4,062550E-1
1,531250E+2	8,694020E-1	1,531250E+2	-4,368113E-1	1,531250E+2	8,662906E-1	1,531250E+2	-4,410214E-1	1,531250E+2	8,690588E-1	1,531250E+2	-4,326422E-1	1,531250E+2	8,761013E-1	1,531250E+2	-4,291173E-1	1,531250E+2	8,803813E-1	1,531250E+2	-4,345422E-1	1,531250E+2	8,850737E-1	1,531250E+2	-4,331316E-1	1,531250E+2	7,922351E-1	1,531250E+2	-4,673594E-1	1,531250E+2	7,984050E-1	1,531250E+2	-4,516454E-1	1,531250E+2	7,978451E-1	1,531250E+2	-4,569667E-1	1,531250E+2	8,402137E-1	1,531250E+2	-3,486389E-1	1,531250E+2	8,681300E-1	1,531250E+2	-4,397057E-1	1,531250E+2	8,745007E-1	1,531250E+2	-4,227407E-1	1,531250E+2	7,616302E-1	1,531250E+2	-3,858368E-1	1,531250E+2	7,717395E-1	1,531250E+2	-4,040193E-1	1,531250E+2	7,811102E-1	1,531250E+2	-4,545284E-1	1,531250E+2	8,494178E-1	1,531250E+2	-4,110263E-1	1,531250E+2	8,545620E-1	1,531250E+2	-4,359533E-1	1,531250E+2	8,624195E-1	1,531250E+2	-4,296290E-1	1,531250E+2	8,165509E-1	1,531250E+2	-4,431025E-1	1,531250E+2	8,062805E-1	1,531250E+2	-4,641290E-1	1,531250E+2	5,525196E-1	1,531250E+2	-5,750392E-1	1,531250E+2	8,933149E-1	1,531250E+2	-4,115110E-1	1,531250E+2	8,950052E-1	1,531250E+2	-4,067898E-1	1,531250E+2	8,914699E-1	1,531250E+2	-4,106815E-1
