Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 14_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 15_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 16_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 17_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 18_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 19_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 20_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 21_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 22_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 23_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 24_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
3,473437E+3	4,738614E+1	3,473437E+3	4,771044E+1	3,473437E+3	4,784170E+1	3,473437E+3	4,699264E+1	3,473437E+3	4,701484E+1	3,473437E+3	4,713954E+1	3,473437E+3	3,677457E+1	3,473437E+3	3,272956E+1	3,473437E+3	3,172382E+1	3,473437E+3	3,357273E+1	3,473437E+3	3,650470E+1	3,473437E+3	4,214264E+1	3,473437E+3	3,329784E+1	3,473437E+3	2,890785E+1	3,473437E+3	3,419837E+1	3,473437E+3	4,670631E+1	3,473437E+3	4,588854E+1	3,473437E+3	4,902343E+1	3,473437E+3	3,422784E+1	3,473437E+3	3,435104E+1	3,473437E+3	2,944781E+1	3,473437E+3	4,536712E+1	3,473437E+3	4,503470E+1	3,473437E+3	4,612817E+1
3,475000E+3	4,855527E+1	3,475000E+3	4,752931E+1	3,475000E+3	4,862506E+1	3,475000E+3	4,700103E+1	3,475000E+3	4,792302E+1	3,475000E+3	4,777795E+1	3,475000E+3	3,689440E+1	3,475000E+3	3,279040E+1	3,475000E+3	3,152545E+1	3,475000E+3	3,312771E+1	3,475000E+3	3,623326E+1	3,475000E+3	4,121939E+1	3,475000E+3	3,526199E+1	3,475000E+3	2,948597E+1	3,475000E+3	3,258519E+1	3,475000E+3	4,645174E+1	3,475000E+3	4,666351E+1	3,475000E+3	4,863331E+1	3,475000E+3	3,391532E+1	3,475000E+3	3,555026E+1	3,475000E+3	2,969200E+1	3,475000E+3	4,466191E+1	3,475000E+3	4,570085E+1	3,475000E+3	4,598742E+1
3,476562E+3	4,821406E+1	3,476562E+3	4,800341E+1	3,476562E+3	4,820289E+1	3,476562E+3	4,741349E+1	3,476562E+3	4,793903E+1	3,476562E+3	4,823061E+1	3,476562E+3	3,739900E+1	3,476562E+3	3,237388E+1	3,476562E+3	3,135544E+1	3,476562E+3	3,325715E+1	3,476562E+3	3,645402E+1	3,476562E+3	4,115419E+1	3,476562E+3	3,543648E+1	3,476562E+3	3,033267E+1	3,476562E+3	3,275263E+1	3,476562E+3	4,687541E+1	3,476562E+3	4,642271E+1	3,476562E+3	4,820713E+1	3,476562E+3	3,330622E+1	3,476562E+3	3,553613E+1	3,476562E+3	3,075041E+1	3,476562E+3	4,388600E+1	3,476562E+3	4,503425E+1	3,476562E+3	4,593243E+1
3,478125E+3	4,719446E+1	3,478125E+3	4,845591E+1	3,478125E+3	4,694516E+1	3,478125E+3	4,732015E+1	3,478125E+3	4,769008E+1	3,478125E+3	4,864579E+1	3,478125E+3	3,848308E+1	3,478125E+3	3,192461E+1	3,478125E+3	3,134917E+1	3,478125E+3	3,240903E+1	3,478125E+3	3,535314E+1	3,478125E+3	4,019280E+1	3,478125E+3	3,554762E+1	3,478125E+3	3,005082E+1	3,478125E+3	3,405471E+1	3,478125E+3	4,728826E+1	3,478125E+3	4,597396E+1	3,478125E+3	4,779771E+1	3,478125E+3	3,339991E+1	3,478125E+3	3,621899E+1	3,478125E+3	3,093111E+1	3,478125E+3	4,410636E+1	3,478125E+3	4,538824E+1	3,478125E+3	4,658175E+1
3,479687E+3	4,749128E+1	3,479687E+3	4,793264E+1	3,479687E+3	4,769470E+1	3,479687E+3	4,712986E+1	3,479687E+3	4,755946E+1	3,479687E+3	4,859482E+1	3,479687E+3	3,893014E+1	3,479687E+3	3,180415E+1	3,479687E+3	3,052609E+1	3,479687E+3	3,183841E+1	3,479687E+3	3,495359E+1	3,479687E+3	4,109614E+1	3,479687E+3	3,596862E+1	3,479687E+3	3,118875E+1	3,479687E+3	3,238676E+1	3,479687E+3	4,738615E+1	3,479687E+3	4,629079E+1	3,479687E+3	4,834549E+1	3,479687E+3	3,258539E+1	3,479687E+3	3,676251E+1	3,479687E+3	3,073495E+1	3,479687E+3	4,531649E+1	3,479687E+3	4,620948E+1	3,479687E+3	4,582459E+1
3,481250E+3	4,709256E+1	3,481250E+3	4,729146E+1	3,481250E+3	4,825313E+1	3,481250E+3	4,717199E+1	3,481250E+3	4,856265E+1	3,481250E+3	4,687536E+1	3,481250E+3	3,754157E+1	3,481250E+3	3,147232E+1	3,481250E+3	3,038938E+1	3,481250E+3	3,128846E+1	3,481250E+3	3,502619E+1	3,481250E+3	4,124622E+1	3,481250E+3	3,644237E+1	3,481250E+3	3,183508E+1	3,481250E+3	3,168389E+1	3,481250E+3	4,733346E+1	3,481250E+3	4,586667E+1	3,481250E+3	4,799570E+1	3,481250E+3	3,063792E+1	3,481250E+3	3,736432E+1	3,481250E+3	3,215058E+1	3,481250E+3	4,471232E+1	3,481250E+3	4,568278E+1	3,481250E+3	4,504703E+1
3,482812E+3	4,690874E+1	3,482812E+3	4,636568E+1	3,482812E+3	4,680689E+1	3,482812E+3	4,729735E+1	3,482812E+3	4,883534E+1	3,482812E+3	4,829180E+1	3,482812E+3	3,832892E+1	3,482812E+3	3,152514E+1	3,482812E+3	3,093967E+1	3,482812E+3	3,385056E+1	3,482812E+3	3,549652E+1	3,482812E+3	3,994635E+1	3,482812E+3	3,685065E+1	3,482812E+3	3,217425E+1	3,482812E+3	3,044180E+1	3,482812E+3	4,674085E+1	3,482812E+3	4,558204E+1	3,482812E+3	4,799408E+1	3,482812E+3	3,089205E+1	3,482812E+3	3,730255E+1	3,482812E+3	3,132326E+1	3,482812E+3	4,585865E+1	3,482812E+3	4,571516E+1	3,482812E+3	4,549116E+1
3,484375E+3	4,730044E+1	3,484375E+3	4,556191E+1	3,484375E+3	4,638443E+1	3,484375E+3	4,672434E+1	3,484375E+3	4,802055E+1	3,484375E+3	4,929777E+1	3,484375E+3	3,919806E+1	3,484375E+3	3,111555E+1	3,484375E+3	2,943412E+1	3,484375E+3	3,350673E+1	3,484375E+3	3,529250E+1	3,484375E+3	4,034288E+1	3,484375E+3	3,698654E+1	3,484375E+3	3,361237E+1	3,484375E+3	3,004648E+1	3,484375E+3	4,801001E+1	3,484375E+3	4,586384E+1	3,484375E+3	4,755957E+1	3,484375E+3	3,126781E+1	3,484375E+3	3,813458E+1	3,484375E+3	3,231800E+1	3,484375E+3	4,434951E+1	3,484375E+3	4,565314E+1	3,484375E+3	4,644584E+1
3,485937E+3	4,749450E+1	3,485937E+3	4,483700E+1	3,485937E+3	4,634600E+1	3,485937E+3	4,565776E+1	3,485937E+3	4,727924E+1	3,485937E+3	4,936084E+1	3,485937E+3	4,054228E+1	3,485937E+3	3,074066E+1	3,485937E+3	2,966306E+1	3,485937E+3	3,292222E+1	3,485937E+3	3,447807E+1	3,485937E+3	4,146686E+1	3,485937E+3	3,814995E+1	3,485937E+3	3,444818E+1	3,485937E+3	3,093661E+1	3,485937E+3	4,791805E+1	3,485937E+3	4,514826E+1	3,485937E+3	4,736985E+1	3,485937E+3	3,181179E+1	3,485937E+3	3,898872E+1	3,485937E+3	3,404240E+1	3,485937E+3	4,563050E+1	3,485937E+3	4,650090E+1	3,485937E+3	4,696221E+1
3,487500E+3	4,660593E+1	3,487500E+3	4,682574E+1	3,487500E+3	4,622493E+1	3,487500E+3	4,658376E+1	3,487500E+3	4,777135E+1	3,487500E+3	4,860914E+1	3,487500E+3	4,166799E+1	3,487500E+3	2,832513E+1	3,487500E+3	3,106944E+1	3,487500E+3	3,370141E+1	3,487500E+3	3,423705E+1	3,487500E+3	4,109552E+1	3,487500E+3	3,774148E+1	3,487500E+3	3,526184E+1	3,487500E+3	3,076532E+1	3,487500E+3	4,684946E+1	3,487500E+3	4,515885E+1	3,487500E+3	4,797929E+1	3,487500E+3	3,040572E+1	3,487500E+3	3,944231E+1	3,487500E+3	3,546172E+1	3,487500E+3	4,655942E+1	3,487500E+3	4,688093E+1	3,487500E+3	4,701617E+1
3,489062E+3	4,694255E+1	3,489062E+3	4,771844E+1	3,489062E+3	4,704247E+1	3,489062E+3	4,706707E+1	3,489062E+3	4,743634E+1	3,489062E+3	4,708763E+1	3,489062E+3	4,176558E+1	3,489062E+3	2,944558E+1	3,489062E+3	3,072084E+1	3,489062E+3	3,333891E+1	3,489062E+3	3,426623E+1	3,489062E+3	4,161287E+1	3,489062E+3	3,931114E+1	3,489062E+3	3,582438E+1	3,489062E+3	2,993661E+1	3,489062E+3	4,655307E+1	3,489062E+3	4,545749E+1	3,489062E+3	4,909203E+1	3,489062E+3	2,924664E+1	3,489062E+3	3,800892E+1	3,489062E+3	3,646395E+1	3,489062E+3	4,576828E+1	3,489062E+3	4,739273E+1	3,489062E+3	4,673892E+1
3,490625E+3	4,669518E+1	3,490625E+3	4,783826E+1	3,490625E+3	4,705592E+1	3,490625E+3	4,725894E+1	3,490625E+3	4,846913E+1	3,490625E+3	4,863307E+1	3,490625E+3	4,217630E+1	3,490625E+3	2,981533E+1	3,490625E+3	3,116348E+1	3,490625E+3	3,348812E+1	3,490625E+3	3,293599E+1	3,490625E+3	4,165146E+1	3,490625E+3	3,926923E+1	3,490625E+3	3,629647E+1	3,490625E+3	3,018915E+1	3,490625E+3	4,624797E+1	3,490625E+3	4,514816E+1	3,490625E+3	4,777598E+1	3,490625E+3	2,975153E+1	3,490625E+3	3,992032E+1	3,490625E+3	3,553206E+1	3,490625E+3	4,472632E+1	3,490625E+3	4,684588E+1	3,490625E+3	4,608356E+1
3,492187E+3	4,667702E+1	3,492187E+3	4,624954E+1	3,492187E+3	4,694320E+1	3,492187E+3	4,676342E+1	3,492187E+3	4,924587E+1	3,492187E+3	4,863406E+1	3,492187E+3	4,182343E+1	3,492187E+3	2,987261E+1	3,492187E+3	3,031207E+1	3,492187E+3	3,409713E+1	3,492187E+3	3,305664E+1	3,492187E+3	3,980022E+1	3,492187E+3	3,960239E+1	3,492187E+3	3,614216E+1	3,492187E+3	2,962866E+1	3,492187E+3	4,731916E+1	3,492187E+3	4,525388E+1	3,492187E+3	4,738349E+1	3,492187E+3	2,853957E+1	3,492187E+3	4,177521E+1	3,492187E+3	3,622818E+1	3,492187E+3	4,496427E+1	3,492187E+3	4,712480E+1	3,492187E+3	4,660658E+1
3,493750E+3	4,646824E+1	3,493750E+3	4,734386E+1	3,493750E+3	4,673127E+1	3,493750E+3	4,803369E+1	3,493750E+3	4,818592E+1	3,493750E+3	4,955397E+1	3,493750E+3	4,297651E+1	3,493750E+3	2,958858E+1	3,493750E+3	3,001700E+1	3,493750E+3	3,509088E+1	3,493750E+3	3,387894E+1	3,493750E+3	3,946395E+1	3,493750E+3	4,170421E+1	3,493750E+3	3,710653E+1	3,493750E+3	2,889388E+1	3,493750E+3	4,670361E+1	3,493750E+3	4,448219E+1	3,493750E+3	4,771868E+1	3,493750E+3	2,851781E+1	3,493750E+3	4,227246E+1	3,493750E+3	3,773469E+1	3,493750E+3	4,618451E+1	3,493750E+3	4,765697E+1	3,493750E+3	4,615407E+1
3,495312E+3	4,652775E+1	3,495312E+3	4,636770E+1	3,495312E+3	4,723472E+1	3,495312E+3	4,832735E+1	3,495312E+3	4,811833E+1	3,495312E+3	4,901296E+1	3,495312E+3	4,351929E+1	3,495312E+3	3,092287E+1	3,495312E+3	3,057933E+1	3,495312E+3	3,484061E+1	3,495312E+3	3,386319E+1	3,495312E+3	3,915686E+1	3,495312E+3	4,155251E+1	3,495312E+3	3,741319E+1	3,495312E+3	2,817270E+1	3,495312E+3	4,637209E+1	3,495312E+3	4,485578E+1	3,495312E+3	4,669847E+1	3,495312E+3	2,820990E+1	3,495312E+3	4,207044E+1	3,495312E+3	3,772491E+1	3,495312E+3	4,714960E+1	3,495312E+3	4,762852E+1	3,495312E+3	4,564629E+1
3,496875E+3	4,646216E+1	3,496875E+3	4,537782E+1	3,496875E+3	4,726174E+1	3,496875E+3	4,772895E+1	3,496875E+3	4,878586E+1	3,496875E+3	4,838939E+1	3,496875E+3	4,412676E+1	3,496875E+3	3,116685E+1	3,496875E+3	3,084076E+1	3,496875E+3	3,554925E+1	3,496875E+3	3,192538E+1	3,496875E+3	3,757997E+1	3,496875E+3	4,135964E+1	3,496875E+3	3,799489E+1	3,496875E+3	2,876860E+1	3,496875E+3	4,609625E+1	3,496875E+3	4,584693E+1	3,496875E+3	4,513227E+1	3,496875E+3	2,762470E+1	3,496875E+3	4,157658E+1	3,496875E+3	3,777259E+1	3,496875E+3	4,666563E+1	3,496875E+3	4,700604E+1	3,496875E+3	4,603050E+1
3,498437E+3	4,678093E+1	3,498437E+3	4,581763E+1	3,498437E+3	4,567968E+1	3,498437E+3	4,761702E+1	3,498437E+3	4,731768E+1	3,498437E+3	4,920016E+1	3,498437E+3	4,490720E+1	3,498437E+3	3,132123E+1	3,498437E+3	3,166337E+1	3,498437E+3	3,616188E+1	3,498437E+3	3,206672E+1	3,498437E+3	3,909324E+1	3,498437E+3	4,247402E+1	3,498437E+3	3,923478E+1	3,498437E+3	2,927163E+1	3,498437E+3	4,526617E+1	3,498437E+3	4,574270E+1	3,498437E+3	4,612421E+1	3,498437E+3	2,702762E+1	3,498437E+3	4,221771E+1	3,498437E+3	3,809785E+1	3,498437E+3	4,615537E+1	3,498437E+3	4,665553E+1	3,498437E+3	4,493960E+1
3,500000E+3	4,710190E+1	3,500000E+3	4,590650E+1	3,500000E+3	4,654592E+1	3,500000E+3	4,870932E+1	3,500000E+3	4,889228E+1	3,500000E+3	5,010480E+1	3,500000E+3	4,474353E+1	3,500000E+3	3,156262E+1	3,500000E+3	3,280348E+1	3,500000E+3	3,681187E+1	3,500000E+3	3,266735E+1	3,500000E+3	4,033408E+1	3,500000E+3	4,245195E+1	3,500000E+3	4,060790E+1	3,500000E+3	2,748827E+1	3,500000E+3	4,504775E+1	3,500000E+3	4,499301E+1	3,500000E+3	4,575117E+1	3,500000E+3	2,912231E+1	3,500000E+3	4,356706E+1	3,500000E+3	3,944742E+1	3,500000E+3	4,622249E+1	3,500000E+3	4,587853E+1	3,500000E+3	4,570028E+1
3,501562E+3	4,563777E+1	3,501562E+3	4,657941E+1	3,501562E+3	4,634004E+1	3,501562E+3	4,884364E+1	3,501562E+3	4,931203E+1	3,501562E+3	4,928382E+1	3,501562E+3	4,373515E+1	3,501562E+3	3,131749E+1	3,501562E+3	3,200561E+1	3,501562E+3	3,639752E+1	3,501562E+3	3,308537E+1	3,501562E+3	3,995281E+1	3,501562E+3	4,375963E+1	3,501562E+3	3,991687E+1	3,501562E+3	2,779041E+1	3,501562E+3	4,530206E+1	3,501562E+3	4,354439E+1	3,501562E+3	4,573070E+1	3,501562E+3	2,937434E+1	3,501562E+3	4,420178E+1	3,501562E+3	3,968582E+1	3,501562E+3	4,707018E+1	3,501562E+3	4,762601E+1	3,501562E+3	4,683937E+1
3,503125E+3	4,604712E+1	3,503125E+3	4,652195E+1	3,503125E+3	4,613045E+1	3,503125E+3	4,782035E+1	3,503125E+3	4,857307E+1	3,503125E+3	4,876971E+1	3,503125E+3	4,503183E+1	3,503125E+3	3,235408E+1	3,503125E+3	3,234494E+1	3,503125E+3	3,622917E+1	3,503125E+3	3,264407E+1	3,503125E+3	3,870876E+1	3,503125E+3	4,345369E+1	3,503125E+3	4,077537E+1	3,503125E+3	2,981076E+1	3,503125E+3	4,566206E+1	3,503125E+3	4,393241E+1	3,503125E+3	4,691868E+1	3,503125E+3	2,874622E+1	3,503125E+3	4,492833E+1	3,503125E+3	4,012207E+1	3,503125E+3	4,766649E+1	3,503125E+3	4,884815E+1	3,503125E+3	4,611665E+1
3,504687E+3	4,703598E+1	3,504687E+3	4,651465E+1	3,504687E+3	4,553544E+1	3,504687E+3	4,720821E+1	3,504687E+3	4,795863E+1	3,504687E+3	4,870379E+1	3,504687E+3	4,625476E+1	3,504687E+3	3,355600E+1	3,504687E+3	3,424384E+1	3,504687E+3	3,707448E+1	3,504687E+3	3,238784E+1	3,504687E+3	3,877026E+1	3,504687E+3	4,502367E+1	3,504687E+3	4,162973E+1	3,504687E+3	2,939963E+1	3,504687E+3	4,652397E+1	3,504687E+3	4,387466E+1	3,504687E+3	4,650575E+1	3,504687E+3	2,967065E+1	3,504687E+3	4,554212E+1	3,504687E+3	4,007124E+1	3,504687E+3	4,710790E+1	3,504687E+3	4,796992E+1	3,504687E+3	4,655424E+1
3,506250E+3	4,559046E+1	3,506250E+3	4,635962E+1	3,506250E+3	4,615363E+1	3,506250E+3	4,767480E+1	3,506250E+3	4,831613E+1	3,506250E+3	4,911519E+1	3,506250E+3	4,696078E+1	3,506250E+3	3,411611E+1	3,506250E+3	3,512913E+1	3,506250E+3	3,761605E+1	3,506250E+3	3,304510E+1	3,506250E+3	3,858093E+1	3,506250E+3	4,597125E+1	3,506250E+3	4,165998E+1	3,506250E+3	2,957099E+1	3,506250E+3	4,577257E+1	3,506250E+3	4,378834E+1	3,506250E+3	4,502774E+1	3,506250E+3	2,971705E+1	3,506250E+3	4,616275E+1	3,506250E+3	4,090170E+1	3,506250E+3	4,701494E+1	3,506250E+3	4,801005E+1	3,506250E+3	4,754667E+1
3,507812E+3	4,636559E+1	3,507812E+3	4,508132E+1	3,507812E+3	4,568274E+1	3,507812E+3	4,773473E+1	3,507812E+3	4,777348E+1	3,507812E+3	4,912102E+1	3,507812E+3	4,694396E+1	3,507812E+3	3,427996E+1	3,507812E+3	3,588279E+1	3,507812E+3	3,753078E+1	3,507812E+3	3,330798E+1	3,507812E+3	3,839277E+1	3,507812E+3	4,603252E+1	3,507812E+3	4,315259E+1	3,507812E+3	3,047451E+1	3,507812E+3	4,371711E+1	3,507812E+3	4,418903E+1	3,507812E+3	4,502789E+1	3,507812E+3	2,981109E+1	3,507812E+3	4,575811E+1	3,507812E+3	4,245391E+1	3,507812E+3	4,766987E+1	3,507812E+3	4,765264E+1	3,507812E+3	4,764189E+1
3,509375E+3	4,491801E+1	3,509375E+3	4,576468E+1	3,509375E+3	4,633590E+1	3,509375E+3	4,816578E+1	3,509375E+3	4,893275E+1	3,509375E+3	4,962146E+1	3,509375E+3	4,694014E+1	3,509375E+3	3,412782E+1	3,509375E+3	3,576403E+1	3,509375E+3	3,822514E+1	3,509375E+3	3,302350E+1	3,509375E+3	3,941713E+1	3,509375E+3	4,647809E+1	3,509375E+3	4,446805E+1	3,509375E+3	3,113760E+1	3,509375E+3	4,419274E+1	3,509375E+3	4,466212E+1	3,509375E+3	4,571357E+1	3,509375E+3	3,183099E+1	3,509375E+3	4,650005E+1	3,509375E+3	4,336137E+1	3,509375E+3	4,755050E+1	3,509375E+3	4,707355E+1	3,509375E+3	4,764471E+1
3,510937E+3	4,545603E+1	3,510937E+3	4,620321E+1	3,510937E+3	4,553947E+1	3,510937E+3	4,873749E+1	3,510937E+3	4,841238E+1	3,510937E+3	4,954116E+1	3,510937E+3	4,792704E+1	3,510937E+3	3,491769E+1	3,510937E+3	3,594860E+1	3,510937E+3	4,027373E+1	3,510937E+3	3,337118E+1	3,510937E+3	3,825039E+1	3,510937E+3	4,717421E+1	3,510937E+3	4,423248E+1	3,510937E+3	3,252608E+1	3,510937E+3	4,578165E+1	3,510937E+3	4,451559E+1	3,510937E+3	4,512469E+1	3,510937E+3	3,207311E+1	3,510937E+3	4,757067E+1	3,510937E+3	4,353535E+1	3,510937E+3	4,723077E+1	3,510937E+3	4,744902E+1	3,510937E+3	4,737169E+1
3,512500E+3	4,523446E+1	3,512500E+3	4,534942E+1	3,512500E+3	4,669177E+1	3,512500E+3	4,816531E+1	3,512500E+3	4,685738E+1	3,512500E+3	4,972752E+1	3,512500E+3	4,776762E+1	3,512500E+3	3,583738E+1	3,512500E+3	3,697175E+1	3,512500E+3	4,055545E+1	3,512500E+3	3,378385E+1	3,512500E+3	3,792129E+1	3,512500E+3	4,730605E+1	3,512500E+3	4,363104E+1	3,512500E+3	3,346042E+1	3,512500E+3	4,601318E+1	3,512500E+3	4,414405E+1	3,512500E+3	4,479176E+1	3,512500E+3	3,249339E+1	3,512500E+3	4,726201E+1	3,512500E+3	4,411218E+1	3,512500E+3	4,746156E+1	3,512500E+3	4,794095E+1	3,512500E+3	4,747022E+1
3,514062E+3	4,538547E+1	3,514062E+3	4,432347E+1	3,514062E+3	4,670416E+1	3,514062E+3	4,787874E+1	3,514062E+3	4,770563E+1	3,514062E+3	4,919341E+1	3,514062E+3	4,968403E+1	3,514062E+3	3,627306E+1	3,514062E+3	3,820626E+1	3,514062E+3	4,084181E+1	3,514062E+3	3,490348E+1	3,514062E+3	3,734321E+1	3,514062E+3	4,704949E+1	3,514062E+3	4,503232E+1	3,514062E+3	3,418741E+1	3,514062E+3	4,495558E+1	3,514062E+3	4,398262E+1	3,514062E+3	4,483209E+1	3,514062E+3	3,383140E+1	3,514062E+3	4,858167E+1	3,514062E+3	4,437174E+1	3,514062E+3	4,688231E+1	3,514062E+3	4,690932E+1	3,514062E+3	4,709654E+1
3,515625E+3	4,472909E+1	3,515625E+3	4,503798E+1	3,515625E+3	4,564731E+1	3,515625E+3	4,702385E+1	3,515625E+3	4,910136E+1	3,515625E+3	4,829404E+1	3,515625E+3	4,977876E+1	3,515625E+3	3,794451E+1	3,515625E+3	3,785795E+1	3,515625E+3	4,214847E+1	3,515625E+3	3,395162E+1	3,515625E+3	3,843183E+1	3,515625E+3	4,691225E+1	3,515625E+3	4,622741E+1	3,515625E+3	3,512850E+1	3,515625E+3	4,505577E+1	3,515625E+3	4,327027E+1	3,515625E+3	4,624176E+1	3,515625E+3	3,391246E+1	3,515625E+3	5,011337E+1	3,515625E+3	4,547257E+1	3,515625E+3	4,771880E+1	3,515625E+3	4,818619E+1	3,515625E+3	4,674493E+1
3,517187E+3	4,566678E+1	3,517187E+3	4,482051E+1	3,517187E+3	4,560252E+1	3,517187E+3	4,840648E+1	3,517187E+3	4,828583E+1	3,517187E+3	4,966615E+1	3,517187E+3	5,097880E+1	3,517187E+3	3,750134E+1	3,517187E+3	3,791295E+1	3,517187E+3	4,308694E+1	3,517187E+3	3,302376E+1	3,517187E+3	3,844691E+1	3,517187E+3	4,868172E+1	3,517187E+3	4,688219E+1	3,517187E+3	3,547683E+1	3,517187E+3	4,482924E+1	3,517187E+3	4,318785E+1	3,517187E+3	4,624758E+1	3,517187E+3	3,538531E+1	3,517187E+3	5,043635E+1	3,517187E+3	4,516058E+1	3,517187E+3	4,745954E+1	3,517187E+3	4,879250E+1	3,517187E+3	4,809648E+1
3,518750E+3	4,528466E+1	3,518750E+3	4,517082E+1	3,518750E+3	4,641698E+1	3,518750E+3	4,800350E+1	3,518750E+3	4,829442E+1	3,518750E+3	4,974169E+1	3,518750E+3	5,136566E+1	3,518750E+3	3,845788E+1	3,518750E+3	3,943743E+1	3,518750E+3	4,340196E+1	3,518750E+3	3,538973E+1	3,518750E+3	3,761459E+1	3,518750E+3	4,920185E+1	3,518750E+3	4,719397E+1	3,518750E+3	3,674413E+1	3,518750E+3	4,432647E+1	3,518750E+3	4,347306E+1	3,518750E+3	4,553580E+1	3,518750E+3	3,692714E+1	3,518750E+3	5,061969E+1	3,518750E+3	4,550120E+1	3,518750E+3	4,815515E+1	3,518750E+3	4,891759E+1	3,518750E+3	4,712286E+1
3,520312E+3	4,422679E+1	3,520312E+3	4,492286E+1	3,520312E+3	4,527943E+1	3,520312E+3	4,737832E+1	3,520312E+3	4,874523E+1	3,520312E+3	4,903415E+1	3,520312E+3	5,200257E+1	3,520312E+3	3,852246E+1	3,520312E+3	4,064437E+1	3,520312E+3	4,374074E+1	3,520312E+3	3,605446E+1	3,520312E+3	3,806136E+1	3,520312E+3	5,092874E+1	3,520312E+3	4,668361E+1	3,520312E+3	3,687945E+1	3,520312E+3	4,541616E+1	3,520312E+3	4,323239E+1	3,520312E+3	4,541122E+1	3,520312E+3	3,674792E+1	3,520312E+3	5,147626E+1	3,520312E+3	4,696686E+1	3,520312E+3	4,796704E+1	3,520312E+3	4,941283E+1	3,520312E+3	4,714443E+1
3,521875E+3	4,496989E+1	3,521875E+3	4,602456E+1	3,521875E+3	4,529433E+1	3,521875E+3	4,844699E+1	3,521875E+3	4,814893E+1	3,521875E+3	4,785039E+1	3,521875E+3	5,238898E+1	3,521875E+3	3,838931E+1	3,521875E+3	4,006582E+1	3,521875E+3	4,333689E+1	3,521875E+3	3,657923E+1	3,521875E+3	3,827337E+1	3,521875E+3	5,153044E+1	3,521875E+3	4,678848E+1	3,521875E+3	3,664164E+1	3,521875E+3	4,630095E+1	3,521875E+3	4,376661E+1	3,521875E+3	4,490421E+1	3,521875E+3	3,696616E+1	3,521875E+3	5,230839E+1	3,521875E+3	4,712978E+1	3,521875E+3	4,797850E+1	3,521875E+3	4,922803E+1	3,521875E+3	4,715393E+1
3,523437E+3	4,460296E+1	3,523437E+3	4,502429E+1	3,523437E+3	4,501290E+1	3,523437E+3	4,752009E+1	3,523437E+3	4,934877E+1	3,523437E+3	4,821789E+1	3,523437E+3	5,274401E+1	3,523437E+3	3,962303E+1	3,523437E+3	4,146952E+1	3,523437E+3	4,278781E+1	3,523437E+3	3,695613E+1	3,523437E+3	3,753793E+1	3,523437E+3	5,081490E+1	3,523437E+3	4,711217E+1	3,523437E+3	3,782906E+1	3,523437E+3	4,574713E+1	3,523437E+3	4,300068E+1	3,523437E+3	4,556585E+1	3,523437E+3	3,681672E+1	3,523437E+3	5,314147E+1	3,523437E+3	4,693420E+1	3,523437E+3	4,845593E+1	3,523437E+3	4,869129E+1	3,523437E+3	4,642555E+1
3,525000E+3	4,528020E+1	3,525000E+3	4,500255E+1	3,525000E+3	4,446748E+1	3,525000E+3	4,761773E+1	3,525000E+3	4,853860E+1	3,525000E+3	4,888128E+1	3,525000E+3	5,297300E+1	3,525000E+3	4,063663E+1	3,525000E+3	4,328793E+1	3,525000E+3	4,285369E+1	3,525000E+3	3,775804E+1	3,525000E+3	3,745204E+1	3,525000E+3	5,137516E+1	3,525000E+3	4,848167E+1	3,525000E+3	3,878277E+1	3,525000E+3	4,430181E+1	3,525000E+3	4,197358E+1	3,525000E+3	4,571093E+1	3,525000E+3	3,889545E+1	3,525000E+3	5,385984E+1	3,525000E+3	4,804037E+1	3,525000E+3	4,814218E+1	3,525000E+3	4,884057E+1	3,525000E+3	4,792697E+1
