Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
2,171875E+3	1,894218E+0	2,171875E+3	-1,410995E+0	2,171875E+3	1,926316E+0	2,171875E+3	-1,393051E+0	2,171875E+3	1,931160E+0	2,171875E+3	-1,406071E+0	2,171875E+3	1,920507E+0	2,171875E+3	-1,384119E+0
2,173437E+3	1,832839E+0	2,173437E+3	-1,398289E+0	2,173437E+3	1,845091E+0	2,173437E+3	-1,386600E+0	2,173437E+3	1,864131E+0	2,173437E+3	-1,387095E+0	2,173437E+3	1,855590E+0	2,173437E+3	-1,369656E+0
2,175000E+3	1,777766E+0	2,175000E+3	-1,364765E+0	2,175000E+3	1,783810E+0	2,175000E+3	-1,357083E+0	2,175000E+3	1,791181E+0	2,175000E+3	-1,369478E+0	2,175000E+3	1,787931E+0	2,175000E+3	-1,342051E+0
2,176562E+3	1,716225E+0	2,176562E+3	-1,331472E+0	2,176562E+3	1,722152E+0	2,176562E+3	-1,334400E+0	2,176562E+3	1,734737E+0	2,176562E+3	-1,336584E+0	2,176562E+3	1,730657E+0	2,176562E+3	-1,322326E+0
2,178125E+3	1,652136E+0	2,178125E+3	-1,294051E+0	2,178125E+3	1,660472E+0	2,178125E+3	-1,298396E+0	2,178125E+3	1,665070E+0	2,178125E+3	-1,295425E+0	2,178125E+3	1,669851E+0	2,178125E+3	-1,292990E+0
2,179687E+3	1,585101E+0	2,179687E+3	-1,264096E+0	2,179687E+3	1,611408E+0	2,179687E+3	-1,256092E+0	2,179687E+3	1,622932E+0	2,179687E+3	-1,258435E+0	2,179687E+3	1,616971E+0	2,179687E+3	-1,252665E+0
2,181250E+3	1,537508E+0	2,181250E+3	-1,200979E+0	2,181250E+3	1,560417E+0	2,181250E+3	-1,219298E+0	2,181250E+3	1,567122E+0	2,181250E+3	-1,213374E+0	2,181250E+3	1,564267E+0	2,181250E+3	-1,214422E+0
2,182812E+3	1,502175E+0	2,182812E+3	-1,159569E+0	2,182812E+3	1,509712E+0	2,182812E+3	-1,176205E+0	2,182812E+3	1,524461E+0	2,182812E+3	-1,181616E+0	2,182812E+3	1,514413E+0	2,182812E+3	-1,170495E+0
2,184375E+3	1,455028E+0	2,184375E+3	-1,120388E+0	2,184375E+3	1,478939E+0	2,184375E+3	-1,120090E+0	2,184375E+3	1,482375E+0	2,184375E+3	-1,129749E+0	2,184375E+3	1,467523E+0	2,184375E+3	-1,124324E+0
2,185937E+3	1,410938E+0	2,185937E+3	-1,085366E+0	2,185937E+3	1,427572E+0	2,185937E+3	-1,069126E+0	2,185937E+3	1,432005E+0	2,185937E+3	-1,078146E+0	2,185937E+3	1,429238E+0	2,185937E+3	-1,077076E+0
2,187500E+3	1,374610E+0	2,187500E+3	-1,029799E+0	2,187500E+3	1,396184E+0	2,187500E+3	-1,022477E+0	2,187500E+3	1,396562E+0	2,187500E+3	-1,027990E+0	2,187500E+3	1,392613E+0	2,187500E+3	-1,017632E+0
2,189062E+3	1,349142E+0	2,189062E+3	-9,670928E-1	2,189062E+3	1,361352E+0	2,189062E+3	-9,773342E-1	2,189062E+3	1,361832E+0	2,189062E+3	-9,752678E-1	2,189062E+3	1,369794E+0	2,189062E+3	-9,681028E-1
2,190625E+3	1,316961E+0	2,190625E+3	-9,028428E-1	2,190625E+3	1,324125E+0	2,190625E+3	-9,185032E-1	2,190625E+3	1,331877E+0	2,190625E+3	-9,220701E-1	2,190625E+3	1,331489E+0	2,190625E+3	-9,164433E-1
2,192187E+3	1,294440E+0	2,192187E+3	-8,596594E-1	2,192187E+3	1,291434E+0	2,192187E+3	-8,648753E-1	2,192187E+3	1,309489E+0	2,192187E+3	-8,627981E-1	2,192187E+3	1,306749E+0	2,192187E+3	-8,594078E-1
2,193750E+3	1,271918E+0	2,193750E+3	-8,033815E-1	2,193750E+3	1,274311E+0	2,193750E+3	-8,045595E-1	2,193750E+3	1,288349E+0	2,193750E+3	-8,096858E-1	2,193750E+3	1,294811E+0	2,193750E+3	-8,065234E-1
2,195312E+3	1,255960E+0	2,195312E+3	-7,393906E-1	2,195312E+3	1,259990E+0	2,195312E+3	-7,438353E-1	2,195312E+3	1,273198E+0	2,195312E+3	-7,409316E-1	2,195312E+3	1,272194E+0	2,195312E+3	-7,443012E-1
2,196875E+3	1,242387E+0	2,196875E+3	-6,710990E-1	2,196875E+3	1,249013E+0	2,196875E+3	-6,770290E-1	2,196875E+3	1,258293E+0	2,196875E+3	-6,854806E-1	2,196875E+3	1,261572E+0	2,196875E+3	-6,858139E-1
2,198437E+3	1,239054E+0	2,198437E+3	-6,020970E-1	2,198437E+3	1,240224E+0	2,198437E+3	-6,187760E-1	2,198437E+3	1,250085E+0	2,198437E+3	-6,217785E-1	2,198437E+3	1,248149E+0	2,198437E+3	-6,254134E-1
2,200000E+3	1,241679E+0	2,200000E+3	-5,443256E-1	2,200000E+3	1,239285E+0	2,200000E+3	-5,646970E-1	2,200000E+3	1,246609E+0	2,200000E+3	-5,530789E-1	2,200000E+3	1,241499E+0	2,200000E+3	-5,588762E-1
2,201562E+3	1,251539E+0	2,201562E+3	-4,719283E-1	2,201562E+3	1,237242E+0	2,201562E+3	-4,831129E-1	2,201562E+3	1,247035E+0	2,201562E+3	-4,923974E-1	2,201562E+3	1,241966E+0	2,201562E+3	-4,973859E-1
2,203125E+3	1,249967E+0	2,203125E+3	-4,137817E-1	2,203125E+3	1,246483E+0	2,203125E+3	-4,162020E-1	2,203125E+3	1,245159E+0	2,203125E+3	-4,304727E-1	2,203125E+3	1,250507E+0	2,203125E+3	-4,287275E-1
2,204687E+3	1,258054E+0	2,204687E+3	-3,570480E-1	2,204687E+3	1,258098E+0	2,204687E+3	-3,608248E-1	2,204687E+3	1,257898E+0	2,204687E+3	-3,646445E-1	2,204687E+3	1,259259E+0	2,204687E+3	-3,732602E-1
2,206250E+3	1,277462E+0	2,206250E+3	-2,809310E-1	2,206250E+3	1,278191E+0	2,206250E+3	-2,989655E-1	2,206250E+3	1,276245E+0	2,206250E+3	-2,974429E-1	2,206250E+3	1,280767E+0	2,206250E+3	-2,983667E-1
2,207812E+3	1,302023E+0	2,207812E+3	-2,244683E-1	2,207812E+3	1,295780E+0	2,207812E+3	-2,331621E-1	2,207812E+3	1,291584E+0	2,207812E+3	-2,374573E-1	2,207812E+3	1,297975E+0	2,207812E+3	-2,482286E-1
2,209375E+3	1,330316E+0	2,209375E+3	-1,635503E-1	2,209375E+3	1,321161E+0	2,209375E+3	-1,622226E-1	2,209375E+3	1,322805E+0	2,209375E+3	-1,821057E-1	2,209375E+3	1,324587E+0	2,209375E+3	-1,701631E-1
2,210937E+3	1,361810E+0	2,210937E+3	-1,010584E-1	2,210937E+3	1,361532E+0	2,210937E+3	-1,074521E-1	2,210937E+3	1,357633E+0	2,210937E+3	-1,108039E-1	2,210937E+3	1,343791E+0	2,210937E+3	-1,161934E-1
2,212500E+3	1,399980E+0	2,212500E+3	-5,694180E-2	2,212500E+3	1,394865E+0	2,212500E+3	-5,653846E-2	2,212500E+3	1,386148E+0	2,212500E+3	-6,249983E-2	2,212500E+3	1,384360E+0	2,212500E+3	-6,166962E-2
2,214062E+3	1,447141E+0	2,214062E+3	8,419776E-3	2,214062E+3	1,439071E+0	2,214062E+3	-7,681641E-4	2,214062E+3	1,440134E+0	2,214062E+3	3,680831E-3	2,214062E+3	1,433420E+0	2,214062E+3	-4,184346E-3
2,215625E+3	1,492939E+0	2,215625E+3	4,388537E-2	2,215625E+3	1,483803E+0	2,215625E+3	5,027414E-2	2,215625E+3	1,487477E+0	2,215625E+3	4,298522E-2	2,215625E+3	1,486032E+0	2,215625E+3	4,376213E-2
2,217187E+3	1,592840E+0	2,217187E+3	1,093783E-1	2,217187E+3	1,544075E+0	2,217187E+3	8,960643E-2	2,217187E+3	1,538377E+0	2,217187E+3	8,722208E-2	2,217187E+3	1,529345E+0	2,217187E+3	8,711676E-2
2,218750E+3	1,620552E+0	2,218750E+3	1,346555E-1	2,218750E+3	1,627623E+0	2,218750E+3	1,315076E-1	2,218750E+3	1,600977E+0	2,218750E+3	1,326930E-1	2,218750E+3	1,589098E+0	2,218750E+3	1,304507E-1
2,220312E+3	1,642381E+0	2,220312E+3	1,498333E-1	2,220312E+3	1,664230E+0	2,220312E+3	1,647212E-1	2,220312E+3	1,652586E+0	2,220312E+3	1,642783E-1	2,220312E+3	1,646600E+0	2,220312E+3	1,528563E-1
2,221875E+3	1,689643E+0	2,221875E+3	1,526824E-1	2,221875E+3	1,705938E+0	2,221875E+3	1,786229E-1	2,221875E+3	1,718488E+0	2,221875E+3	1,841375E-1	2,221875E+3	1,714144E+0	2,221875E+3	1,811559E-1
2,223437E+3	1,792657E+0	2,223437E+3	1,817045E-1	2,223437E+3	1,796308E+0	2,223437E+3	1,970510E-1	2,223437E+3	1,789159E+0	2,223437E+3	2,055715E-1	2,223437E+3	1,776987E+0	2,223437E+3	2,009480E-1
2,225000E+3	1,868741E+0	2,225000E+3	1,999012E-1	2,225000E+3	1,851429E+0	2,225000E+3	2,119197E-1	2,225000E+3	1,844299E+0	2,225000E+3	2,174574E-1	2,225000E+3	1,836208E+0	2,225000E+3	2,151436E-1
2,226562E+3	1,918911E+0	2,226562E+3	2,068538E-1	2,226562E+3	1,920621E+0	2,226562E+3	2,156567E-1	2,226562E+3	1,906412E+0	2,226562E+3	2,190017E-1	2,226562E+3	1,903843E+0	2,226562E+3	2,185882E-1
2,228125E+3	1,980779E+0	2,228125E+3	2,001546E-1	2,228125E+3	1,972382E+0	2,228125E+3	2,096765E-1	2,228125E+3	1,970582E+0	2,228125E+3	2,118219E-1	2,228125E+3	1,959105E+0	2,228125E+3	2,288223E-1
2,229687E+3	2,031223E+0	2,229687E+3	1,839138E-1	2,229687E+3	2,031923E+0	2,229687E+3	2,025433E-1	2,229687E+3	2,032927E+0	2,229687E+3	2,108850E-1	2,229687E+3	2,013888E+0	2,229687E+3	2,094392E-1
2,231250E+3	2,075309E+0	2,231250E+3	1,712094E-1	2,231250E+3	2,085355E+0	2,231250E+3	1,839643E-1	2,231250E+3	2,085075E+0	2,231250E+3	1,990457E-1	2,231250E+3	2,058993E+0	2,231250E+3	1,942680E-1
2,232812E+3	2,128144E+0	2,232812E+3	1,543843E-1	2,232812E+3	2,123797E+0	2,232812E+3	1,657379E-1	2,232812E+3	2,119159E+0	2,232812E+3	1,847446E-1	2,232812E+3	2,102523E+0	2,232812E+3	1,808980E-1
2,234375E+3	2,165661E+0	2,234375E+3	1,313612E-1	2,234375E+3	2,162201E+0	2,234375E+3	1,445257E-1	2,234375E+3	2,169936E+0	2,234375E+3	1,574228E-1	2,234375E+3	2,151827E+0	2,234375E+3	1,573748E-1
2,235937E+3	2,177999E+0	2,235937E+3	1,083123E-1	2,235937E+3	2,200096E+0	2,235937E+3	1,241366E-1	2,235937E+3	2,199436E+0	2,235937E+3	1,477597E-1	2,235937E+3	2,183230E+0	2,235937E+3	1,423296E-1
2,237500E+3	2,211186E+0	2,237500E+3	9,271572E-2	2,237500E+3	2,220390E+0	2,237500E+3	1,043509E-1	2,237500E+3	2,237708E+0	2,237500E+3	1,188764E-1	2,237500E+3	2,212560E+0	2,237500E+3	1,292791E-1
2,239062E+3	2,231768E+0	2,239062E+3	6,884041E-2	2,239062E+3	2,248148E+0	2,239062E+3	8,297176E-2	2,239062E+3	2,251358E+0	2,239062E+3	1,004887E-1	2,239062E+3	2,239820E+0	2,239062E+3	1,104844E-1
2,240625E+3	2,251314E+0	2,240625E+3	6,677627E-2	2,240625E+3	2,275597E+0	2,240625E+3	7,656017E-2	2,240625E+3	2,274231E+0	2,240625E+3	8,617811E-2	2,240625E+3	2,264243E+0	2,240625E+3	9,622222E-2
2,242187E+3	2,272156E+0	2,242187E+3	5,314657E-2	2,242187E+3	2,286521E+0	2,242187E+3	6,706300E-2	2,242187E+3	2,295280E+0	2,242187E+3	7,406565E-2	2,242187E+3	2,278113E+0	2,242187E+3	8,903943E-2
2,243750E+3	2,293627E+0	2,243750E+3	5,578923E-2	2,243750E+3	2,298411E+0	2,243750E+3	5,033003E-2	2,243750E+3	2,309876E+0	2,243750E+3	6,238234E-2	2,243750E+3	2,300818E+0	2,243750E+3	8,181743E-2
2,245312E+3	2,305449E+0	2,245312E+3	4,499080E-2	2,245312E+3	2,319158E+0	2,245312E+3	5,066022E-2	2,245312E+3	2,330427E+0	2,245312E+3	5,902060E-2	2,245312E+3	2,319135E+0	2,245312E+3	7,660282E-2
2,246875E+3	2,325939E+0	2,246875E+3	3,806240E-2	2,246875E+3	2,336462E+0	2,246875E+3	5,406640E-2	2,246875E+3	2,347256E+0	2,246875E+3	5,712097E-2	2,246875E+3	2,340657E+0	2,246875E+3	7,920678E-2
2,248437E+3	2,336188E+0	2,248437E+3	5,285307E-2	2,248437E+3	2,360203E+0	2,248437E+3	5,605137E-2	2,248437E+3	2,365401E+0	2,248437E+3	6,048712E-2	2,248437E+3	2,365649E+0	2,248437E+3	8,268086E-2
2,250000E+3	2,366338E+0	2,250000E+3	5,618625E-2	2,250000E+3	2,380879E+0	2,250000E+3	6,201620E-2	2,250000E+3	2,387591E+0	2,250000E+3	7,066887E-2	2,250000E+3	2,396976E+0	2,250000E+3	8,139771E-2
2,251562E+3	2,408933E+0	2,251562E+3	6,467855E-2	2,251562E+3	2,413429E+0	2,251562E+3	6,400218E-2	2,251562E+3	2,418419E+0	2,251562E+3	7,723187E-2	2,251562E+3	2,426499E+0	2,251562E+3	8,998553E-2
2,253125E+3	2,439266E+0	2,253125E+3	7,663333E-2	2,253125E+3	2,442553E+0	2,253125E+3	7,432755E-2	2,253125E+3	2,454149E+0	2,253125E+3	8,061620E-2	2,253125E+3	2,463357E+0	2,253125E+3	9,184336E-2
2,254687E+3	2,472344E+0	2,254687E+3	8,435515E-2	2,254687E+3	2,476836E+0	2,254687E+3	7,783781E-2	2,254687E+3	2,488519E+0	2,254687E+3	8,356504E-2	2,254687E+3	2,498323E+0	2,254687E+3	1,027572E-1
2,256250E+3	2,520292E+0	2,256250E+3	9,442205E-2	2,256250E+3	2,518434E+0	2,256250E+3	7,452223E-2	2,256250E+3	2,534028E+0	2,256250E+3	8,627397E-2	2,256250E+3	2,545786E+0	2,256250E+3	1,057481E-1
2,257812E+3	2,568548E+0	2,257812E+3	9,794839E-2	2,257812E+3	2,576236E+0	2,257812E+3	7,282510E-2	2,257812E+3	2,576733E+0	2,257812E+3	9,050760E-2	2,257812E+3	2,590827E+0	2,257812E+3	1,071533E-1
2,259375E+3	2,622873E+0	2,259375E+3	9,958108E-2	2,259375E+3	2,620099E+0	2,259375E+3	8,457829E-2	2,259375E+3	2,635474E+0	2,259375E+3	9,555582E-2	2,259375E+3	2,652637E+0	2,259375E+3	1,116359E-1
2,260937E+3	2,681756E+0	2,260937E+3	8,529918E-2	2,260937E+3	2,679541E+0	2,260937E+3	7,665253E-2	2,260937E+3	2,694537E+0	2,260937E+3	7,797501E-2	2,260937E+3	2,708627E+0	2,260937E+3	1,019680E-1
2,262500E+3	2,759573E+0	2,262500E+3	6,395548E-2	2,262500E+3	2,767779E+0	2,262500E+3	6,060431E-2	2,262500E+3	2,765963E+0	2,262500E+3	6,198940E-2	2,262500E+3	2,785122E+0	2,262500E+3	8,849094E-2
2,264062E+3	2,839790E+0	2,264062E+3	5,009360E-2	2,264062E+3	2,826723E+0	2,264062E+3	3,485026E-2	2,264062E+3	2,832691E+0	2,264062E+3	3,724309E-2	2,264062E+3	2,851664E+0	2,264062E+3	5,603735E-2
2,265625E+3	2,890353E+0	2,265625E+3	-6,234427E-3	2,265625E+3	2,886970E+0	2,265625E+3	4,651550E-3	2,265625E+3	2,902077E+0	2,265625E+3	1,210684E-3	2,265625E+3	2,938873E+0	2,265625E+3	-7,179893E-3
2,267187E+3	2,970098E+0	2,267187E+3	-6,404957E-2	2,267187E+3	2,980890E+0	2,267187E+3	-5,734874E-2	2,267187E+3	2,980098E+0	2,267187E+3	-4,554571E-2	2,267187E+3	3,006720E+0	2,267187E+3	-5,012619E-2
2,268750E+3	3,036140E+0	2,268750E+3	-1,219840E-1	2,268750E+3	3,040360E+0	2,268750E+3	-1,391493E-1	2,268750E+3	3,043707E+0	2,268750E+3	-1,027408E-1	2,268750E+3	3,070762E+0	2,268750E+3	-1,032004E-1
2,270312E+3	3,107143E+0	2,270312E+3	-2,131923E-1	2,270312E+3	3,088348E+0	2,270312E+3	-1,963810E-1	2,270312E+3	3,107252E+0	2,270312E+3	-1,814153E-1	2,270312E+3	3,135957E+0	2,270312E+3	-2,002977E-1
2,271875E+3	3,129708E+0	2,271875E+3	-3,059757E-1	2,271875E+3	3,138606E+0	2,271875E+3	-2,772879E-1	2,271875E+3	3,151541E+0	2,271875E+3	-2,863461E-1	2,271875E+3	3,173472E+0	2,271875E+3	-2,908408E-1
2,273437E+3	3,133204E+0	2,273437E+3	-4,076705E-1	2,273437E+3	3,166596E+0	2,273437E+3	-3,991004E-1	2,273437E+3	3,185498E+0	2,273437E+3	-3,964970E-1	2,273437E+3	3,196775E+0	2,273437E+3	-3,884493E-1
2,275000E+3	3,163190E+0	2,275000E+3	-5,210268E-1	2,275000E+3	3,178958E+0	2,275000E+3	-4,950468E-1	2,275000E+3	3,186468E+0	2,275000E+3	-5,018878E-1	2,275000E+3	3,207162E+0	2,275000E+3	-5,026453E-1
2,276562E+3	3,141502E+0	2,276562E+3	-6,733721E-1	2,276562E+3	3,175145E+0	2,276562E+3	-6,093613E-1	2,276562E+3	3,190868E+0	2,276562E+3	-6,023168E-1	2,276562E+3	3,210150E+0	2,276562E+3	-6,243357E-1
2,278125E+3	3,074686E+0	2,278125E+3	-7,758375E-1	2,278125E+3	3,125978E+0	2,278125E+3	-7,367328E-1	2,278125E+3	3,161836E+0	2,278125E+3	-7,125606E-1	2,278125E+3	3,168644E+0	2,278125E+3	-7,058571E-1
2,279687E+3	3,062078E+0	2,279687E+3	-7,979462E-1	2,279687E+3	3,082729E+0	2,279687E+3	-8,258250E-1	2,279687E+3	3,107413E+0	2,279687E+3	-8,027500E-1	2,279687E+3	3,099328E+0	2,279687E+3	-8,106660E-1
2,281250E+3	3,024208E+0	2,281250E+3	-8,297524E-1	2,281250E+3	3,026925E+0	2,281250E+3	-8,693926E-1	2,281250E+3	3,040576E+0	2,281250E+3	-8,800515E-1	2,281250E+3	3,049920E+0	2,281250E+3	-8,970806E-1
2,282812E+3	2,900619E+0	2,282812E+3	-9,260757E-1	2,282812E+3	2,956215E+0	2,282812E+3	-9,448812E-1	2,282812E+3	2,969878E+0	2,282812E+3	-9,424799E-1	2,282812E+3	2,976265E+0	2,282812E+3	-9,654724E-1
2,284375E+3	2,839455E+0	2,284375E+3	-9,685474E-1	2,284375E+3	2,866076E+0	2,284375E+3	-9,672253E-1	2,284375E+3	2,900854E+0	2,284375E+3	-9,890398E-1	2,284375E+3	2,907803E+0	2,284375E+3	-1,001079E+0
2,285937E+3	2,734507E+0	2,285937E+3	-9,960778E-1	2,285937E+3	2,797512E+0	2,285937E+3	-1,008949E+0	2,285937E+3	2,813586E+0	2,285937E+3	-1,032055E+0	2,285937E+3	2,824897E+0	2,285937E+3	-1,023378E+0
2,287500E+3	2,701607E+0	2,287500E+3	-9,897718E-1	2,287500E+3	2,726057E+0	2,287500E+3	-1,019675E+0	2,287500E+3	2,743901E+0	2,287500E+3	-1,038080E+0	2,287500E+3	2,736849E+0	2,287500E+3	-1,033835E+0
2,289062E+3	2,644271E+0	2,289062E+3	-9,683415E-1	2,289062E+3	2,649108E+0	2,289062E+3	-1,004757E+0	2,289062E+3	2,687186E+0	2,289062E+3	-1,011316E+0	2,289062E+3	2,674060E+0	2,289062E+3	-1,043085E+0
2,290625E+3	2,586270E+0	2,290625E+3	-9,484208E-1	2,290625E+3	2,621885E+0	2,290625E+3	-9,794454E-1	2,290625E+3	2,619224E+0	2,290625E+3	-9,971080E-1	2,290625E+3	2,632464E+0	2,290625E+3	-1,019667E+0
2,292187E+3	2,566187E+0	2,292187E+3	-9,275493E-1	2,292187E+3	2,566167E+0	2,292187E+3	-9,524044E-1	2,292187E+3	2,575457E+0	2,292187E+3	-9,818662E-1	2,292187E+3	2,585444E+0	2,292187E+3	-9,934725E-1
2,293750E+3	2,560608E+0	2,293750E+3	-9,127092E-1	2,293750E+3	2,544679E+0	2,293750E+3	-9,240296E-1	2,293750E+3	2,555471E+0	2,293750E+3	-9,458844E-1	2,293750E+3	2,558792E+0	2,293750E+3	-9,565192E-1
2,295312E+3	2,562083E+0	2,295312E+3	-8,802164E-1	2,295312E+3	2,545212E+0	2,295312E+3	-9,025965E-1	2,295312E+3	2,548580E+0	2,295312E+3	-9,196141E-1	2,295312E+3	2,552328E+0	2,295312E+3	-9,387999E-1
2,296875E+3	2,555460E+0	2,296875E+3	-8,475580E-1	2,296875E+3	2,542727E+0	2,296875E+3	-8,811301E-1	2,296875E+3	2,543980E+0	2,296875E+3	-9,013970E-1	2,296875E+3	2,548523E+0	2,296875E+3	-9,091556E-1
2,298437E+3	2,568189E+0	2,298437E+3	-8,400219E-1	2,298437E+3	2,556812E+0	2,298437E+3	-8,671689E-1	2,298437E+3	2,554148E+0	2,298437E+3	-8,879075E-1	2,298437E+3	2,550753E+0	2,298437E+3	-9,065424E-1
2,300000E+3	2,581844E+0	2,300000E+3	-8,634528E-1	2,300000E+3	2,576284E+0	2,300000E+3	-8,650802E-1	2,300000E+3	2,571575E+0	2,300000E+3	-8,779265E-1	2,300000E+3	2,562832E+0	2,300000E+3	-8,993158E-1
2,301562E+3	2,599538E+0	2,301562E+3	-8,768217E-1	2,301562E+3	2,587684E+0	2,301562E+3	-8,725975E-1	2,301562E+3	2,581309E+0	2,301562E+3	-8,898107E-1	2,301562E+3	2,576522E+0	2,301562E+3	-9,072871E-1
2,303125E+3	2,596259E+0	2,303125E+3	-9,031114E-1	2,303125E+3	2,603723E+0	2,303125E+3	-8,928482E-1	2,303125E+3	2,598984E+0	2,303125E+3	-9,154496E-1	2,303125E+3	2,593251E+0	2,303125E+3	-9,160881E-1
2,304687E+3	2,585928E+0	2,304687E+3	-9,374766E-1	2,304687E+3	2,611400E+0	2,304687E+3	-9,330945E-1	2,304687E+3	2,622587E+0	2,304687E+3	-9,459256E-1	2,304687E+3	2,600933E+0	2,304687E+3	-9,590964E-1
2,306250E+3	2,596630E+0	2,306250E+3	-9,745571E-1	2,306250E+3	2,606447E+0	2,306250E+3	-9,772314E-1	2,306250E+3	2,615930E+0	2,306250E+3	-9,791805E-1	2,306250E+3	2,590662E+0	2,306250E+3	-9,928576E-1
2,307812E+3	2,601148E+0	2,307812E+3	-1,006658E+0	2,307812E+3	2,595523E+0	2,307812E+3	-1,020056E+0	2,307812E+3	2,588696E+0	2,307812E+3	-1,019093E+0	2,307812E+3	2,567541E+0	2,307812E+3	-1,030500E+0
2,309375E+3	2,583123E+0	2,309375E+3	-1,043673E+0	2,309375E+3	2,555721E+0	2,309375E+3	-1,048956E+0	2,309375E+3	2,561213E+0	2,309375E+3	-1,066439E+0	2,309375E+3	2,546800E+0	2,309375E+3	-1,061963E+0
2,310937E+3	2,535987E+0	2,310937E+3	-1,109255E+0	2,310937E+3	2,527070E+0	2,310937E+3	-1,087077E+0	2,310937E+3	2,541353E+0	2,310937E+3	-1,105144E+0	2,310937E+3	2,513600E+0	2,310937E+3	-1,095074E+0
2,312500E+3	2,478259E+0	2,312500E+3	-1,130845E+0	2,312500E+3	2,498658E+0	2,312500E+3	-1,109547E+0	2,312500E+3	2,478399E+0	2,312500E+3	-1,125140E+0	2,312500E+3	2,459315E+0	2,312500E+3	-1,122293E+0
2,314062E+3	2,439382E+0	2,314062E+3	-1,129624E+0	2,314062E+3	2,431449E+0	2,314062E+3	-1,123868E+0	2,314062E+3	2,417194E+0	2,314062E+3	-1,135020E+0	2,314062E+3	2,413029E+0	2,314062E+3	-1,140072E+0
2,315625E+3	2,366071E+0	2,315625E+3	-1,113577E+0	2,315625E+3	2,355870E+0	2,315625E+3	-1,141740E+0	2,315625E+3	2,364590E+0	2,315625E+3	-1,141512E+0	2,315625E+3	2,359797E+0	2,315625E+3	-1,142262E+0
2,317187E+3	2,314097E+0	2,317187E+3	-1,120208E+0	2,317187E+3	2,308157E+0	2,317187E+3	-1,121488E+0	2,317187E+3	2,304727E+0	2,317187E+3	-1,126692E+0	2,317187E+3	2,281578E+0	2,317187E+3	-1,120156E+0
2,318750E+3	2,259628E+0	2,318750E+3	-1,112312E+0	2,318750E+3	2,260111E+0	2,318750E+3	-1,112327E+0	2,318750E+3	2,257266E+0	2,318750E+3	-1,120073E+0	2,318750E+3	2,248170E+0	2,318750E+3	-1,105432E+0
2,320312E+3	2,205075E+0	2,320312E+3	-1,064581E+0	2,320312E+3	2,204673E+0	2,320312E+3	-1,075454E+0	2,320312E+3	2,206048E+0	2,320312E+3	-1,092720E+0	2,320312E+3	2,214571E+0	2,320312E+3	-1,096035E+0
2,321875E+3	2,157302E+0	2,321875E+3	-1,032783E+0	2,321875E+3	2,155869E+0	2,321875E+3	-1,040085E+0	2,321875E+3	2,155346E+0	2,321875E+3	-1,060292E+0	2,321875E+3	2,142918E+0	2,321875E+3	-1,058690E+0
2,323437E+3	2,129410E+0	2,323437E+3	-9,827243E-1	2,323437E+3	2,122456E+0	2,323437E+3	-9,994429E-1	2,323437E+3	2,128314E+0	2,323437E+3	-1,012722E+0	2,323437E+3	2,119229E+0	2,323437E+3	-1,015420E+0
2,325000E+3	2,104865E+0	2,325000E+3	-9,141558E-1	2,325000E+3	2,096491E+0	2,325000E+3	-9,636950E-1	2,325000E+3	2,094201E+0	2,325000E+3	-9,708402E-1	2,325000E+3	2,095317E+0	2,325000E+3	-9,665126E-1
2,326562E+3	2,081066E+0	2,326562E+3	-8,741106E-1	2,326562E+3	2,078595E+0	2,326562E+3	-9,018158E-1	2,326562E+3	2,073472E+0	2,326562E+3	-9,214984E-1	2,326562E+3	2,063348E+0	2,326562E+3	-9,072029E-1
2,328125E+3	2,063692E+0	2,328125E+3	-8,325113E-1	2,328125E+3	2,064015E+0	2,328125E+3	-8,462033E-1	2,328125E+3	2,061640E+0	2,328125E+3	-8,662651E-1	2,328125E+3	2,056098E+0	2,328125E+3	-8,601258E-1
2,329687E+3	2,066623E+0	2,329687E+3	-7,720687E-1	2,329687E+3	2,065973E+0	2,329687E+3	-7,920780E-1	2,329687E+3	2,051666E+0	2,329687E+3	-7,943691E-1	2,329687E+3	2,054936E+0	2,329687E+3	-8,048252E-1
2,331250E+3	2,084997E+0	2,331250E+3	-7,169101E-1	2,331250E+3	2,074603E+0	2,331250E+3	-7,388273E-1	2,331250E+3	2,058578E+0	2,331250E+3	-7,440599E-1	2,331250E+3	2,057330E+0	2,331250E+3	-7,502287E-1
2,332812E+3	2,114472E+0	2,332812E+3	-6,606172E-1	2,332812E+3	2,084813E+0	2,332812E+3	-6,685116E-1	2,332812E+3	2,075679E+0	2,332812E+3	-6,898615E-1	2,332812E+3	2,071345E+0	2,332812E+3	-6,852304E-1
