Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
3,792187E+3	5,978125E+1	3,792187E+3	6,965436E+1	3,792187E+3	7,955491E+1	3,792187E+3	8,926501E+1
3,793750E+3	6,001143E+1	3,793750E+3	7,027216E+1	3,793750E+3	7,910506E+1	3,793750E+3	8,994865E+1
3,795312E+3	6,068110E+1	3,795312E+3	7,067034E+1	3,795312E+3	7,906580E+1	3,795312E+3	9,038024E+1
3,796875E+3	6,130668E+1	3,796875E+3	6,908667E+1	3,796875E+3	7,994532E+1	3,796875E+3	9,049751E+1
3,798437E+3	6,032133E+1	3,798437E+3	6,893030E+1	3,798437E+3	8,051508E+1	3,798437E+3	9,003884E+1
3,800000E+3	5,972285E+1	3,800000E+3	6,977963E+1	3,800000E+3	7,957398E+1	3,800000E+3	9,035643E+1
3,801562E+3	5,912274E+1	3,801562E+3	6,873404E+1	3,801562E+3	7,992625E+1	3,801562E+3	8,993561E+1
3,803125E+3	5,967194E+1	3,803125E+3	6,997144E+1	3,803125E+3	7,933070E+1	3,803125E+3	8,971644E+1
3,804687E+3	6,088425E+1	3,804687E+3	7,033836E+1	3,804687E+3	8,034551E+1	3,804687E+3	9,034707E+1
3,806250E+3	5,935808E+1	3,806250E+3	6,931179E+1	3,806250E+3	8,032952E+1	3,806250E+3	9,007751E+1
3,807812E+3	5,926990E+1	3,807812E+3	6,874381E+1	3,807812E+3	7,876268E+1	3,807812E+3	9,032985E+1
3,809375E+3	6,021459E+1	3,809375E+3	6,912444E+1	3,809375E+3	7,956438E+1	3,809375E+3	8,981210E+1
3,810937E+3	6,033565E+1	3,810937E+3	6,937484E+1	3,810937E+3	7,931074E+1	3,810937E+3	8,924380E+1
3,812500E+3	6,053146E+1	3,812500E+3	6,986128E+1	3,812500E+3	8,023873E+1	3,812500E+3	8,946919E+1
3,814062E+3	6,035896E+1	3,814062E+3	7,064518E+1	3,814062E+3	8,023728E+1	3,814062E+3	9,004893E+1
3,815625E+3	6,037022E+1	3,815625E+3	6,917054E+1	3,815625E+3	7,942196E+1	3,815625E+3	9,099139E+1
3,817187E+3	6,000722E+1	3,817187E+3	6,942386E+1	3,817187E+3	7,899922E+1	3,817187E+3	9,040527E+1
3,818750E+3	6,060988E+1	3,818750E+3	6,967503E+1	3,818750E+3	7,981493E+1	3,818750E+3	9,001873E+1
3,820312E+3	6,039428E+1	3,820312E+3	7,044340E+1	3,820312E+3	8,032529E+1	3,820312E+3	8,982388E+1
3,821875E+3	5,922997E+1	3,821875E+3	7,096447E+1	3,821875E+3	7,963115E+1	3,821875E+3	9,007999E+1
3,823437E+3	5,927412E+1	3,823437E+3	7,073566E+1	3,823437E+3	7,881456E+1	3,823437E+3	8,874963E+1
3,825000E+3	5,907219E+1	3,825000E+3	7,037494E+1	3,825000E+3	8,091835E+1	3,825000E+3	8,870561E+1
3,826562E+3	6,029490E+1	3,826562E+3	6,946168E+1	3,826562E+3	8,043924E+1	3,826562E+3	8,951090E+1
3,828125E+3	6,032650E+1	3,828125E+3	6,864568E+1	3,828125E+3	7,962593E+1	3,828125E+3	8,944447E+1
3,829687E+3	6,021335E+1	3,829687E+3	6,914838E+1	3,829687E+3	7,954040E+1	3,829687E+3	8,981287E+1
3,831250E+3	5,872926E+1	3,831250E+3	6,980116E+1	3,831250E+3	7,960380E+1	3,831250E+3	9,068985E+1
3,832812E+3	5,935603E+1	3,832812E+3	7,097946E+1	3,832812E+3	8,025159E+1	3,832812E+3	9,044724E+1
3,834375E+3	5,988471E+1	3,834375E+3	7,135673E+1	3,834375E+3	8,080197E+1	3,834375E+3	8,975528E+1
3,835937E+3	6,247290E+1	3,835937E+3	6,936642E+1	3,835937E+3	7,957470E+1	3,835937E+3	8,941225E+1
3,837500E+3	6,734301E+1	3,837500E+3	6,971693E+1	3,837500E+3	7,983852E+1	3,837500E+3	8,996926E+1
3,839062E+3	6,803730E+1	3,839062E+3	7,226170E+1	3,839062E+3	7,878289E+1	3,839062E+3	9,053309E+1
3,840625E+3	6,486064E+1	3,840625E+3	7,232258E+1	3,840625E+3	8,037178E+1	3,840625E+3	8,988016E+1
3,842187E+3	6,112801E+1	3,842187E+3	7,060702E+1	3,842187E+3	8,050195E+1	3,842187E+3	9,045270E+1
3,843750E+3	6,082497E+1	3,843750E+3	6,899621E+1	3,843750E+3	7,947776E+1	3,843750E+3	9,010381E+1
3,845312E+3	5,997170E+1	3,845312E+3	6,969164E+1	3,845312E+3	7,974281E+1	3,845312E+3	8,962691E+1
3,846875E+3	6,053510E+1	3,846875E+3	7,055109E+1	3,846875E+3	8,033335E+1	3,846875E+3	9,019461E+1
3,848437E+3	5,988756E+1	3,848437E+3	6,955280E+1	3,848437E+3	7,988411E+1	3,848437E+3	9,010857E+1
3,850000E+3	6,101996E+1	3,850000E+3	6,964796E+1	3,850000E+3	8,046699E+1	3,850000E+3	9,002960E+1
3,851562E+3	6,046264E+1	3,851562E+3	7,005908E+1	3,851562E+3	8,035510E+1	3,851562E+3	9,056314E+1
3,853125E+3	6,011752E+1	3,853125E+3	7,016859E+1	3,853125E+3	7,981999E+1	3,853125E+3	9,035628E+1
3,854687E+3	6,047000E+1	3,854687E+3	7,065836E+1	3,854687E+3	7,945020E+1	3,854687E+3	9,022954E+1
3,856250E+3	6,015645E+1	3,856250E+3	6,970680E+1	3,856250E+3	8,005510E+1	3,856250E+3	8,971841E+1
3,857812E+3	6,115230E+1	3,857812E+3	6,875946E+1	3,857812E+3	7,946361E+1	3,857812E+3	9,065266E+1
3,859375E+3	6,083692E+1	3,859375E+3	6,890545E+1	3,859375E+3	7,977646E+1	3,859375E+3	9,071352E+1
3,860937E+3	6,092025E+1	3,860937E+3	6,885267E+1	3,860937E+3	7,932662E+1	3,860937E+3	8,985247E+1
3,862500E+3	6,081745E+1	3,862500E+3	6,860816E+1	3,862500E+3	7,890186E+1	3,862500E+3	8,847155E+1
3,864062E+3	5,942890E+1	3,864062E+3	6,797613E+1	3,864062E+3	7,886158E+1	3,864062E+3	8,798347E+1
3,865625E+3	5,949518E+1	3,865625E+3	6,748274E+1	3,865625E+3	7,924839E+1	3,865625E+3	8,865641E+1
3,867187E+3	5,989566E+1	3,867187E+3	6,859221E+1	3,867187E+3	7,870557E+1	3,867187E+3	8,947350E+1
3,868750E+3	5,881957E+1	3,868750E+3	6,756471E+1	3,868750E+3	7,888974E+1	3,868750E+3	8,911086E+1
3,870312E+3	5,890772E+1	3,870312E+3	6,726005E+1	3,870312E+3	7,863034E+1	3,870312E+3	8,773891E+1
3,871875E+3	5,879804E+1	3,871875E+3	6,792510E+1	3,871875E+3	7,703748E+1	3,871875E+3	8,811954E+1
3,873437E+3	5,859147E+1	3,873437E+3	6,806230E+1	3,873437E+3	7,772739E+1	3,873437E+3	8,810128E+1
3,875000E+3	5,927678E+1	3,875000E+3	6,703756E+1	3,875000E+3	7,665080E+1	3,875000E+3	8,777422E+1
3,876562E+3	5,799506E+1	3,876562E+3	6,583162E+1	3,876562E+3	7,585185E+1	3,876562E+3	8,827075E+1
3,878125E+3	5,791039E+1	3,878125E+3	6,617719E+1	3,878125E+3	7,573387E+1	3,878125E+3	8,732147E+1
3,879687E+3	5,693855E+1	3,879687E+3	6,637634E+1	3,879687E+3	7,578507E+1	3,879687E+3	8,594392E+1
3,881250E+3	5,687741E+1	3,881250E+3	6,621355E+1	3,881250E+3	7,681559E+1	3,881250E+3	8,634165E+1
3,882812E+3	5,730284E+1	3,882812E+3	6,577554E+1	3,882812E+3	7,650025E+1	3,882812E+3	8,663291E+1
3,884375E+3	5,691460E+1	3,884375E+3	6,536014E+1	3,884375E+3	7,629856E+1	3,884375E+3	8,556546E+1
3,885937E+3	5,652577E+1	3,885937E+3	6,484460E+1	3,885937E+3	7,562944E+1	3,885937E+3	8,400138E+1
3,887500E+3	5,595474E+1	3,887500E+3	6,582487E+1	3,887500E+3	7,535660E+1	3,887500E+3	8,580607E+1
3,889062E+3	5,538462E+1	3,889062E+3	6,497401E+1	3,889062E+3	7,550380E+1	3,889062E+3	8,615265E+1
3,890625E+3	5,508274E+1	3,890625E+3	6,450285E+1	3,890625E+3	7,460688E+1	3,890625E+3	8,523186E+1
3,892187E+3	5,484009E+1	3,892187E+3	6,467918E+1	3,892187E+3	7,395469E+1	3,892187E+3	8,432163E+1
3,893750E+3	5,541562E+1	3,893750E+3	6,361729E+1	3,893750E+3	7,347309E+1	3,893750E+3	8,488585E+1
3,895312E+3	5,646205E+1	3,895312E+3	6,330917E+1	3,895312E+3	7,357218E+1	3,895312E+3	8,518381E+1
3,896875E+3	6,181502E+1	3,896875E+3	6,387148E+1	3,896875E+3	7,429871E+1	3,896875E+3	8,415451E+1
3,898437E+3	6,498665E+1	3,898437E+3	6,538437E+1	3,898437E+3	7,507898E+1	3,898437E+3	8,286871E+1
3,900000E+3	6,374581E+1	3,900000E+3	6,831234E+1	3,900000E+3	7,430701E+1	3,900000E+3	8,346946E+1
3,901562E+3	5,800144E+1	3,901562E+3	6,573449E+1	3,901562E+3	7,378091E+1	3,901562E+3	8,320898E+1
3,903125E+3	5,294604E+1	3,903125E+3	6,318117E+1	3,903125E+3	7,273498E+1	3,903125E+3	8,150950E+1
3,904687E+3	5,264508E+1	3,904687E+3	6,381003E+1	3,904687E+3	7,227390E+1	3,904687E+3	8,110968E+1
3,906250E+3	5,243425E+1	3,906250E+3	6,314191E+1	3,906250E+3	7,281442E+1	3,906250E+3	8,196810E+1
3,907812E+3	5,196171E+1	3,907812E+3	6,234053E+1	3,907812E+3	7,270937E+1	3,907812E+3	8,328170E+1
3,909375E+3	5,180325E+1	3,909375E+3	6,166339E+1	3,909375E+3	7,234194E+1	3,909375E+3	8,293493E+1
3,910937E+3	5,269027E+1	3,910937E+3	6,145556E+1	3,910937E+3	7,168059E+1	3,910937E+3	8,268234E+1
3,912500E+3	5,193379E+1	3,912500E+3	6,219770E+1	3,912500E+3	7,275891E+1	3,912500E+3	8,170892E+1
3,914062E+3	5,224923E+1	3,914062E+3	6,216463E+1	3,914062E+3	7,377569E+1	3,914062E+3	8,091300E+1
3,915625E+3	5,222832E+1	3,915625E+3	6,145502E+1	3,915625E+3	7,287270E+1	3,915625E+3	8,125343E+1
3,917187E+3	5,095690E+1	3,917187E+3	6,238776E+1	3,917187E+3	7,196480E+1	3,917187E+3	8,299378E+1
3,918750E+3	5,192811E+1	3,918750E+3	6,192419E+1	3,918750E+3	7,278528E+1	3,918750E+3	8,249123E+1
3,920312E+3	5,219229E+1	3,920312E+3	6,248584E+1	3,920312E+3	7,251479E+1	3,920312E+3	8,159946E+1
3,921875E+3	5,220133E+1	3,921875E+3	6,285863E+1	3,921875E+3	7,259276E+1	3,921875E+3	8,218430E+1
3,923437E+3	5,264217E+1	3,923437E+3	6,296352E+1	3,923437E+3	7,182593E+1	3,923437E+3	8,223189E+1
3,925000E+3	5,372660E+1	3,925000E+3	6,271252E+1	3,925000E+3	7,222337E+1	3,925000E+3	8,265387E+1
3,926562E+3	5,322801E+1	3,926562E+3	6,213789E+1	3,926562E+3	7,322521E+1	3,926562E+3	8,303030E+1
3,928125E+3	5,251693E+1	3,928125E+3	6,286073E+1	3,928125E+3	7,293263E+1	3,928125E+3	8,267153E+1
3,929687E+3	5,167201E+1	3,929687E+3	6,350490E+1	3,929687E+3	7,275656E+1	3,929687E+3	8,279505E+1
3,931250E+3	5,303561E+1	3,931250E+3	6,426702E+1	3,931250E+3	7,330221E+1	3,931250E+3	8,353480E+1
3,932812E+3	5,362398E+1	3,932812E+3	6,307264E+1	3,932812E+3	7,429764E+1	3,932812E+3	8,403091E+1
3,934375E+3	5,389174E+1	3,934375E+3	6,255487E+1	3,934375E+3	7,407021E+1	3,934375E+3	8,342788E+1
3,935937E+3	5,421303E+1	3,935937E+3	6,437192E+1	3,935937E+3	7,458345E+1	3,935937E+3	8,397582E+1
3,937500E+3	5,526820E+1	3,937500E+3	6,515253E+1	3,937500E+3	7,468131E+1	3,937500E+3	8,535239E+1
3,939062E+3	5,547646E+1	3,939062E+3	6,523096E+1	3,939062E+3	7,477120E+1	3,939062E+3	8,511713E+1
3,940625E+3	5,482733E+1	3,940625E+3	6,431582E+1	3,940625E+3	7,434413E+1	3,940625E+3	8,515292E+1
3,942187E+3	5,475089E+1	3,942187E+3	6,464456E+1	3,942187E+3	7,560137E+1	3,942187E+3	8,625472E+1
3,943750E+3	5,658158E+1	3,943750E+3	6,554671E+1	3,943750E+3	7,613854E+1	3,943750E+3	8,502217E+1
3,945312E+3	5,606531E+1	3,945312E+3	6,554572E+1	3,945312E+3	7,515366E+1	3,945312E+3	8,549992E+1
3,946875E+3	5,620185E+1	3,946875E+3	6,523934E+1	3,946875E+3	7,490739E+1	3,946875E+3	8,590248E+1
3,948437E+3	5,726196E+1	3,948437E+3	6,569841E+1	3,948437E+3	7,700051E+1	3,948437E+3	8,688385E+1
3,950000E+3	5,726115E+1	3,950000E+3	6,588446E+1	3,950000E+3	7,588271E+1	3,950000E+3	8,633349E+1
3,951562E+3	5,795268E+1	3,951562E+3	6,632729E+1	3,951562E+3	7,643702E+1	3,951562E+3	8,602978E+1
3,953125E+3	5,775548E+1	3,953125E+3	6,737268E+1	3,953125E+3	7,660446E+1	3,953125E+3	8,784505E+1
3,954687E+3	5,814491E+1	3,954687E+3	6,724692E+1	3,954687E+3	7,734892E+1	3,954687E+3	8,784646E+1
3,956250E+3	6,105664E+1	3,956250E+3	6,744028E+1	3,956250E+3	7,779885E+1	3,956250E+3	8,860424E+1
3,957812E+3	6,356545E+1	3,957812E+3	6,681147E+1	3,957812E+3	7,799706E+1	3,957812E+3	8,841287E+1
3,959375E+3	6,404657E+1	3,959375E+3	6,992399E+1	3,959375E+3	7,924039E+1	3,959375E+3	8,883378E+1
3,960937E+3	6,186177E+1	3,960937E+3	7,089204E+1	3,960937E+3	7,929198E+1	3,960937E+3	8,859626E+1
3,962500E+3	5,859528E+1	3,962500E+3	6,800102E+1	3,962500E+3	7,948569E+1	3,962500E+3	8,816529E+1
3,964062E+3	6,003447E+1	3,964062E+3	6,903154E+1	3,964062E+3	7,923630E+1	3,964062E+3	8,885538E+1
3,965625E+3	6,075063E+1	3,965625E+3	6,917073E+1	3,965625E+3	7,947986E+1	3,965625E+3	9,076770E+1
3,967187E+3	6,059972E+1	3,967187E+3	6,946137E+1	3,967187E+3	7,983470E+1	3,967187E+3	9,134802E+1
3,968750E+3	6,076060E+1	3,968750E+3	7,022577E+1	3,968750E+3	8,037126E+1	3,968750E+3	9,121747E+1
3,970312E+3	6,019211E+1	3,970312E+3	7,038878E+1	3,970312E+3	8,044729E+1	3,970312E+3	9,049494E+1
3,971875E+3	6,041621E+1	3,971875E+3	6,986442E+1	3,971875E+3	7,975754E+1	3,971875E+3	9,130578E+1
3,973437E+3	6,050304E+1	3,973437E+3	6,915131E+1	3,973437E+3	7,929375E+1	3,973437E+3	9,081255E+1
3,975000E+3	6,049356E+1	3,975000E+3	7,015189E+1	3,975000E+3	8,012482E+1	3,975000E+3	9,074116E+1
3,976562E+3	6,166083E+1	3,976562E+3	7,066535E+1	3,976562E+3	8,141138E+1	3,976562E+3	9,145458E+1
3,978125E+3	6,192042E+1	3,978125E+3	7,162377E+1	3,978125E+3	8,122184E+1	3,978125E+3	9,150193E+1
3,979687E+3	6,247999E+1	3,979687E+3	7,130473E+1	3,979687E+3	8,149280E+1	3,979687E+3	9,099945E+1
3,981250E+3	6,281120E+1	3,981250E+3	7,158859E+1	3,981250E+3	8,118454E+1	3,981250E+3	9,053664E+1
3,982812E+3	6,166274E+1	3,982812E+3	7,017644E+1	3,982812E+3	8,096265E+1	3,982812E+3	9,107328E+1
3,984375E+3	6,193299E+1	3,984375E+3	7,069793E+1	3,984375E+3	8,197811E+1	3,984375E+3	9,191184E+1
3,985937E+3	6,197926E+1	3,985937E+3	7,042283E+1	3,985937E+3	8,192855E+1	3,985937E+3	9,131296E+1
3,987500E+3	6,348006E+1	3,987500E+3	7,134808E+1	3,987500E+3	8,064375E+1	3,987500E+3	9,195529E+1
3,989062E+3	6,278551E+1	3,989062E+3	7,149210E+1	3,989062E+3	8,004719E+1	3,989062E+3	9,208783E+1
3,990625E+3	6,173767E+1	3,990625E+3	7,109624E+1	3,990625E+3	8,170772E+1	3,990625E+3	9,330747E+1
3,992187E+3	6,225950E+1	3,992187E+3	7,169985E+1	3,992187E+3	8,140933E+1	3,992187E+3	9,265308E+1
3,993750E+3	6,116320E+1	3,993750E+3	7,075709E+1	3,993750E+3	8,178257E+1	3,993750E+3	9,137516E+1
3,995312E+3	6,162809E+1	3,995312E+3	7,136567E+1	3,995312E+3	8,184850E+1	3,995312E+3	9,239927E+1
3,996875E+3	6,260826E+1	3,996875E+3	7,120704E+1	3,996875E+3	8,234968E+1	3,996875E+3	9,252138E+1
3,998437E+3	6,148903E+1	3,998437E+3	7,067606E+1	3,998437E+3	8,215245E+1	3,998437E+3	9,144690E+1
4,000000E+3	6,166091E+1	4,000000E+3	7,060438E+1	4,000000E+3	8,125474E+1	4,000000E+3	9,070711E+1
4,001562E+3	6,258630E+1	4,001562E+3	7,168680E+1	4,001562E+3	8,128325E+1	4,001562E+3	9,051911E+1
4,003125E+3	6,025946E+1	4,003125E+3	7,098578E+1	4,003125E+3	8,216234E+1	4,003125E+3	9,134781E+1
4,004687E+3	6,123956E+1	4,004687E+3	7,053101E+1	4,004687E+3	8,215032E+1	4,004687E+3	9,162677E+1
4,006250E+3	6,179514E+1	4,006250E+3	7,142137E+1	4,006250E+3	8,219485E+1	4,006250E+3	9,154238E+1
4,007812E+3	6,242988E+1	4,007812E+3	7,122412E+1	4,007812E+3	8,124926E+1	4,007812E+3	9,153688E+1
4,009375E+3	6,174018E+1	4,009375E+3	7,059572E+1	4,009375E+3	8,053827E+1	4,009375E+3	9,108201E+1
4,010937E+3	6,102484E+1	4,010937E+3	7,042053E+1	4,010937E+3	8,195149E+1	4,010937E+3	9,193984E+1
4,012500E+3	6,168129E+1	4,012500E+3	7,038303E+1	4,012500E+3	8,177721E+1	4,012500E+3	9,217410E+1
4,014062E+3	6,288635E+1	4,014062E+3	7,081307E+1	4,014062E+3	8,142529E+1	4,014062E+3	9,113715E+1
4,015625E+3	6,577005E+1	4,015625E+3	7,135563E+1	4,015625E+3	8,167074E+1	4,015625E+3	9,201599E+1
4,017187E+3	6,819080E+1	4,017187E+3	7,132651E+1	4,017187E+3	8,069682E+1	4,017187E+3	9,085880E+1
4,018750E+3	7,012131E+1	4,018750E+3	7,214261E+1	4,018750E+3	7,986517E+1	4,018750E+3	9,028406E+1
4,020312E+3	6,854029E+1	4,020312E+3	7,462565E+1	4,020312E+3	8,006464E+1	4,020312E+3	9,081751E+1
4,021875E+3	6,384785E+1	4,021875E+3	7,272534E+1	4,021875E+3	8,058638E+1	4,021875E+3	9,089408E+1
4,023437E+3	6,122703E+1	4,023437E+3	7,097539E+1	4,023437E+3	7,998712E+1	4,023437E+3	9,096809E+1
4,025000E+3	6,142097E+1	4,025000E+3	7,121144E+1	4,025000E+3	8,071915E+1	4,025000E+3	9,041007E+1
4,026562E+3	6,028036E+1	4,026562E+3	7,063734E+1	4,026562E+3	8,099327E+1	4,026562E+3	9,026416E+1
4,028125E+3	6,113307E+1	4,028125E+3	7,101650E+1	4,028125E+3	8,074521E+1	4,028125E+3	8,991107E+1
4,029687E+3	6,087390E+1	4,029687E+3	7,088650E+1	4,029687E+3	8,051905E+1	4,029687E+3	9,116635E+1
4,031250E+3	6,155948E+1	4,031250E+3	7,068152E+1	4,031250E+3	7,992795E+1	4,031250E+3	9,155649E+1
4,032812E+3	6,155811E+1	4,032812E+3	7,039170E+1	4,032812E+3	8,047713E+1	4,032812E+3	9,047480E+1
4,034375E+3	6,100180E+1	4,034375E+3	7,061604E+1	4,034375E+3	8,156006E+1	4,034375E+3	8,991401E+1
4,035937E+3	6,031016E+1	4,035937E+3	6,959027E+1	4,035937E+3	8,192422E+1	4,035937E+3	9,162264E+1
4,037500E+3	6,101730E+1	4,037500E+3	7,120435E+1	4,037500E+3	8,169659E+1	4,037500E+3	9,095628E+1
4,039062E+3	6,130003E+1	4,039062E+3	7,176941E+1	4,039062E+3	8,125814E+1	4,039062E+3	8,997417E+1
4,040625E+3	6,164619E+1	4,040625E+3	7,244436E+1	4,040625E+3	8,165469E+1	4,040625E+3	9,066648E+1
4,042187E+3	6,161305E+1	4,042187E+3	7,247624E+1	4,042187E+3	8,102351E+1	4,042187E+3	9,053572E+1
4,043750E+3	6,156919E+1	4,043750E+3	7,056846E+1	4,043750E+3	8,171004E+1	4,043750E+3	8,969421E+1
4,045312E+3	6,176204E+1	4,045312E+3	7,122618E+1	4,045312E+3	8,143950E+1	4,045312E+3	9,132669E+1
4,046875E+3	6,093124E+1	4,046875E+3	7,075882E+1	4,046875E+3	8,146534E+1	4,046875E+3	9,191122E+1
4,048437E+3	6,086163E+1	4,048437E+3	7,187517E+1	4,048437E+3	8,145775E+1	4,048437E+3	9,245315E+1
4,050000E+3	6,232621E+1	4,050000E+3	7,271816E+1	4,050000E+3	8,143604E+1	4,050000E+3	9,223634E+1
4,051562E+3	6,194569E+1	4,051562E+3	7,266555E+1	4,051562E+3	8,111059E+1	4,051562E+3	9,267571E+1
4,053125E+3	6,164533E+1	4,053125E+3	7,266113E+1	4,053125E+3	8,157660E+1	4,053125E+3	9,204859E+1
4,054687E+3	6,116075E+1	4,054687E+3	7,241194E+1	4,054687E+3	8,226363E+1	4,054687E+3	9,186641E+1
4,056250E+3	6,206471E+1	4,056250E+3	7,256592E+1	4,056250E+3	8,150413E+1	4,056250E+3	9,319256E+1
4,057812E+3	6,219496E+1	4,057812E+3	7,189046E+1	4,057812E+3	8,231103E+1	4,057812E+3	9,386582E+1
4,059375E+3	6,293482E+1	4,059375E+3	7,244203E+1	4,059375E+3	8,161562E+1	4,059375E+3	9,316314E+1
4,060937E+3	6,350503E+1	4,060937E+3	7,149639E+1	4,060937E+3	8,168358E+1	4,060937E+3	9,199691E+1
4,062500E+3	6,348941E+1	4,062500E+3	7,174191E+1	4,062500E+3	8,350026E+1	4,062500E+3	9,225924E+1
4,064062E+3	6,436843E+1	4,064062E+3	7,200220E+1	4,064062E+3	8,313078E+1	4,064062E+3	9,279246E+1
4,065625E+3	6,293862E+1	4,065625E+3	7,263486E+1	4,065625E+3	8,297303E+1	4,065625E+3	9,333441E+1
4,067187E+3	6,375255E+1	4,067187E+3	7,326133E+1	4,067187E+3	8,322942E+1	4,067187E+3	9,367978E+1
4,068750E+3	6,382652E+1	4,068750E+3	7,225101E+1	4,068750E+3	8,323035E+1	4,068750E+3	9,303948E+1
4,070312E+3	6,354363E+1	4,070312E+3	7,383465E+1	4,070312E+3	8,315254E+1	4,070312E+3	9,305123E+1
4,071875E+3	6,393252E+1	4,071875E+3	7,314504E+1	4,071875E+3	8,395872E+1	4,071875E+3	9,404479E+1
4,073437E+3	6,372537E+1	4,073437E+3	7,371120E+1	4,073437E+3	8,416523E+1	4,073437E+3	9,490898E+1
4,075000E+3	6,516933E+1	4,075000E+3	7,331756E+1	4,075000E+3	8,504801E+1	4,075000E+3	9,509550E+1
4,076562E+3	6,970493E+1	4,076562E+3	7,377874E+1	4,076562E+3	8,503742E+1	4,076562E+3	9,498669E+1
4,078125E+3	7,277800E+1	4,078125E+3	7,537142E+1	4,078125E+3	8,498121E+1	4,078125E+3	9,552248E+1
4,079687E+3	7,277702E+1	4,079687E+3	7,810686E+1	4,079687E+3	8,427785E+1	4,079687E+3	9,546565E+1
4,081250E+3	6,821257E+1	4,081250E+3	7,714841E+1	4,081250E+3	8,371879E+1	4,081250E+3	9,509803E+1
4,082812E+3	6,475485E+1	4,082812E+3	7,581186E+1	4,082812E+3	8,432014E+1	4,082812E+3	9,470118E+1
4,084375E+3	6,542490E+1	4,084375E+3	7,595291E+1	4,084375E+3	8,535469E+1	4,084375E+3	9,510960E+1
4,085937E+3	6,627894E+1	4,085937E+3	7,520651E+1	4,085937E+3	8,583068E+1	4,085937E+3	9,644820E+1
4,087500E+3	6,628326E+1	4,087500E+3	7,437918E+1	4,087500E+3	8,508576E+1	4,087500E+3	9,659398E+1
4,089062E+3	6,597905E+1	4,089062E+3	7,448982E+1	4,089062E+3	8,555236E+1	4,089062E+3	9,550920E+1
4,090625E+3	6,668796E+1	4,090625E+3	7,461996E+1	4,090625E+3	8,431959E+1	4,090625E+3	9,544886E+1
4,092187E+3	6,693832E+1	4,092187E+3	7,546946E+1	4,092187E+3	8,628049E+1	4,092187E+3	9,549436E+1
4,093750E+3	6,657850E+1	4,093750E+3	7,609248E+1	4,093750E+3	8,601622E+1	4,093750E+3	9,527600E+1
4,095312E+3	6,490185E+1	4,095312E+3	7,575435E+1	4,095312E+3	8,619732E+1	4,095312E+3	9,537859E+1
4,096875E+3	6,519043E+1	4,096875E+3	7,612971E+1	4,096875E+3	8,522127E+1	4,096875E+3	9,520623E+1
4,098437E+3	6,676256E+1	4,098437E+3	7,540678E+1	4,098437E+3	8,505944E+1	4,098437E+3	9,538674E+1
4,100000E+3	6,619637E+1	4,100000E+3	7,514908E+1	4,100000E+3	8,551007E+1	4,100000E+3	9,470904E+1
4,101562E+3	6,566902E+1	4,101562E+3	7,351261E+1	4,101562E+3	8,630320E+1	4,101562E+3	9,508580E+1
4,103125E+3	6,570180E+1	4,103125E+3	7,483737E+1	4,103125E+3	8,644619E+1	4,103125E+3	9,471590E+1
4,104687E+3	6,568466E+1	4,104687E+3	7,435280E+1	4,104687E+3	8,470974E+1	4,104687E+3	9,480579E+1
4,106250E+3	6,523811E+1	4,106250E+3	7,516878E+1	4,106250E+3	8,535539E+1	4,106250E+3	9,480562E+1
4,107812E+3	6,510623E+1	4,107812E+3	7,448648E+1	4,107812E+3	8,446402E+1	4,107812E+3	9,538780E+1
4,109375E+3	6,482029E+1	4,109375E+3	7,419238E+1	4,109375E+3	8,430922E+1	4,109375E+3	9,571417E+1
4,110937E+3	6,387602E+1	4,110937E+3	7,332750E+1	4,110937E+3	8,469284E+1	4,110937E+3	9,435058E+1
4,112500E+3	6,379431E+1	4,112500E+3	7,193067E+1	4,112500E+3	8,317126E+1	4,112500E+3	9,262685E+1
4,114062E+3	6,289374E+1	4,114062E+3	7,291189E+1	4,114062E+3	8,245470E+1	4,114062E+3	9,342128E+1
4,115625E+3	6,313314E+1	4,115625E+3	7,349657E+1	4,115625E+3	8,242090E+1	4,115625E+3	9,282154E+1
4,117187E+3	6,396410E+1	4,117187E+3	7,377393E+1	4,117187E+3	8,219678E+1	4,117187E+3	9,291120E+1
4,118750E+3	6,331686E+1	4,118750E+3	7,208946E+1	4,118750E+3	8,219477E+1	4,118750E+3	9,201003E+1
4,120312E+3	6,231949E+1	4,120312E+3	7,151135E+1	4,120312E+3	8,291035E+1	4,120312E+3	9,229476E+1
4,121875E+3	6,253742E+1	4,121875E+3	7,235583E+1	4,121875E+3	8,226054E+1	4,121875E+3	9,265151E+1
4,123437E+3	6,134562E+1	4,123437E+3	7,258467E+1	4,123437E+3	8,237775E+1	4,123437E+3	9,256197E+1
4,125000E+3	6,228974E+1	4,125000E+3	7,111203E+1	4,125000E+3	8,087622E+1	4,125000E+3	9,224256E+1
4,126562E+3	6,207010E+1	4,126562E+3	7,178855E+1	4,126562E+3	8,077350E+1	4,126562E+3	9,247648E+1
4,128125E+3	6,169769E+1	4,128125E+3	7,116967E+1	4,128125E+3	8,075744E+1	4,128125E+3	9,181211E+1
